#
# Generated by G. Mace, Wed Mar 14 15:42:32 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6465283    4.1651E-01    2.4381E-01
   0.6486704    1.0692E-01    2.4522E-01
   0.6508046    7.7980E-01    2.4743E-01
   0.6529317    5.0555E-01    2.3088E-01
   0.6550527    2.0167E-01    2.2664E-01
   0.6571683    6.2118E-01    2.1211E-01
   0.6592793    6.8843E-01    2.0023E-01
   0.6613865    3.7182E-01    1.9197E-01
   0.6634908    3.6921E-01    1.8620E-01
   0.6655928    3.7691E-01    1.7625E-01
   0.6676933    2.0451E-01    1.8692E-01
   0.6697931    2.8540E-01    1.7153E-01
   0.6718928    5.9983E-01    1.7170E-01
   0.6739932    2.7654E-01    1.6787E-01
   0.6760949    1.1819E-01    1.6539E-01
   0.6781986    3.4870E-01    1.5641E-01
   0.6803050    2.3278E-01    1.5912E-01
   0.6824146    2.8811E-01    1.4563E-01
   0.6845282    3.4708E-01    1.4695E-01
   0.6866462    4.6322E-01    1.4022E-01
   0.6887693    2.5786E-01    1.3734E-01
   0.6908982    1.7674E-01    1.2983E-01
   0.6930332    1.0938E-01    1.2701E-01
   0.6951751    1.5328E-01    1.1598E-01
   0.6973242    2.3061E-01    1.2028E-01
   0.6994811    1.2836E-01    1.0696E-01
   0.7016464    3.6314E-01    1.0661E-01
   0.7038205    3.3133E-01    9.9643E-02
   0.7060040    4.3409E-01    9.8435E-02
   0.7081972    2.2507E-01    9.5846E-02
   0.7104006    1.9745E-01    9.4831E-02
   0.7126147    1.4875E-01    8.8673E-02
   0.7148398    2.2598E-01    9.1274E-02
   0.7170765    9.4780E-02    8.5663E-02
   0.7193250    4.2744E-02    8.7050E-02
   0.7215858    2.8384E-01    8.2434E-02
   0.7238593   -3.4176E-04    8.1419E-02
   0.7261459    1.9283E-01    7.8158E-02
   0.7284458   -7.9694E-03    7.8921E-02
   0.7307594   -1.6059E-02    7.3297E-02
   0.7330871   -1.0767E-01    7.2536E-02
   0.7354291   -1.3426E-02    6.7374E-02
   0.7377858    1.8898E-01    6.7138E-02
   0.7401575   -5.9392E-03    6.3327E-02
   0.7425445    5.5225E-02    6.3366E-02
   0.7449470    6.8748E-02    5.7085E-02
   0.7473652   -1.1524E-01    5.9704E-02
   0.7497995   -3.4906E-03    5.4760E-02
   0.7522501   -1.5769E-01    5.8029E-02
   0.7547172   -5.1835E-02    5.5367E-02
   0.7572011   -6.4337E-02    6.0859E-02
   0.7597019   -9.9150E-02    6.0731E-02
   0.7622198    2.1848E-02    6.1258E-02
   0.7647552   -6.4530E-02    5.8397E-02
   0.7673080   -1.3895E-01    5.8322E-02
   0.7698786   -1.1436E-01    5.1499E-02
   0.7724670   -1.9645E-02    5.0470E-02
   0.7750735   -1.6334E-01    4.8195E-02
   0.7776980    9.2356E-03    4.7331E-02
   0.7803410   -7.0148E-02    4.5325E-02
   0.7830024    7.1456E-02    4.5942E-02
   0.7856823   -5.4025E-02    4.4329E-02
   0.7883809   -1.2797E-01    4.5415E-02
   0.7910983    2.1068E-02    4.2963E-02
   0.7938346   -1.0475E-01    4.3909E-02
   0.7965898   -2.7666E-02    4.2032E-02
   0.7993641    5.9431E-02    4.1733E-02
   0.8021575    5.4947E-02    4.0264E-02
   0.8049700   -4.2284E-02    3.9758E-02
   0.8078018   -1.5075E-02    3.8207E-02
   0.8106529   -6.7318E-02    3.8525E-02
   0.8135233   -3.5736E-02    3.7195E-02
   0.8164131   -6.1164E-03    3.7729E-02
   0.8193222   -1.1180E-02    3.6832E-02
   0.8222508   -1.4997E-02    3.7716E-02
   0.8251989   -5.4895E-02    3.6504E-02
   0.8281663    4.5744E-03    3.6288E-02
   0.8311532   -7.2960E-02    3.5963E-02
   0.8341596    3.0918E-02    3.6550E-02
   0.8371853   -1.9245E-02    3.5003E-02
   0.8402305   -1.1338E-02    3.5222E-02
   0.8432950   -1.6194E-02    3.3169E-02
   0.8463790    4.6473E-03    3.3036E-02
   0.8494822    5.7445E-02    3.0793E-02
   0.8526047    3.1158E-02    3.0226E-02
   0.8557464    1.4437E-02    2.8914E-02
   0.8589074    4.2122E-02    2.9008E-02
   0.8620875   -2.4615E-02    2.7664E-02
   0.8652866   -6.3561E-03    2.8308E-02
   0.8685048   -5.3313E-02    2.9157E-02
   0.8717418    4.7435E-02    2.9836E-02
   0.8749977    2.5286E-02    2.9572E-02
   0.8782724   -2.1980E-02    3.0349E-02
   0.8815658    1.5260E-02    2.9852E-02
   0.8848778    3.5465E-02    3.0850E-02
   0.8882083    3.1766E-02    2.9838E-02
   0.8915571    3.5086E-02    3.0529E-02
   0.8949243    3.9817E-02    2.8075E-02
   0.8983096   -1.0848E-02    2.8295E-02
   0.9017131    1.5084E-02    2.6611E-02
   0.9051344    6.6930E-02    2.6370E-02
   0.9085737    7.5394E-02    2.4859E-02
   0.9120306    7.6145E-02    2.4604E-02
   0.9155051    5.9156E-02    2.3365E-02
   0.9189971    6.7936E-02    2.3903E-02
   0.9225065    8.1137E-02    2.5423E-02
   0.9260329    3.4760E-02    2.8286E-02
   0.9295765    3.7237E-02    2.8785E-02
   0.9331369    6.7694E-02    3.0433E-02
   0.9367141    9.1980E-02    3.2014E-02
   0.9403079    1.1740E-01    3.2735E-02
   0.9439181    9.6020E-02    3.1097E-02
   0.9475446    8.6539E-02    2.9741E-02
   0.9511873    1.2266E-01    2.7492E-02
   0.9548460    1.1842E-01    2.6326E-02
   0.9585204    1.3029E-01    2.4648E-02
   0.9622105    1.7061E-01    2.3641E-02
   0.9659161    1.6365E-01    2.2588E-02
   0.9696370    1.5892E-01    2.2959E-02
   0.9733730    2.2175E-01    2.1978E-02
   0.9771239    1.9940E-01    2.2426E-02
   0.9808897    2.6122E-01    2.1807E-02
   0.9846700    2.6905E-01    2.2883E-02
   0.9884648    2.7047E-01    2.3267E-02
   0.9922737    2.5422E-01    2.3781E-02
   0.9960968    2.8960E-01    2.3760E-02
   0.9999337    3.6916E-01    2.3546E-02
   1.0037843    3.5777E-01    2.3090E-02
   1.0076483    3.6454E-01    2.3271E-02
   1.0115256    3.7425E-01    2.3420E-02
   1.0154161    4.2375E-01    2.3262E-02
   1.0193194    4.8518E-01    2.4337E-02
   1.0232356    4.6680E-01    2.4240E-02
   1.0271641    5.4013E-01    2.4187E-02
   1.0311050    5.4656E-01    2.4098E-02
   1.0350580    6.1502E-01    2.3648E-02
   1.0390229    6.2248E-01    2.3512E-02
   1.0429996    6.2190E-01    2.1635E-02
   1.0469878    6.6992E-01    2.0570E-02
   1.0509874    6.6909E-01    1.9035E-02
   1.0549979    6.8534E-01    1.7219E-02
   1.0590194    7.1346E-01    1.6742E-02
   1.0630517    7.0849E-01    1.7919E-02
   1.0670944    7.3513E-01    1.7855E-02
   1.0711476    7.4879E-01    1.9586E-02
   1.0752107    7.4773E-01    2.1005E-02
   1.0792838    7.0750E-01    2.2046E-02
   1.0833665    7.2639E-01    2.2719E-02
   1.0874587    5.8808E-01    2.2446E-02
   1.0915602    5.9404E-01    2.2732E-02
   1.0956708    4.8718E-01    2.1657E-02
   1.0997903    3.5110E-01    2.0798E-02
   1.1039184    2.9000E-01    2.0247E-02
   1.1080550    2.6299E-01    1.8783E-02
   1.1121998    2.0600E-01    1.7077E-02
   1.1163527    1.8053E-01    1.6433E-02
   1.1205134    1.6958E-01    1.8289E-02
   1.1246817    1.7702E-01    1.9861E-02
   1.1288575    1.8175E-01    2.0368E-02
   1.1330405    1.7345E-01    2.2722E-02
   1.1372306    1.0167E-01    2.3122E-02
   1.1414275    1.4023E-01    2.3132E-02
   1.1456310    1.8125E-01    2.2912E-02
   1.1498410    1.6379E-01    2.2582E-02
   1.1540570    1.6684E-01    2.2018E-02
   1.1582793    1.5688E-01    1.9868E-02
   1.1625073    1.7876E-01    1.8587E-02
   1.1667409    1.4070E-01    1.7117E-02
   1.1709799    1.8578E-01    1.5256E-02
   1.1752242    1.7583E-01    1.3917E-02
   1.1794735    2.1739E-01    1.2342E-02
   1.1837276    2.7671E-01    1.1899E-02
   1.1879864    3.0961E-01    1.3977E-02
   1.1922497    3.2853E-01    1.4809E-02
   1.1965171    4.3158E-01    1.5436E-02
   1.2007887    4.4538E-01    1.7438E-02
   1.2050642    4.7561E-01    1.8427E-02
   1.2093433    5.5365E-01    1.8922E-02
   1.2136260    6.2585E-01    1.8703E-02
   1.2179120    6.3865E-01    1.9071E-02
   1.2222010    6.7993E-01    1.9284E-02
   1.2264931    7.3432E-01    1.8013E-02
   1.2307879    7.7054E-01    1.7734E-02
   1.2350852    7.6967E-01    1.6716E-02
   1.2393850    8.3743E-01    1.5529E-02
   1.2436870    9.1937E-01    1.4370E-02
   1.2479912    9.4140E-01    1.3833E-02
   1.2522972    9.6743E-01    1.4233E-02
   1.2566048    9.7765E-01    1.6255E-02
   1.2609140    1.0224E+00    1.9399E-02
   1.2652245    1.0493E+00    2.1213E-02
   1.2695363    1.0649E+00    2.3169E-02
   1.2738490    1.0833E+00    2.3035E-02
   1.2781626    1.0305E+00    2.3864E-02
   1.2824769    9.4857E-01    2.2827E-02
   1.2867917    9.7962E-01    2.1331E-02
   1.2911069    9.3437E-01    1.9982E-02
   1.2954223    8.4725E-01    1.9557E-02
   1.2997377    8.0794E-01    1.9533E-02
   1.3040531    7.8820E-01    1.8294E-02
   1.3083682    6.8710E-01    1.7990E-02
   1.3126829    6.4123E-01    1.8114E-02
   1.3169969    5.6203E-01    1.6694E-02
   1.3213104    4.2058E-01    1.5768E-02
   1.3256229    3.5331E-01    1.3756E-02
   1.3299345    2.3681E-01    1.2680E-02
   1.3342448    1.4296E-01    1.1840E-02
   1.3385539    6.6744E-02    1.1189E-02
   1.3428617    5.2040E-02    1.2037E-02
   1.3471677    3.2900E-02    1.3787E-02
   1.3514721    1.8089E-02    1.7437E-02
   1.3557748   -9.2343E-03    2.3004E-02
   1.3600754    2.5547E-02    3.1563E-02
   1.3643738    3.1614E-02    3.9207E-02
   1.3686701   -3.2990E-03    4.1719E-02
   1.3729640    1.2570E-01    4.3845E-02
   1.3772554    4.3975E-02    4.1344E-02
   1.3815444    4.0986E-02    3.6631E-02
   1.3858305    8.4055E-02    3.6401E-02
   1.3901138    9.0186E-02    4.0461E-02
   1.3943942   -4.9781E-02    4.0693E-02
   1.3986714    1.7471E-02    4.2536E-02
   1.4029455    1.6761E-01    4.2901E-02
   1.4072163    4.9544E-02    4.2660E-02
   1.4114836    3.4553E-03    3.8107E-02
   1.4157475    1.6533E-02    3.2630E-02
   1.4200078   -5.0312E-02    2.9549E-02
   1.4242644    2.1276E-02    2.7725E-02
   1.4285172    5.2780E-02    2.4903E-02
   1.4327661   -2.6816E-02    2.0689E-02
   1.4370109    6.1729E-03    2.1001E-02
   1.4412515    2.0616E-02    2.4236E-02
   1.4454881   -3.3718E-04    2.5183E-02
   1.4497204    8.4670E-02    2.5095E-02
   1.4539481    4.4131E-02    2.5058E-02
   1.4581716    6.0945E-02    2.5969E-02
   1.4623904    6.6712E-02    2.5932E-02
   1.4666046    2.9868E-04    2.5357E-02
   1.4708141    8.9409E-02    2.6186E-02
   1.4750189    9.4018E-02    2.6138E-02
   1.4792186    1.3828E-01    2.6971E-02
   1.4834136    5.4984E-02    2.5450E-02
   1.4876034    8.7801E-02    2.3252E-02
   1.4917881    1.3678E-01    2.3152E-02
   1.4959679    8.8461E-02    2.6289E-02
   1.5001422    1.3901E-01    2.5505E-02
   1.5043113    1.5989E-01    2.3752E-02
   1.5084751    1.3629E-01    2.3804E-02
   1.5126333    1.6578E-01    2.5865E-02
   1.5167862    1.4890E-01    2.5449E-02
   1.5209335    2.1722E-01    2.3064E-02
   1.5250752    2.6028E-01    2.4315E-02
   1.5292113    2.3276E-01    2.5120E-02
   1.5333416    3.1695E-01    2.6079E-02
   1.5374663    2.9355E-01    2.4133E-02
   1.5415851    3.3451E-01    2.3864E-02
   1.5456980    3.3365E-01    2.2963E-02
   1.5498050    3.6000E-01    2.2569E-02
   1.5539062    4.0407E-01    2.3028E-02
   1.5580014    3.9746E-01    2.2647E-02
   1.5620905    4.5066E-01    2.1924E-02
   1.5661736    4.3182E-01    2.0621E-02
   1.5702505    4.9618E-01    2.0804E-02
   1.5743214    4.6840E-01    2.4686E-02
   1.5783861    4.7022E-01    2.4149E-02
   1.5824445    5.0630E-01    2.3022E-02
   1.5864967    4.8342E-01    2.3145E-02
   1.5905428    4.3917E-01    2.4319E-02
   1.5945824    4.0160E-01    2.4416E-02
   1.5986159    4.0678E-01    2.1659E-02
   1.6026429    4.0757E-01    2.3237E-02
   1.6066636    2.7605E-01    2.4487E-02
   1.6106778    1.8770E-01    2.5548E-02
   1.6146858    1.9270E-01    2.5583E-02
   1.6186873    2.2431E-01    2.3566E-02
   1.6226823    9.6884E-02    2.3138E-02
   1.6266710    1.5914E-01    2.1410E-02
   1.6306531    1.9138E-01    2.1342E-02
   1.6346288    1.6609E-01    2.0929E-02
   1.6385980    1.5598E-01    2.1125E-02
   1.6425606    1.3389E-01    2.1740E-02
   1.6465168    1.8790E-01    2.1136E-02
   1.6504664    1.7359E-01    1.9499E-02
   1.6544095    1.5515E-01    1.8484E-02
   1.6583462    1.9799E-01    2.0067E-02
   1.6622763    1.8307E-01    2.2052E-02
   1.6661998    9.6733E-02    2.2634E-02
   1.6701168    1.0960E-01    2.1189E-02
   1.6740273    9.7453E-02    2.1570E-02
   1.6779312    9.0881E-02    2.2200E-02
   1.6818286    1.1516E-01    2.0587E-02
   1.6857195    1.2018E-01    1.8867E-02
   1.6896038    1.5233E-01    2.0495E-02
   1.6934817    1.4934E-01    2.2731E-02
   1.6973530    9.6957E-02    2.3056E-02
   1.7012179    1.3117E-01    2.2957E-02
   1.7050761    7.7608E-02    2.2047E-02
   1.7089280    8.1052E-02    2.1352E-02
   1.7127733    1.7946E-01    1.9715E-02
   1.7166122    1.1307E-01    1.9517E-02
   1.7204447    1.1484E-01    1.8830E-02
   1.7242707    1.6765E-01    1.7648E-02
   1.7280902    1.0012E-01    1.8139E-02
   1.7319033    1.0781E-01    1.9139E-02
   1.7357100    1.0953E-01    1.9338E-02
   1.7395104    8.9812E-02    1.8959E-02
   1.7433044    9.6859E-02    1.8760E-02
   1.7470920    1.1411E-01    1.7579E-02
   1.7508733    7.1389E-02    1.5469E-02
   1.7546483    7.4345E-02    1.7364E-02
   1.7584170    8.4858E-02    2.0171E-02
   1.7621795    7.3885E-02    2.0225E-02
   1.7659357    7.0770E-02    1.9953E-02
   1.7696855    5.5203E-02    2.0678E-02
   1.7734293    6.5524E-02    2.0877E-02
   1.7771667    2.6494E-02    1.8461E-02
   1.7808981    6.3227E-02    1.7222E-02
   1.7846233    5.3645E-02    1.7177E-02
   1.7883424    2.1691E-02    1.9809E-02
   1.7920554    7.8167E-02    2.2832E-02
   1.7957623    3.9018E-02    2.4507E-02
   1.7994632    5.2625E-02    2.4431E-02
   1.8031579   -4.0190E-03    2.7146E-02
   1.8068467    7.3880E-02    2.9516E-02
   1.8105296    6.6708E-02    2.9341E-02
   1.8142064    3.1795E-02    2.7745E-02
   1.8178773    7.3275E-02    3.0286E-02
   1.8215424    5.3026E-02    3.1537E-02
   1.8252015    5.3409E-02    2.9590E-02
   1.8288548    4.2358E-02    3.4923E-02
   1.8325024    3.7757E-02    4.1977E-02
   1.8361440   -3.3585E-02    4.7910E-02
   1.8397799   -1.9866E-02    5.3389E-02
   1.8434100    6.5693E-02    5.7794E-02
   1.8470345    8.6146E-03    5.9159E-02
   1.8506532    2.1529E-02    5.6449E-02
   1.8542663    1.3486E-02    5.1920E-02
   1.8578737    8.4507E-02    4.6153E-02
   1.8614755    1.7383E-02    4.6277E-02
   1.8650718    5.1759E-02    5.1407E-02
   1.8686624    6.4088E-02    5.5016E-02
   1.8722475    5.3839E-02    5.2352E-02
   1.8758271   -5.4616E-02    5.0258E-02
   1.8794012    4.8097E-02    3.9574E-02
   1.8829699    7.8874E-02    3.3527E-02
   1.8865330    1.6519E-02    2.7443E-02
   1.8900908    3.4619E-02    2.6117E-02
   1.8936433    4.1599E-03    2.8400E-02
   1.8971902    9.7737E-02    3.2560E-02
   1.9007319    2.5621E-02    3.4367E-02
   1.9042683    5.8562E-02    3.6770E-02
   1.9077994    7.7730E-02    3.7302E-02
   1.9113252   -1.3176E-02    3.6226E-02
   1.9148457    8.1132E-02    3.7301E-02
   1.9183611    3.5261E-02    3.7412E-02
   1.9218712    5.0708E-02    3.4299E-02
   1.9253762    2.4637E-02    3.2054E-02
   1.9288759    6.0149E-02    3.0154E-02
   1.9323705    1.3389E-02    2.7164E-02
   1.9358600    4.4450E-02    2.0996E-02
   1.9393444    4.3701E-02    1.8141E-02
   1.9428238    9.3318E-02    1.7744E-02
   1.9462980    3.8846E-02    1.7633E-02
   1.9497672    4.7382E-02    1.8530E-02
   1.9532315    6.3560E-02    1.9692E-02
   1.9566905    3.4632E-02    2.1402E-02
   1.9601448    3.9745E-02    2.2197E-02
   1.9635940    2.6088E-02    2.1567E-02
   1.9670382    1.7798E-03    2.0957E-02
   1.9704775    2.9582E-02    2.0201E-02
   1.9739119    4.1133E-02    1.8264E-02
   1.9773413    1.1413E-02    1.6757E-02
   1.9807658    5.7854E-02    1.5030E-02
   1.9841855    4.5939E-02    1.3455E-02
   1.9876001    4.7935E-02    1.1385E-02
   1.9910100    6.6850E-02    1.3776E-02
   1.9944150    9.4382E-02    1.8238E-02
   1.9978151    2.0189E-02    2.1460E-02
   2.0012105    5.2254E-02    2.4451E-02
   2.0046010    2.0980E-02    2.7600E-02
   2.0079865    6.3348E-02    2.8560E-02
   2.0113673    4.5383E-02    2.2866E-02
   2.0147433    8.5659E-02    1.7317E-02
   2.0181146    7.6360E-02    1.8138E-02
   2.0214810    9.7965E-02    1.8856E-02
   2.0248427    1.1823E-01    1.8121E-02
   2.0281994    5.8546E-02    1.7212E-02
   2.0315514    5.9291E-02    1.7854E-02
