# SpeX prism spectrum of DENIS0205-1159 obtained 2005 Sep 07 by Adam J. Burgasser
# Spectrum in f_lambda arbitrarily normalized
# 
# THIS SPECTRUM MAY NOT BE USED OR REPRODUCED WITHOUT EXPRESS PERMISSION FROM A. BURGASSER
# 
# Wavelength (um)    Flux (f_lambda)    Noise (f_lambda)
# -------------------------------------------------------------------------
      1.31257    3.81924e-16    7.35789e-18
      1.31689    3.84675e-16    7.46562e-18
      1.32120    3.72614e-16    3.79705e-18
      1.32552    3.47449e-16    7.04930e-18
      1.32983    2.96653e-16    3.41284e-18
      1.33414    2.37593e-16    4.27410e-18
      1.33845    1.93377e-16    7.77566e-18
      1.34276    1.72574e-16    4.84908e-18
      1.34707    1.43707e-16    5.19500e-18
      1.35138    1.47741e-16    5.59229e-18
      1.35568    1.33733e-16    6.03249e-18
      1.35998    1.52435e-16    4.14185e-18
      1.36428    1.52019e-16    6.81557e-18
      1.36858    1.51238e-16    5.66575e-18
      1.37287    1.59352e-16    1.01268e-17
      1.37717    1.51365e-16    9.82628e-18
      1.38146    1.45156e-16    5.58851e-18
      1.38574    1.76688e-16    3.81859e-18
      1.39003    1.64557e-16    1.02118e-17
      1.39431    1.63516e-16    4.07165e-18
      1.39859    1.49096e-16    5.19071e-18
      1.40286    1.62300e-16    6.03375e-18
      1.40713    1.45282e-16    8.30233e-18
      1.41140    1.51657e-16    1.32350e-17
      1.41566    1.47681e-16    7.66997e-18
      1.41992    1.51342e-16    5.82374e-18
      1.42418    1.39931e-16    3.58117e-18
      1.42843    1.37779e-16    4.67338e-18
      1.43268    1.35412e-16    5.83743e-18
      1.43693    1.37589e-16    6.94774e-18
      1.44117    1.55113e-16    5.44901e-18
      1.44540    1.53758e-16    7.14933e-18
      1.44964    1.61413e-16    5.71278e-18
      1.45386    1.72718e-16    5.56189e-18
      1.45809    1.71305e-16    4.35848e-18
      1.46231    1.86764e-16    1.10316e-18
      1.46652    1.81702e-16    6.39047e-18
      1.47073    1.92057e-16    6.71736e-18
      1.47493    1.84117e-16    8.53728e-19
      1.47913    1.99837e-16    6.63247e-18
      1.48333    1.99716e-16    3.91913e-18
      1.48752    2.01944e-16    6.55092e-18
      1.49170    2.02911e-16    5.01050e-18
      1.49588    2.10464e-16    5.76138e-18
      1.50005    2.15801e-16    4.97439e-18
      1.50422    2.28901e-16    5.77309e-18
      1.50838    2.36148e-16    4.26805e-18
      1.51254    2.37044e-16    9.88723e-18
      1.51669    2.45391e-16    1.13820e-18
      1.52084    2.50373e-16    4.22511e-18
      1.52498    2.49834e-16    3.69631e-18
      1.52911    2.65714e-16    3.04777e-18
      1.53324    2.66478e-16    3.42656e-18
      1.53736    2.97337e-16    7.50484e-18
      1.54148    2.89438e-16    1.38030e-17
      1.54559    2.82253e-16    6.09713e-18
      1.54970    3.01497e-16    5.31238e-18
      1.55380    2.91563e-16    6.53122e-18
      1.55789    3.10824e-16    7.30010e-18
      1.56198    3.05571e-16    1.17117e-17
      1.56606    3.09528e-16    5.64172e-18
      1.57014    3.15494e-16    2.40712e-18
      1.57421    3.24603e-16    5.99349e-18
      1.57827    3.28118e-16    4.02542e-18
      1.58233    3.26121e-16    7.90677e-18
      1.58638    3.21347e-16    3.92984e-18
      1.59042    3.27638e-16    4.37926e-18
      1.59446    3.22395e-16    7.62596e-18
      1.59849    3.21376e-16    4.03376e-18
      1.60251    3.22951e-16    7.52903e-18
      1.60653    3.28214e-16    7.36854e-18
      1.61055    3.34864e-16    5.13411e-18
      1.61455    3.31363e-16    2.22192e-18
      1.61855    3.29604e-16    5.84768e-18
      1.62254    3.17945e-16    7.95627e-18
      1.62653    3.23968e-16    3.91444e-18
      1.63051    3.29047e-16    3.85218e-18
      1.63448    3.19513e-16    4.11104e-18
      1.63845    3.24792e-16    3.45743e-18
      1.64241    3.21711e-16    6.22165e-18
      1.64636    3.34186e-16    9.56006e-18
      1.65031    3.41184e-16    6.63326e-18
      1.65425    3.33488e-16    6.23394e-18
      1.65819    3.41983e-16    4.49468e-18
      1.66211    3.33741e-16    3.98233e-18
      1.66604    3.30015e-16    7.51058e-18
      1.66995    3.31318e-16    2.47281e-18
      1.67386    3.35195e-16    6.28637e-18
      1.67776    3.19641e-16    3.37867e-18
      1.68165    3.34282e-16    4.09838e-18
      1.68554    3.31047e-16    3.81429e-18
      1.68942    3.26038e-16    1.06677e-17
      1.69330    3.24160e-16    6.34116e-18
      1.69717    3.34790e-16    3.99130e-18
      1.70103    3.30712e-16    5.18536e-18
      1.70489    3.16096e-16    4.89781e-18
      1.70873    3.14071e-16    4.34279e-18
      1.71258    2.87246e-16    2.91240e-18
      1.71641    3.01664e-16    5.70747e-18
      1.72024    2.96047e-16    6.53834e-18
      1.72407    2.91484e-16    5.51444e-18
      1.72788    2.84126e-16    3.61397e-18
      1.73169    2.70523e-16    3.42749e-18
      1.73550    2.52037e-16    2.61485e-18
      1.73929    2.56954e-16    3.89092e-18
      1.74308    2.43764e-16    6.60386e-18
      1.74687    2.36846e-16    5.20740e-18
      1.75065    2.23403e-16    4.39756e-18
      1.75442    2.21358e-16    3.83296e-18
      1.75818    2.13014e-16    2.19685e-18
      1.76194    2.06757e-16    4.25005e-18
      1.76570    1.97044e-16    2.72668e-18
      1.76944    1.97696e-16    4.19721e-18
      1.77318    1.93393e-16    5.14735e-18
      1.77692    1.83478e-16    1.21319e-18
      1.78064    1.73817e-16    3.83849e-18
      1.78437    1.76423e-16    8.06540e-18
      1.78808    1.62636e-16    9.07272e-18
      1.79179    1.58337e-16    6.12253e-18
      1.79550    1.58725e-16    9.25309e-18
      1.79919    1.58037e-16    2.83264e-18
      1.80288    1.48308e-16    7.67244e-18
      1.80657    1.46466e-16    3.87484e-18
      1.81025    1.53162e-16    3.50098e-18
      1.81392    1.54877e-16    1.23994e-17
      1.81759    1.41693e-16    1.29336e-17
      1.82125    1.57067e-16    8.88930e-18
      1.82491    1.57079e-16    3.08331e-18
      1.82856    1.66635e-16    8.62946e-18
      1.83220    1.46213e-16    8.36794e-18
      1.83584    1.44365e-16    4.14070e-18
      1.83947    1.61147e-16    6.44477e-18
      1.84310    1.26030e-16    7.42533e-18
      1.84672    1.31378e-16    1.14489e-17
      1.85033    1.30090e-16    3.21759e-18
      1.85394    1.31302e-16    5.15811e-18
      1.85754    1.17473e-16    4.88481e-18
      1.86114    1.31171e-16    4.80244e-18
      1.86474    1.22891e-16    5.89025e-18
      1.86832    1.15679e-16    4.17463e-18
      1.87190    1.43562e-16    1.38152e-17
      1.87548    1.24467e-16    1.55465e-17
      1.87905    1.19035e-16    8.95596e-18
      1.88262    1.43359e-16    2.60825e-18
      1.88617    1.47887e-16    6.50260e-18
      1.88973    1.43893e-16    5.19735e-18
      1.89328    1.48235e-16    4.78393e-18
      1.89682    1.44638e-16    5.96322e-18
      1.90036    1.48981e-16    7.77661e-18
      1.90389    1.70402e-16    7.68639e-18
      1.90742    1.73128e-16    6.36320e-18
      1.91094    1.68148e-16    7.20123e-18
      1.91446    1.66122e-16    5.59236e-18
      1.91797    1.72083e-16    9.47468e-18
      1.92148    1.52626e-16    3.49903e-18
      1.92498    1.65203e-16    6.71965e-18
      1.92848    1.37236e-16    4.89604e-18
      1.93197    1.42296e-16    6.31393e-18
      1.93546    1.36675e-16    5.00443e-18
      1.93894    1.39389e-16    4.86320e-18
      1.94241    1.31481e-16    2.14024e-18
      1.94589    1.31817e-16    2.69332e-18
      1.94935    1.33412e-16    4.45435e-18
      1.95281    1.33685e-16    5.20935e-18
      1.95627    1.22661e-16    8.34802e-18
      1.95972    1.29569e-16    2.60793e-18
      1.96317    1.33189e-16    4.25996e-18
      1.96661    1.29943e-16    8.80723e-18
      1.97005    1.36997e-16    7.38210e-18
      1.97348    1.24334e-16    3.41279e-18
      1.97691    1.26201e-16    5.45675e-18
      1.98033    1.36171e-16    3.38357e-18
      1.98375    1.33662e-16    1.62897e-18
      1.98716    1.39383e-16    2.51915e-18
      1.99057    1.46731e-16    5.09113e-18
      1.99398    1.49585e-16    1.52020e-18
      1.99737    1.48022e-16    7.62173e-18
      2.00077    1.28870e-16    1.01574e-17
      2.00416    1.40127e-16    4.97109e-18
      2.00754    1.60654e-16    1.40019e-17
      2.01093    1.43091e-16    9.62633e-18
      2.01430    1.45743e-16    3.21017e-18
      2.01767    1.50082e-16    6.98267e-18
      2.02104    1.56725e-16    4.76491e-18
      2.02440    1.59213e-16    2.17061e-18
      2.02776    1.67108e-16    2.37356e-18
      2.03111    1.71126e-16    1.85699e-18
      2.03446    1.65521e-16    7.01085e-18
      2.03780    1.80543e-16    5.99553e-18
      2.04114    1.71018e-16    5.18763e-18
      2.04448    1.74215e-16    5.07885e-18
      2.04781    1.80706e-16    2.12296e-18
      2.05113    1.81339e-16    2.92266e-18
      2.05446    1.84850e-16    6.10511e-18
      2.05777    1.77174e-16    2.12174e-18
      2.06108    1.90462e-16    2.92508e-18
      2.06439    1.88963e-16    3.86947e-18
      2.06770    2.00894e-16    4.95833e-18
      2.07099    1.97429e-16    4.33500e-18
      2.07429    1.98142e-16    2.28562e-18
      2.07758    1.88487e-16    4.69990e-18
      2.08086    1.93944e-16    2.56996e-18
      2.08414    1.95082e-16    2.98213e-18
      2.08742    1.91485e-16    7.44387e-18
      2.09069    2.03482e-16    5.75979e-18
      2.09396    2.02761e-16    3.66028e-18
      2.09722    1.98530e-16    3.33301e-18
      2.10048    2.02391e-16    2.78020e-18
      2.10373    1.99058e-16    2.96117e-18
      2.10698    2.06896e-16    4.72882e-18
      2.11022    2.05422e-16    5.97871e-18
      2.11346    2.02198e-16    1.26574e-18
      2.11670    2.02351e-16    6.27016e-18
      2.11993    2.10824e-16    4.89366e-18
      2.12316    2.06052e-16    3.52042e-18
      2.12638    2.08622e-16    2.74725e-18
      2.12959    2.08580e-16    4.15128e-18
      2.13281    2.05473e-16    2.64375e-18
      2.13601    2.09707e-16    1.55618e-18
      2.13922    2.02980e-16    3.95512e-18
      2.14242    2.10291e-16    2.72886e-18
      2.14561    2.00570e-16    2.74680e-18
      2.14880    1.99842e-16    5.06037e-18
      2.15198    2.08280e-16    4.65486e-18
      2.15516    1.97774e-16    3.58926e-18
      2.15834    1.93552e-16    3.95291e-18
      2.16151    2.05459e-16    1.78159e-18
      2.16467    1.97011e-16    3.77055e-18
      2.16783    1.97313e-16    2.47561e-18
      2.17099    1.95099e-16    2.92389e-18
      2.17414    1.98653e-16    2.26958e-18
      2.17729    1.91296e-16    1.05825e-18
      2.18043    1.92313e-16    3.75194e-18
      2.18356    1.95501e-16    1.51087e-18
      2.18670    1.87939e-16    2.93749e-18
      2.18982    1.89350e-16    3.17618e-18
      2.19295    1.85896e-16    4.50043e-18
      2.19606    1.91657e-16    5.48494e-18
      2.19918    1.89231e-16    2.52436e-18
      2.20228    1.81949e-16    2.35479e-18
      2.20539    1.85606e-16    2.67492e-18
      2.20848    1.84967e-16    4.73546e-18
      2.21158    1.83074e-16    8.15521e-18
      2.21466    1.85682e-16    4.79602e-18
      2.21775    1.82727e-16    3.54464e-18
      2.22082    1.82546e-16    4.15280e-18
      2.22390    1.80621e-16    7.48665e-19
      2.22696    1.81072e-16    1.61383e-18
      2.23003    1.78653e-16    3.87095e-18
      2.23309    1.82446e-16    4.96451e-18
      2.23614    1.72573e-16    4.61501e-18
      2.23918    1.72557e-16    3.05725e-18
      2.24223    1.78806e-16    2.67909e-18
      2.24526    1.74072e-16    2.91606e-18
      2.24830    1.74467e-16    3.71283e-18
      2.25132    1.81680e-16    2.62186e-18
      2.25434    1.72221e-16    2.47086e-18
      2.25736    1.66303e-16    1.87282e-18
      2.26037    1.72108e-16    1.52247e-18
      2.26338    1.70609e-16    2.66029e-18
      2.26638    1.68464e-16    2.51045e-18
      2.26938    1.62420e-16    3.76261e-19
      2.27237    1.68387e-16    2.11994e-18
      2.27535    1.59791e-16    9.26429e-19
      2.27833    1.61747e-16    2.13381e-18
      2.28131    1.64963e-16    5.36105e-18
      2.28428    1.65020e-16    4.45300e-18
      2.28724    1.64212e-16    4.18210e-18
      2.29020    1.59652e-16    3.44758e-18
      2.29316    1.52852e-16    5.13073e-18
      2.29611    1.41747e-16    3.00906e-18
      2.29905    1.35297e-16    1.08389e-18
      2.30199    1.32450e-16    2.56991e-18
      2.30492    1.27456e-16    1.38864e-18
      2.30785    1.25212e-16    2.42881e-18
      2.31077    1.36399e-16    4.92028e-18
      2.31369    1.32308e-16    4.65062e-18
      2.31661    1.32999e-16    3.74429e-18
      2.31951    1.29603e-16    2.67890e-18
      2.32242    1.29459e-16    1.08784e-18
      2.32531    1.21990e-16    5.06150e-18
      2.32821    1.19125e-16    4.42813e-18
      2.33109    1.22833e-16    2.61153e-18
      2.33398    1.29085e-16    1.88209e-18
      2.33686    1.24241e-16    4.11176e-18
      2.33973    1.26751e-16    4.51575e-18
      2.34260    1.28252e-16    7.40255e-18
      2.34546    1.28998e-16    3.47771e-18
      2.34832    1.27216e-16    2.43763e-18
      2.35117    1.41718e-16    3.01539e-18
      2.35402    1.28366e-16    2.93403e-18
      2.35687    1.27809e-16    5.22600e-18
      2.35971    1.23137e-16    3.36795e-18
      2.36254    1.26172e-16    3.04927e-18
      2.36537    1.23243e-16    1.69964e-18
      2.36820    1.19494e-16    3.30380e-18
      2.37102    1.18727e-16    2.47325e-18
      2.37384    1.26805e-16    3.07952e-18
      2.37665    1.22920e-16    3.40770e-18
      2.37946    1.27475e-16    3.00438e-18
      2.38227    1.19741e-16    3.21097e-18
      2.38507    1.24495e-16    3.89451e-18
      2.38787    1.20776e-16    6.49525e-18
      2.39066    1.25667e-16    1.86932e-18
      2.39345    1.19074e-16    4.15572e-18
      2.39624    1.12650e-16    2.33517e-18
      2.39902    1.25827e-16    1.85971e-18
      2.40180    1.26819e-16    4.56724e-18
      2.40458    1.23683e-16    4.06384e-18
      2.40735    1.15921e-16    3.86776e-18
      2.41012    1.25722e-16    2.40072e-18
      2.41289    1.16072e-16    6.64467e-18
      2.41566    1.16096e-16    3.82904e-18
      2.41842    1.05355e-16    4.16602e-18
      2.42118    1.19558e-16    6.88901e-18
      2.42394    1.18991e-16    2.51679e-18
      2.42669    1.21123e-16    7.59946e-18
      2.42945    1.17697e-16    3.73733e-18
      2.43220    1.02792e-16    4.33760e-18
      2.43495    1.01484e-16    1.32172e-17
      2.43770    1.04890e-16    7.04056e-18
      2.44044    1.02225e-16    5.31664e-18
      2.44319    1.00862e-16    5.64456e-18
      2.44593    9.57249e-17    3.26961e-18
      2.44868    1.03199e-16    4.75860e-18
      2.45142    9.55349e-17    7.48507e-18
      2.45417    1.11219e-16    5.60451e-18
      2.45691    9.80489e-17    4.09819e-18
      2.45965    1.03407e-16    6.04280e-18
      2.46240    9.55749e-17    3.00307e-18
      2.46514    9.23507e-17    3.55598e-18
      2.46789    9.75297e-17    4.11292e-18
      2.47064    4.75246e-17    2.17901e-17
      2.47338    1.02810e-16    5.68711e-18
      2.47613    8.03369e-17    6.61357e-18
      2.47889    8.81374e-17    1.15122e-17
      2.48164    8.94628e-17    5.42156e-18
      2.48440    8.44919e-17    1.25260e-17
      2.48716    6.40939e-17    1.00659e-17
      2.48992    7.05136e-17    1.04240e-17
      2.49269    7.00655e-17    1.55560e-17
      2.49546    7.04785e-17    1.40391e-17
      2.49823    8.15387e-17    4.88585e-18
      2.50101    7.23286e-17    6.05488e-18
      2.50379    7.26914e-17    8.02754e-18
      2.50658    9.11534e-17    1.38162e-17
      2.50938    5.49375e-17    1.84597e-17
      2.51218    6.14538e-17    1.33606e-17
      2.51498    8.04248e-17    1.41327e-17
      2.51780    8.65843e-17    2.36291e-17
      2.52062    7.63565e-17    2.65332e-17
      2.52345    7.36119e-17    5.91393e-18
      2.52628    8.87703e-17    2.61457e-17
      2.52913    8.03935e-17    3.10226e-17
      2.53198    7.86759e-17    3.44399e-17
      2.53485    7.03316e-17    3.01814e-17
      2.53772    9.34850e-17    3.73846e-17
      2.54061    3.13063e-17    3.18678e-17
      2.54350    5.93111e-17    2.82124e-17
      2.54641    3.63251e-18    5.95529e-17
      2.54933    1.63162e-16    1.35871e-16
      2.55226    5.31906e-17    1.38809e-16
      2.55520    1.87310e-16    3.88418e-17
      2.55816    8.04332e-17    8.48175e-17
      2.56113    6.72582e-17    1.25662e-17
