#
# Generated by G. Mace, Thu Mar  1 20:10:27 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6392438    8.8218E-02    2.3571E-01
   0.6415322    3.7902E-02    2.2280E-01
   0.6438042    5.4293E-02    2.2369E-01
   0.6460609    3.9210E-02    2.0907E-01
   0.6483034    3.0199E-01    2.2124E-01
   0.6505328    8.9366E-03    2.1521E-01
   0.6527502    9.7986E-03    1.9760E-01
   0.6549565    2.4580E-01    1.7753E-01
   0.6571528    1.2294E-01    1.7112E-01
   0.6593401    2.9803E-02    1.5085E-01
   0.6615193    1.0445E-01    1.6661E-01
   0.6636915    2.9259E-01    1.6140E-01
   0.6658574   -1.3486E-01    1.6687E-01
   0.6680181   -2.7909E-02    1.5722E-01
   0.6701744    5.6610E-02    1.5235E-01
   0.6723270    3.0307E-02    1.4436E-01
   0.6744770    3.4358E-02    1.5252E-01
   0.6766252    4.6870E-02    1.2899E-01
   0.6787723    1.3939E-01    1.2576E-01
   0.6809191    3.2762E-02    1.2257E-01
   0.6830663    3.2436E-01    1.1806E-01
   0.6852148    2.6230E-01    1.1331E-01
   0.6873652    9.9915E-02    1.1252E-01
   0.6895182    1.5680E-01    1.0551E-01
   0.6916746    1.3548E-01    1.0433E-01
   0.6938351    1.6159E-01    9.1180E-02
   0.6960002    1.3282E-01    8.8063E-02
   0.6981705    1.3708E-01    8.2846E-02
   0.7003469    2.3191E-01    8.2477E-02
   0.7025297    2.6645E-01    7.8769E-02
   0.7047197    1.7110E-01    7.9437E-02
   0.7069173    2.0562E-01    7.3042E-02
   0.7091232    1.9294E-01    7.2461E-02
   0.7113379    4.7899E-02    6.8384E-02
   0.7135618    1.3171E-01    6.7688E-02
   0.7157956    7.1035E-02    6.4357E-02
   0.7180396    4.6238E-02    6.5727E-02
   0.7202944    4.6889E-02    5.9220E-02
   0.7225605    8.2073E-03    5.8811E-02
   0.7248382    1.7811E-01    5.4633E-02
   0.7271280   -1.7000E-02    5.5124E-02
   0.7294303    2.8370E-02    5.1971E-02
   0.7317456    1.7214E-02    5.1145E-02
   0.7340741   -7.0088E-04    4.7273E-02
   0.7364164    7.1113E-02    4.7625E-02
   0.7387727    6.5642E-02    4.3735E-02
   0.7411434   -2.8779E-02    4.5648E-02
   0.7435288    3.3655E-03    4.1132E-02
   0.7459293    4.6983E-02    4.2594E-02
   0.7483451    7.7116E-02    3.8394E-02
   0.7507766   -1.5074E-02    3.9435E-02
   0.7532241    8.3958E-02    3.7015E-02
   0.7556878    3.5248E-02    3.9170E-02
   0.7581680    3.3454E-02    4.3029E-02
   0.7606648   -2.7048E-02    4.7439E-02
