#
# Generated by G. Mace, Fri Sep 28 20:14:31 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6443471   -6.3340E-01    2.7233E-01
   0.6464982    7.5389E-03    2.5776E-01
   0.6486404    2.3501E-01    2.6678E-01
   0.6507747    3.5673E-01    2.6193E-01
   0.6529019    4.4076E-01    2.6137E-01
   0.6550230    1.2780E-01    2.4263E-01
   0.6571386   -1.8346E-01    2.1441E-01
   0.6592497   -2.3420E-01    2.0077E-01
   0.6613570   -1.9574E-01    1.9601E-01
   0.6634613    2.5581E-01    1.8750E-01
   0.6655633    2.6913E-01    1.8838E-01
   0.6676638   -1.1749E-01    1.7887E-01
   0.6697636   -7.9881E-02    1.7843E-01
   0.6718633    2.3732E-01    1.6955E-01
   0.6739637   -1.2041E-01    1.6630E-01
   0.6760654   -5.5277E-02    1.6062E-01
   0.6781691   -6.7466E-02    1.5861E-01
   0.6802754    1.6865E-01    1.4457E-01
   0.6823850   -4.3491E-02    1.4444E-01
   0.6844984    1.6512E-01    1.4221E-01
   0.6866164    7.0224E-02    1.4413E-01
   0.6887395    2.1753E-02    1.3991E-01
   0.6908682    8.1743E-03    1.3366E-01
   0.6930032    9.0607E-02    1.1916E-01
   0.6951449    1.0175E-01    1.2060E-01
   0.6972939   -7.1135E-02    1.1151E-01
   0.6994508    5.6669E-02    1.1700E-01
   0.7016159    4.0462E-01    1.0272E-01
   0.7037899    2.0080E-01    9.5325E-02
   0.7059733    2.0568E-01    9.4902E-02
   0.7081663    1.1769E-02    9.0624E-02
   0.7103696    2.2834E-01    8.4387E-02
   0.7125835    3.1382E-01    8.4524E-02
   0.7148085    2.1463E-01    7.9897E-02
   0.7170449    5.2089E-02    8.3209E-02
   0.7192934    1.6531E-02    7.6772E-02
   0.7215540    1.5172E-01    7.6833E-02
   0.7238273    1.4510E-01    7.1923E-02
   0.7261137    8.8568E-02    7.5225E-02
   0.7284134    1.6328E-01    6.8838E-02
   0.7307268    2.5470E-02    6.9728E-02
   0.7330543    5.4517E-02    6.3692E-02
   0.7353961    4.6442E-02    6.3636E-02
   0.7377526    1.2292E-01    5.9797E-02
   0.7401241    4.3508E-02    5.8080E-02
   0.7425109    5.2835E-02    5.2959E-02
   0.7449131    6.1234E-02    5.5543E-02
   0.7473311    9.6123E-02    5.1469E-02
   0.7497652    9.9615E-02    5.2529E-02
   0.7522156    7.2121E-02    4.8120E-02
   0.7546825    3.0877E-02    5.0205E-02
   0.7571661    7.3620E-02    5.3567E-02
   0.7596667    8.4086E-02    6.1827E-02
   0.7621844    2.2342E-02    6.2780E-02
   0.7647194   -1.7267E-02    6.1803E-02
   0.7672721   -1.3008E-02    4.9697E-02
   0.7698423   -3.8742E-02    4.7806E-02
   0.7724305    3.7778E-02    4.4253E-02
   0.7750367    8.1168E-02    4.4093E-02
   0.7776611    7.6330E-02    4.1870E-02
   0.7803038    1.2988E-02    4.2029E-02
   0.7829649    1.3103E-02    4.1092E-02
   0.7856445    4.7089E-02    4.1617E-02
   0.7883429   -5.3531E-02    3.9593E-02
   0.7910600   -2.8561E-02    3.9786E-02
   0.7937960   -1.0697E-02    3.8511E-02
   0.7965510    2.2377E-02    3.8220E-02
   0.7993250    1.0675E-01    3.6429E-02
   0.8021181    4.6615E-03    3.5980E-02
   0.8049304    5.4138E-03    3.3665E-02
   0.8077619   -2.2857E-02    3.3904E-02
   0.8106127    2.4569E-04    3.2075E-02
   0.8134829    2.6383E-02    3.2736E-02
   0.8163724    3.5138E-02    3.1908E-02
   0.8192813    1.6772E-02    3.2299E-02
   0.8222096   -3.4540E-02    3.1219E-02
   0.8251573   -3.9866E-03    3.1839E-02
   0.8281245    7.3178E-03    3.1458E-02
   0.8311111    8.1653E-03    3.2969E-02
   0.8341172   -1.8417E-02    3.1250E-02
   0.8371427    2.6736E-02    3.1844E-02
   0.8401876    5.7472E-02    3.1188E-02
   0.8432519    2.0357E-02    3.1426E-02
   0.8463355    7.0277E-03    2.8097E-02
   0.8494385    7.4057E-02    2.6933E-02
   0.8525607    1.1940E-03    2.5355E-02
   0.8557022   -1.2893E-02    2.5128E-02
   0.8588629    3.9265E-02    2.3866E-02
   0.8620427    5.4773E-02    2.4407E-02
   0.8652416    3.9606E-02    2.4320E-02
   0.8684595    3.0984E-02    2.4301E-02
   0.8716962    5.7878E-02    2.4158E-02
   0.8749519    1.7322E-02    2.5582E-02
   0.8782263    6.2817E-02    2.5741E-02
   0.8815194    5.7805E-02    2.6265E-02
   0.8848311    2.3590E-02    2.5690E-02
   0.8881614    1.6222E-03    2.6339E-02
   0.8915100    6.0018E-03    2.5146E-02
   0.8948769    8.1004E-02    2.4784E-02
   0.8982620    1.5834E-02    2.2859E-02
   0.9016652    9.8052E-02    2.1983E-02
   0.9050863    8.8855E-02    2.0291E-02
   0.9085252    7.0845E-02    2.0070E-02
   0.9119819    6.4336E-02    1.8801E-02
   0.9154562    7.4252E-02    1.9031E-02
   0.9189480    8.7466E-02    1.8026E-02
   0.9224570    7.0876E-02    1.8322E-02
   0.9259833    7.5229E-02    2.0413E-02
   0.9295266    2.8767E-02    2.3108E-02
   0.9330868    8.3598E-02    2.5241E-02
   0.9366637    1.2126E-01    2.6005E-02
   0.9402573    7.2256E-02    2.5206E-02
   0.9438673    1.0178E-01    2.4571E-02
   0.9474936    1.6070E-01    2.3623E-02
   0.9511361    1.1524E-01    2.2198E-02
   0.9547945    1.2866E-01    2.0058E-02
   0.9584687    1.3438E-01    1.8554E-02
   0.9621586    1.1484E-01    1.7648E-02
   0.9658639    1.4147E-01    1.7902E-02
   0.9695846    1.3732E-01    1.7112E-02
   0.9733204    1.6117E-01    1.7963E-02
   0.9770712    1.6797E-01    1.7304E-02
   0.9808367    1.8572E-01    1.7485E-02
   0.9846168    1.9687E-01    1.7781E-02
   0.9884114    2.4071E-01    1.8490E-02
   0.9922202    2.4716E-01    1.9495E-02
   0.9960430    2.3209E-01    1.9825E-02
   0.9998797    2.4802E-01    1.8957E-02
   1.0037301    2.6940E-01    1.8102E-02
   1.0075940    2.6115E-01    1.7649E-02
   1.0114712    3.0782E-01    1.8250E-02
   1.0153614    3.2559E-01    1.9153E-02
   1.0192646    3.3807E-01    1.9038E-02
   1.0231805    3.6221E-01    1.9943E-02
   1.0271089    3.7332E-01    1.9144E-02
   1.0310496    3.7918E-01    1.8972E-02
   1.0350025    4.2250E-01    1.9559E-02
   1.0389673    4.6752E-01    1.8483E-02
   1.0429437    5.0829E-01    1.8017E-02
   1.0469317    4.8972E-01    1.6476E-02
   1.0509311    5.4392E-01    1.4411E-02
   1.0549415    5.2365E-01    1.2856E-02
   1.0589629    5.6034E-01    1.2003E-02
   1.0629951    5.7318E-01    1.1934E-02
   1.0670377    5.9596E-01    1.4238E-02
   1.0710906    6.2071E-01    1.5443E-02
   1.0751536    6.7636E-01    1.7111E-02
   1.0792265    6.5932E-01    1.7994E-02
   1.0833092    6.5866E-01    1.7235E-02
   1.0874013    6.1063E-01    1.8466E-02
   1.0915025    5.3638E-01    1.7736E-02
   1.0956131    4.1208E-01    1.7734E-02
   1.0997324    3.4153E-01    1.7041E-02
   1.1038604    2.7153E-01    1.5197E-02
   1.1079968    2.0523E-01    1.3161E-02
   1.1121416    1.6658E-01    1.1658E-02
   1.1162943    1.4936E-01    1.0956E-02
   1.1204549    1.5274E-01    1.1182E-02
   1.1246232    1.7290E-01    1.3773E-02
   1.1287988    1.5204E-01    1.5932E-02
   1.1329818    1.5400E-01    1.6286E-02
   1.1371717    1.3724E-01    1.7947E-02
   1.1413685    1.2734E-01    1.7442E-02
   1.1455719    1.1818E-01    1.7167E-02
   1.1497818    1.2783E-01    1.7495E-02
   1.1539978    1.3717E-01    1.6640E-02
   1.1582199    1.3233E-01    1.6116E-02
   1.1624478    1.3103E-01    1.4638E-02
   1.1666814    1.3748E-01    1.2908E-02
   1.1709204    1.1501E-01    1.1413E-02
   1.1751646    1.6158E-01    9.8528E-03
   1.1794138    1.7879E-01    8.6580E-03
   1.1836679    1.9767E-01    8.0624E-03
   1.1879265    2.4187E-01    8.1242E-03
   1.1921898    2.8952E-01    1.0470E-02
   1.1964573    2.9374E-01    1.2489E-02
   1.2007288    3.5976E-01    1.3276E-02
   1.2050041    4.0856E-01    1.4792E-02
   1.2092832    4.7193E-01    1.4261E-02
   1.2135658    4.8242E-01    1.4254E-02
   1.2178518    5.4576E-01    1.4774E-02
   1.2221408    6.2116E-01    1.4250E-02
   1.2264328    6.5592E-01    1.4670E-02
   1.2307276    6.7498E-01    1.3876E-02
   1.2350249    7.0115E-01    1.2789E-02
   1.2393247    7.1605E-01    1.1503E-02
   1.2436267    7.3602E-01    1.0446E-02
   1.2479308    7.5207E-01    9.9262E-03
   1.2522366    8.0670E-01    1.0445E-02
   1.2565442    8.7296E-01    1.2199E-02
   1.2608534    9.1777E-01    1.4931E-02
   1.2651639    9.8498E-01    1.8291E-02
   1.2694757    1.0000E+00    2.0753E-02
   1.2737885    9.9129E-01    2.2244E-02
   1.2781020    9.8898E-01    1.9541E-02
   1.2824162    9.0031E-01    1.8104E-02
   1.2867311    8.6742E-01    1.6245E-02
   1.2910463    8.2040E-01    1.4902E-02
   1.2953616    8.1156E-01    1.4889E-02
   1.2996771    7.5690E-01    1.3853E-02
   1.3039925    6.7585E-01    1.4427E-02
   1.3083075    6.3893E-01    1.4994E-02
   1.3126223    6.0483E-01    1.3537E-02
   1.3169364    5.0550E-01    1.2767E-02
   1.3212498    4.4041E-01    1.0805E-02
   1.3255624    3.4571E-01    9.8236E-03
   1.3298739    2.0053E-01    8.5804E-03
   1.3341843    1.2202E-01    7.7066E-03
   1.3384935    5.9341E-02    7.3534E-03
   1.3428011    3.3618E-02    7.4057E-03
   1.3471073    3.0657E-02    8.5307E-03
   1.3514117    8.7105E-03    9.7125E-03
   1.3557143    5.4632E-03    1.3268E-02
   1.3600149   -8.8032E-05    1.9486E-02
   1.3643135    2.5293E-02    2.4629E-02
   1.3686098    2.3976E-02    2.3342E-02
   1.3729037    4.6836E-02    2.0534E-02
   1.3771952    2.7762E-02    2.0550E-02
   1.3814842    2.7715E-02    2.1169E-02
   1.3857703    5.1251E-02    2.1561E-02
   1.3900536    1.2038E-02    2.0485E-02
   1.3943341    3.8710E-02    2.1769E-02
   1.3986113    2.1558E-02    2.4314E-02
   1.4028854   -1.4155E-02    2.6435E-02
   1.4071563    1.5396E-02    2.7118E-02
   1.4114238   -2.2463E-02    2.6889E-02
   1.4156877   -2.1083E-03    2.3946E-02
   1.4199481    2.0684E-02    1.9708E-02
   1.4242047    3.2681E-02    1.6034E-02
   1.4284575    3.3688E-02    1.5242E-02
   1.4327064    3.1209E-02    1.6340E-02
   1.4369513    3.0272E-02    1.5521E-02
   1.4411920    1.9473E-02    1.4555E-02
   1.4454286    7.8442E-03    1.6401E-02
   1.4496609    5.4171E-02    1.8246E-02
   1.4538889    9.0286E-02    2.0162E-02
   1.4581124    6.1458E-02    1.9257E-02
   1.4623312    6.5085E-02    1.8507E-02
   1.4665455    6.6455E-02    1.8066E-02
   1.4707551    2.9832E-02    1.7374E-02
   1.4749599    2.6499E-02    1.8799E-02
   1.4791597    5.2858E-02    1.9123E-02
   1.4833547    9.1047E-02    2.0073E-02
   1.4875447    1.0396E-01    1.8599E-02
   1.4917295    6.9700E-02    1.5645E-02
   1.4959092    1.1367E-01    1.4372E-02
   1.5000836    1.4823E-01    1.9515E-02
   1.5042528    1.1279E-01    2.1160E-02
   1.5084167    1.4358E-01    2.1101E-02
   1.5125750    1.8199E-01    1.8082E-02
   1.5167279    1.6140E-01    1.5040E-02
   1.5208753    1.8581E-01    1.7530E-02
   1.5250171    2.1363E-01    1.9391E-02
   1.5291532    1.5965E-01    2.1090E-02
   1.5332837    1.9901E-01    1.9511E-02
   1.5374084    2.4454E-01    2.0497E-02
   1.5415273    2.5781E-01    1.7406E-02
   1.5456403    2.5606E-01    1.6725E-02
   1.5497475    2.9915E-01    1.6606E-02
   1.5538486    3.6380E-01    1.6700E-02
   1.5579439    3.3213E-01    1.7890E-02
   1.5620332    3.8757E-01    1.8041E-02
   1.5661163    4.0189E-01    1.6509E-02
   1.5701933    4.2869E-01    1.4832E-02
