#
# Generated by G. Mace, Thu Mar  1 20:10:19 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6441629    1.5270E-01    2.9172E-01
   0.6464173    3.4826E-01    3.0079E-01
   0.6486577    6.7125E-02    3.2265E-01
   0.6508851    2.3903E-01    3.3706E-01
   0.6531006    4.9719E-01    2.9542E-01
   0.6553053   -3.4811E-01    2.7712E-01
   0.6575001    1.9867E-01    2.5723E-01
   0.6596861    1.8147E-01    2.8155E-01
   0.6618641    1.4172E-01    2.8126E-01
   0.6640352    1.2768E-01    3.0845E-01
   0.6662002    2.7555E-01    3.0271E-01
   0.6683601   -3.3163E-03    2.8260E-01
   0.6705158    3.3201E-01    2.6809E-01
   0.6726680    2.4522E-01    2.6530E-01
   0.6748177    2.8502E-02    2.6868E-01
   0.6769656    1.4367E-01    2.5145E-01
   0.6791126    4.9501E-01    2.1109E-01
   0.6812593    6.4343E-01    2.0008E-01
   0.6834067   -3.4380E-02    2.0442E-01
   0.6855555    3.1233E-01    2.0035E-01
   0.6877062    6.8525E-01    1.9288E-01
   0.6898598    2.7996E-01    1.7938E-01
   0.6920168    1.9525E-01    1.8435E-01
   0.6941779    4.1442E-02    1.7002E-01
   0.6963438    2.1865E-01    1.6566E-01
   0.6985151    3.0682E-01    1.4752E-01
   0.7006924    4.7012E-01    1.4457E-01
   0.7028763    3.1527E-01    1.3821E-01
   0.7050675    6.4814E-02    1.3388E-01
   0.7072664    2.0205E-01    1.2998E-01
   0.7094737    1.2005E-01    1.2693E-01
   0.7116898   -3.1319E-03    1.1932E-01
   0.7139152   -2.8565E-02    1.2025E-01
   0.7161506    9.7637E-02    1.1536E-01
   0.7183963    4.9709E-02    1.0462E-01
   0.7206529    2.4381E-01    1.0205E-01
   0.7229207    3.9633E-02    1.0300E-01
   0.7252003    2.0520E-01    9.4908E-02
   0.7274921    1.3544E-01    9.5398E-02
   0.7297964    1.1819E-01    8.8429E-02
   0.7321138    2.8722E-01    8.8385E-02
   0.7344445    1.3478E-01    8.4719E-02
   0.7367889    2.6983E-01    8.3118E-02
   0.7391475    4.6941E-02    7.9343E-02
   0.7415205    2.1014E-01    7.4304E-02
   0.7439083    2.4684E-01    7.0551E-02
   0.7463112    1.8986E-01    7.3474E-02
   0.7487295    1.2904E-02    7.4263E-02
   0.7511635    1.0874E-01    7.2113E-02
   0.7536136    3.6036E-01    6.3408E-02
   0.7560799    6.8165E-02    6.9644E-02
   0.7585626    1.9477E-01    8.1379E-02
   0.7610623    5.6151E-02    9.6491E-02
   0.7635789    5.8319E-02    9.1066E-02
   0.7661127    4.2106E-02    8.4504E-02
   0.7686639    5.1645E-02    6.8679E-02
   0.7712328    1.3922E-01    6.4813E-02
   0.7738196    4.5821E-02    6.1034E-02
   0.7764243    2.3379E-01    5.9489E-02
   0.7790474    1.1481E-01    5.7743E-02
   0.7816887    1.7294E-01    6.8851E-02
   0.7843485    1.5380E-02    6.9473E-02
   0.7870270   -7.7591E-03    7.2055E-02
   0.7897242   -6.3597E-03    6.9950E-02
   0.7924404    1.8576E-01    7.0392E-02
   0.7951756    1.5881E-02    7.3760E-02
   0.7979299    4.2234E-02    7.3961E-02
   0.8007035    1.2736E-01    6.9010E-02
   0.8034963    9.3444E-02    7.1548E-02
   0.8063085   -5.4463E-02    7.2639E-02
   0.8091401    2.0918E-02    6.9112E-02
   0.8119913   -8.0092E-02    6.8336E-02
   0.8148620    8.4423E-02    7.0510E-02
   0.8177524    3.2799E-02    6.0484E-02
   0.8206623    7.7411E-02    6.4587E-02
   0.8235920    8.1299E-02    6.4994E-02
   0.8265414    1.8327E-01    6.4311E-02
   0.8295104    9.1878E-02    6.2852E-02
   0.8324991    3.2138E-02    6.1800E-02
   0.8355076    9.0483E-02    6.5254E-02
   0.8385358    1.9631E-02    6.8486E-02
   0.8415837    2.4893E-01    6.4868E-02
   0.8446513    2.3432E-01    6.6010E-02
   0.8477385    1.0411E-01    5.8525E-02
   0.8508453    1.4847E-01    5.4965E-02
   0.8539717    8.5610E-02    5.2171E-02
   0.8571176    5.0595E-02    5.2263E-02
   0.8602830    4.8163E-03    5.0618E-02
   0.8634678    1.0617E-01    5.1900E-02
   0.8666720    5.9802E-02    5.0536E-02
   0.8698954    8.3162E-02    5.1150E-02
   0.8731381    3.0271E-02    5.0022E-02
   0.8763998    1.2602E-02    5.2075E-02
   0.8796806    1.6188E-01    5.3649E-02
   0.8829805    2.7357E-01    5.3432E-02
   0.8862991    1.9419E-01    5.2233E-02
   0.8896365    1.9761E-01    5.3541E-02
   0.8929926    2.1475E-01    5.0882E-02
   0.8963671    1.4939E-01    5.0340E-02
   0.8997602    4.2285E-02    4.7378E-02
   0.9031715    6.0435E-02    4.8887E-02
   0.9066011    1.6645E-01    4.8786E-02
   0.9100487    1.1055E-01    5.0050E-02
   0.9135143    2.1710E-01    4.6864E-02
   0.9169977    6.5370E-02    4.7101E-02
   0.9204987    1.6908E-01    4.3286E-02
   0.9240173    2.0861E-01    4.4238E-02
   0.9275532    1.0263E-01    4.8161E-02
   0.9311064    6.9407E-02    5.3794E-02
   0.9346766    3.5495E-02    5.6642E-02
   0.9382638    1.3969E-01    5.8462E-02
   0.9418678    1.5330E-01    5.5683E-02
   0.9454883    1.5812E-01    5.3928E-02
   0.9491253    6.2614E-02    5.1590E-02
   0.9527786    6.5212E-02    4.8347E-02
   0.9564480    8.9079E-02    4.4233E-02
   0.9601334    1.4864E-01    4.5355E-02
   0.9638345    1.2753E-01    4.3673E-02
   0.9675512    1.3295E-01    4.3429E-02
   0.9712833    2.1877E-01    3.9926E-02
   0.9750306    1.5470E-01    4.0146E-02
   0.9787930    2.3954E-01    3.7746E-02
   0.9825702    2.0004E-01    3.8836E-02
   0.9863621    2.7928E-01    3.9115E-02
   0.9901685    2.4829E-01    4.1742E-02
   0.9939892    3.3007E-01    4.2741E-02
   0.9978240    3.5213E-01    4.3205E-02
   1.0016726    3.3914E-01    3.9716E-02
   1.0055350    2.6683E-01    3.8543E-02
   1.0094109    3.4165E-01    3.8281E-02
   1.0133002    3.7283E-01    4.0952E-02
   1.0172025    4.7232E-01    4.1332E-02
   1.0211177    4.3347E-01    4.2148E-02
   1.0250456    5.0531E-01    4.2472E-02
   1.0289861    4.3832E-01    4.0342E-02
   1.0329390    5.1896E-01    4.0993E-02
   1.0369037    5.0596E-01    4.0808E-02
   1.0408806    5.4598E-01    3.9384E-02
   1.0448689    6.4489E-01    3.7488E-02
   1.0488689    6.6845E-01    3.4371E-02
   1.0528802    6.4372E-01    3.0887E-02
   1.0569024    6.6245E-01    2.7990E-02
   1.0609355    7.3979E-01    2.7487E-02
   1.0649793    7.3791E-01    2.8715E-02
   1.0690335    7.8016E-01    3.2980E-02
   1.0730979    8.2012E-01    3.4130E-02
   1.0771724    7.8462E-01    3.7953E-02
   1.0812566    7.8056E-01    3.7200E-02
   1.0853505    8.6087E-01    3.6808E-02
   1.0894537    6.4957E-01    3.7972E-02
   1.0935661    4.9568E-01    3.5687E-02
   1.0976875    3.0422E-01    3.5977E-02
   1.1018176    2.7285E-01    3.4791E-02
   1.1059562    1.9178E-01    3.0759E-02
   1.1101032    1.4232E-01    2.8187E-02
   1.1142584    9.7182E-02    2.6945E-02
   1.1184214    4.3305E-02    2.6881E-02
   1.1225921    6.0159E-02    2.9576E-02
   1.1267704    7.2523E-02    3.5571E-02
   1.1309559    1.1803E-01    3.7318E-02
   1.1351485    6.9141E-02    3.8182E-02
   1.1393480    9.3127E-02    4.0538E-02
   1.1435542    3.3705E-02    3.7827E-02
   1.1477668    1.2639E-01    4.1358E-02
   1.1519858    2.7817E-02    3.8243E-02
   1.1562107    1.2102E-01    3.5932E-02
   1.1604415    2.2441E-02    3.4730E-02
   1.1646780    1.1557E-02    3.1137E-02
   1.1689199    1.0453E-01    2.7646E-02
   1.1731671    3.8757E-02    2.4795E-02
   1.1774193    8.2823E-02    2.2438E-02
   1.1816764    1.0399E-01    2.0385E-02
   1.1859381    1.3147E-01    1.9514E-02
   1.1902043    1.6055E-01    2.1105E-02
   1.1944748    2.1859E-01    2.6247E-02
   1.1987493    2.8822E-01    2.8972E-02
   1.2030277    3.4377E-01    3.0854E-02
   1.2073098    3.3884E-01    3.3201E-02
   1.2115955    4.4283E-01    3.1049E-02
   1.2158844    4.4047E-01    3.2607E-02
   1.2201766    5.0386E-01    3.2488E-02
   1.2244716    6.2492E-01    3.1697E-02
   1.2287693    6.6444E-01    3.2587E-02
   1.2330697    7.5048E-01    3.0764E-02
   1.2373724    8.4047E-01    3.0980E-02
   1.2416774    9.2673E-01    2.5962E-02
   1.2459843    8.8821E-01    2.4072E-02
   1.2502931    8.8327E-01    2.3809E-02
   1.2546037    9.6906E-01    2.7664E-02
   1.2589158    1.0309E+00    3.5121E-02
   1.2632291    1.0512E+00    4.5681E-02
   1.2675437    1.1233E+00    5.2419E-02
   1.2718593    1.1382E+00    5.6115E-02
   1.2761756    1.0515E+00    5.2522E-02
   1.2804927    9.1191E-01    4.4170E-02
   1.2848102    1.0313E+00    4.4058E-02
   1.2891281    8.5020E-01    3.4926E-02
   1.2934462    7.6730E-01    3.3762E-02
   1.2977643    7.3150E-01    3.3061E-02
   1.3020822    6.2556E-01    3.1750E-02
   1.3063999    5.9678E-01    3.3015E-02
   1.3107171    4.8652E-01    3.2466E-02
   1.3150338    4.3377E-01    2.9672E-02
   1.3193496    3.7433E-01    2.8432E-02
   1.3236647    2.9301E-01    2.4554E-02
   1.3279787    1.7719E-01    2.3275E-02
   1.3322915    1.0983E-01    2.0150E-02
   1.3366030    1.2059E-02    2.0285E-02
   1.3409131    3.6825E-02    1.9261E-02
   1.3452215    6.2231E-02    2.2174E-02
   1.3495282    6.7888E-03    2.6599E-02
   1.3538330    4.3089E-02    3.3841E-02
   1.3581358    1.0490E-01    5.1034E-02
   1.3624365    1.8876E-01    7.4411E-02
   1.3667350    2.6041E-02    8.5831E-02
   1.3710310    1.1622E-01    6.7320E-02
   1.3753246    5.9059E-02    6.3326E-02
   1.3796155    1.5210E-02    6.1480E-02
   1.3839037    6.6785E-02    6.0679E-02
   1.3881891    1.2035E-01    6.0440E-02
   1.3924714    9.1826E-03    5.6767E-02
   1.3967507    1.5134E-03    6.2119E-02
   1.4010267    5.3037E-02    6.6135E-02
   1.4052994    2.5073E-02    6.6357E-02
   1.4095687   -1.7734E-02    6.3406E-02
   1.4138345   -1.6727E-02    5.9792E-02
   1.4180965    2.4239E-02    5.0563E-02
   1.4223549   -2.7041E-02    4.2262E-02
   1.4266094    1.2971E-01    3.5731E-02
   1.4308600   -3.0418E-03    3.6957E-02
   1.4351065    5.1670E-02    3.6809E-02
   1.4393489   -4.9259E-02    3.3960E-02
   1.4435872    1.2791E-01    3.3303E-02
   1.4478210    1.9033E-03    3.8139E-02
   1.4520504    2.0763E-03    4.0741E-02
   1.4562755    2.6661E-02    4.3293E-02
   1.4604958    2.1487E-02    3.9322E-02
   1.4647115    2.2930E-02    3.9921E-02
   1.4689226    5.0276E-02    3.7459E-02
   1.4731288   -4.9328E-02    3.8309E-02
   1.4773301    5.8309E-02    4.0071E-02
   1.4815265    1.1728E-01    4.1551E-02
   1.4857178    8.0893E-02    4.2039E-02
   1.4899039    6.2269E-02    3.7259E-02
   1.4940848    7.1521E-02    3.1765E-02
   1.4982606    1.6488E-01    3.4662E-02
   1.5024310    6.5090E-02    4.4008E-02
   1.5065961    8.3183E-02    4.5037E-02
   1.5107557    1.0120E-01    4.3668E-02
   1.5149099    1.0314E-01    3.4181E-02
   1.5190583    1.6834E-01    3.4371E-02
   1.5232013    2.4505E-01    3.8624E-02
   1.5273385    2.0237E-01    4.2741E-02
   1.5314701    2.3984E-01    4.2375E-02
   1.5355959    2.6353E-01    4.0175E-02
   1.5397158    1.9597E-01    3.9493E-02
   1.5438299    3.2018E-01    3.4650E-02
   1.5479380    3.6895E-01    3.5165E-02
   1.5520402    3.8744E-01    3.3756E-02
   1.5561364    3.7994E-01    3.5612E-02
   1.5602266    5.7597E-01    3.7781E-02
   1.5643106    5.3620E-01    3.6466E-02
   1.5683886    5.4127E-01    3.3157E-02
   1.5724603    5.1549E-01    2.9490E-02
