#
# Generated by G. Mace, Thu Mar  1 20:10:11 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6452008    7.8179E-01    8.1896E-01
   0.6474485    1.1236E+00    7.7712E-01
   0.6496829    1.6801E+00    7.4352E-01
   0.6519047    1.2954E+00    6.8272E-01
   0.6541151    8.2228E-01    6.3103E-01
   0.6563151    1.0022E+00    5.7897E-01
   0.6585057    1.5724E+00    5.5042E-01
   0.6606879    8.4626E-01    5.3943E-01
   0.6628627    8.4743E-01    5.1369E-01
   0.6650309    7.0939E-01    5.1557E-01
   0.6671934    1.1300E+00    5.2708E-01
   0.6693513    8.4836E-01    4.8096E-01
   0.6715052   -4.1673E-01    4.7177E-01
   0.6736562    4.8699E-01    4.4636E-01
   0.6758049    5.1410E-01    4.3489E-01
   0.6779523    9.0284E-04    4.1964E-01
   0.6800991    7.5962E-01    4.1143E-01
   0.6822461    5.3366E-01    3.9828E-01
   0.6843940    3.9709E-01    3.9105E-01
   0.6865436    6.3850E-01    3.9370E-01
   0.6886955    8.2236E-01    3.6320E-01
   0.6908506    6.4549E-01    3.6950E-01
   0.6930094    9.0103E-01    3.3411E-01
   0.6951727    3.9146E-01    3.1488E-01
   0.6973410    1.1019E+00    3.0188E-01
   0.6995149    8.8140E-01    2.8413E-01
   0.7016952    7.1880E-01    2.7969E-01
   0.7038824    6.6988E-01    2.6677E-01
   0.7060770    5.7424E-01    2.4968E-01
   0.7082797    3.4939E-01    2.4678E-01
   0.7104909    5.4249E-01    2.4285E-01
   0.7127113    3.8567E-01    2.2573E-01
   0.7149413    2.0801E-01    2.3106E-01
   0.7171813    3.1174E-01    2.1257E-01
   0.7194319    3.3580E-01    2.2089E-01
   0.7216936    2.1283E-01    2.0414E-01
   0.7239668    1.5555E-01    2.0159E-01
   0.7262520    5.5386E-03    1.8459E-01
   0.7285495    4.3920E-01    2.0162E-01
   0.7308598    3.4202E-01    1.8816E-01
   0.7331832    4.6531E-02    1.8576E-01
   0.7355202    5.9185E-02    1.7781E-01
   0.7378711    1.0170E-01    1.7420E-01
   0.7402362    3.9643E-02    1.6223E-01
   0.7426160    9.3677E-02    1.6261E-01
   0.7450107    2.1339E-01    1.4673E-01
   0.7474207    4.9299E-02    1.5556E-01
   0.7498462    2.5495E-01    1.4305E-01
   0.7522875    4.0737E-01    1.4731E-01
   0.7547449    1.9014E-01    1.4319E-01
   0.7572188    1.6959E-02    1.6656E-01
   0.7597092    2.4853E-01    1.7685E-01
   0.7622166    2.6325E-01    1.7830E-01
   0.7647411    2.7554E-01    1.5408E-01
   0.7672829    2.9552E-01    1.3790E-01
   0.7698423    7.0500E-02    1.2132E-01
   0.7724193    3.3219E-02    1.2235E-01
   0.7750143    9.1232E-02    1.1368E-01
   0.7776275    2.3295E-01    1.1533E-01
   0.7802588    1.1901E-01    1.0948E-01
   0.7829087    2.0625E-01    1.1322E-01
   0.7855771    4.0343E-02    1.0858E-01
   0.7882642    1.5710E-01    1.1002E-01
   0.7909701    2.3885E-01    1.0252E-01
   0.7936950    1.0084E-01    1.1111E-01
   0.7964389    8.1332E-02    1.0355E-01
   0.7992021   -3.7523E-02    1.0450E-01
   0.8019844    1.0678E-01    1.0047E-01
   0.8047861    5.0678E-02    1.0035E-01
   0.8076073    9.8237E-02    9.3008E-02
   0.8104479   -1.3734E-01    9.6504E-02
   0.8133081    8.4309E-02    9.3856E-02
   0.8161878    2.1511E-01    9.2233E-02
   0.8190871   -5.5035E-03    8.7763E-02
   0.8220062    1.2716E-01    8.8161E-02
   0.8249449    1.8316E-01    8.5806E-02
   0.8279033   -2.7781E-02    8.5660E-02
   0.8308814    7.9569E-02    8.0851E-02
   0.8338792   -5.7323E-02    8.5393E-02
   0.8368968    5.4043E-02    8.1201E-02
   0.8399340    9.2996E-03    8.3041E-02
   0.8429909    5.6804E-02    7.7681E-02
   0.8460675   -1.9548E-02    7.7684E-02
   0.8491638    1.6473E-01    7.1010E-02
   0.8522795    1.5536E-01    7.1045E-02
   0.8554149    1.0554E-01    6.7283E-02
   0.8585698    5.4362E-02    7.0256E-02
   0.8617441    3.8770E-02    6.6344E-02
   0.8649378    1.1573E-01    6.8062E-02
   0.8681508    1.5843E-01    6.5654E-02
   0.8713831    9.2288E-02    6.6928E-02
   0.8746346    9.9895E-02    6.3532E-02
   0.8779051    1.4193E-01    6.4211E-02
   0.8811947    9.3767E-02    6.2998E-02
   0.8845031    6.7361E-02    6.3217E-02
   0.8878304    1.0726E-01    6.1964E-02
   0.8911764    7.1092E-02    6.3931E-02
   0.8945410    8.7911E-02    5.9710E-02
   0.8979241    1.6224E-01    5.9221E-02
   0.9013256   -5.9224E-02    5.8743E-02
   0.9047453    1.5413E-01    6.1332E-02
   0.9081832    1.2166E-01    5.7207E-02
   0.9116390    3.6598E-02    5.7334E-02
   0.9151128    2.7788E-01    5.2499E-02
   0.9186043    9.1054E-02    5.2369E-02
   0.9221134    1.1845E-01    5.0789E-02
   0.9256400    1.8638E-01    5.3185E-02
   0.9291838    1.5814E-01    5.5495E-02
   0.9327449    1.0036E-02    5.8119E-02
   0.9363229    2.0458E-01    5.8644E-02
   0.9399179    8.5825E-02    5.9055E-02
   0.9435295    1.9432E-01    5.5693E-02
   0.9471576    6.6953E-02    5.4285E-02
   0.9508021    1.1984E-01    5.1121E-02
   0.9544628    1.2156E-01    4.9507E-02
   0.9581396    2.4557E-01    4.7113E-02
   0.9618322    1.2104E-01    4.5560E-02
   0.9655405    1.3668E-01    4.3825E-02
   0.9692643    1.0092E-01    4.2139E-02
   0.9730034    1.3892E-01    3.9606E-02
   0.9767576    1.5973E-01    4.0255E-02
   0.9805269    1.9344E-01    3.8581E-02
   0.9843109    1.5552E-01    3.9443E-02
   0.9881095    2.2939E-01    3.8139E-02
   0.9919224    2.8775E-01    3.9422E-02
   0.9957496    3.0808E-01    3.9837E-02
   0.9995908    2.8268E-01    3.9957E-02
   1.0034459    2.8135E-01    3.7444E-02
   1.0073144    2.9129E-01    3.7499E-02
   1.0111965    4.4443E-01    3.6975E-02
   1.0150918    4.1453E-01    3.8208E-02
   1.0190001    3.8334E-01    3.7547E-02
   1.0229212    4.4103E-01    3.7736E-02
   1.0268549    4.0704E-01    3.7475E-02
   1.0308011    4.8725E-01    3.6279E-02
   1.0347594    4.7460E-01    3.6255E-02
   1.0387298    4.5143E-01    3.6737E-02
   1.0427120    5.5774E-01    3.4749E-02
   1.0467057    5.5262E-01    3.3260E-02
   1.0507108    6.3260E-01    3.1213E-02
   1.0547272    5.9422E-01    2.9138E-02
   1.0587544    5.4168E-01    2.7664E-02
   1.0627924    6.5518E-01    2.7875E-02
   1.0668410    6.3380E-01    2.8179E-02
   1.0709000    7.1049E-01    3.0160E-02
   1.0749691    7.2868E-01    3.0675E-02
   1.0790480    7.2949E-01    3.2598E-02
   1.0831367    6.6901E-01    3.2035E-02
   1.0872349    6.5565E-01    3.1878E-02
   1.0913423    4.9790E-01    3.1990E-02
   1.0954589    5.1064E-01    3.1253E-02
   1.0995843    3.6009E-01    3.1409E-02
   1.1037184    2.9549E-01    2.9961E-02
   1.1078609    2.0804E-01    2.7841E-02
   1.1120117    1.7270E-01    2.7196E-02
   1.1161704    1.6492E-01    2.7310E-02
   1.1203370    9.8369E-02    2.7353E-02
   1.1245112    1.4197E-01    2.8335E-02
   1.1286929    1.0977E-01    3.0845E-02
   1.1328818    1.0669E-01    3.0606E-02
   1.1370775    7.3252E-02    3.1977E-02
   1.1412801    1.0737E-01    3.2849E-02
   1.1454892    5.0094E-02    3.1126E-02
   1.1497048    8.2436E-02    3.1448E-02
   1.1539265    7.9093E-02    3.0583E-02
   1.1581541    7.8862E-02    2.8460E-02
   1.1623876    8.5108E-02    2.7663E-02
   1.1666266    1.5607E-01    2.5562E-02
   1.1708710    9.4576E-02    2.3343E-02
   1.1751205    1.1087E-01    2.1621E-02
   1.1793749    8.9994E-02    2.0660E-02
   1.1836342    1.3202E-01    1.8993E-02
   1.1878980    1.8776E-01    1.8822E-02
   1.1921662    1.8660E-01    1.9343E-02
   1.1964386    1.9485E-01    2.2360E-02
   1.2007149    2.8353E-01    2.4109E-02
   1.2049952    2.9833E-01    2.5219E-02
   1.2092788    3.8606E-01    2.6587E-02
   1.2135661    3.9403E-01    2.5491E-02
   1.2178564    5.0658E-01    2.6619E-02
   1.2221498    5.1159E-01    2.6263E-02
   1.2264462    5.7518E-01    2.5943E-02
   1.2307452    5.7621E-01    2.5899E-02
   1.2350466    6.4869E-01    2.4351E-02
   1.2393504    6.5285E-01    2.2939E-02
   1.2436563    7.4474E-01    2.1514E-02
   1.2479641    8.2290E-01    2.0363E-02
   1.2522738    8.8340E-01    2.0014E-02
   1.2565851    9.5090E-01    2.0737E-02
   1.2608978    1.0491E+00    2.3335E-02
   1.2652117    1.0491E+00    2.7249E-02
   1.2695267    1.0635E+00    2.9844E-02
   1.2738427    9.4331E-01    3.1841E-02
   1.2781594    9.6371E-01    3.1118E-02
   1.2824767    9.3992E-01    2.9598E-02
   1.2867944    8.6679E-01    2.9308E-02
   1.2911124    7.7374E-01    2.6536E-02
   1.2954305    7.8640E-01    2.6556E-02
   1.2997485    6.8286E-01    2.6247E-02
   1.3040664    6.0939E-01    2.5767E-02
   1.3083839    5.4791E-01    2.6398E-02
   1.3127009    4.7186E-01    2.6045E-02
   1.3170172    4.3881E-01    2.3571E-02
   1.3213327    3.3979E-01    2.3335E-02
   1.3256472    3.1702E-01    2.0942E-02
   1.3299607    2.4036E-01    1.9812E-02
   1.3342730    1.1181E-01    1.7993E-02
   1.3385838    2.4653E-02    1.9698E-02
   1.3428931   -2.3492E-02    2.0176E-02
   1.3472008    3.2946E-02    2.5554E-02
   1.3515066    1.0109E-02    3.3835E-02
   1.3558105   -2.5103E-02    4.2806E-02
   1.3601124    4.5807E-02    5.7638E-02
   1.3644121    6.4044E-02    6.2729E-02
   1.3687094    1.0611E-01    5.7051E-02
   1.3730044    4.0009E-02    5.1925E-02
   1.3772968   -1.1284E-02    5.2741E-02
   1.3815864    6.5833E-02    4.9570E-02
   1.3858733    5.3854E-02    4.8619E-02
   1.3901573   -4.0474E-02    4.6979E-02
   1.3944383    2.8886E-02    4.6324E-02
   1.3987161   -1.0531E-02    4.7679E-02
   1.4029906    6.9158E-02    4.6336E-02
   1.4072617    7.2811E-02    4.4504E-02
   1.4115294    1.4955E-01    4.1131E-02
   1.4157934    4.2990E-02    3.9637E-02
   1.4200538    5.9345E-02    3.5334E-02
   1.4243104   -5.2414E-03    3.1374E-02
   1.4285632    3.3454E-02    2.8014E-02
   1.4328120    1.1065E-02    2.9048E-02
   1.4370565   -8.8157E-03    2.8057E-02
   1.4412971    7.7536E-04    2.6096E-02
   1.4455333    6.0858E-02    2.5540E-02
   1.4497651   -1.4745E-02    2.7847E-02
   1.4539926    5.5230E-02    2.9624E-02
   1.4582155    2.5005E-02    3.2150E-02
   1.4624337   -4.4689E-03    2.9829E-02
   1.4666473    3.8709E-02    3.0450E-02
   1.4708561    1.3608E-02    2.7630E-02
   1.4750601    4.1126E-02    2.7040E-02
   1.4792591    6.2312E-02    2.7427E-02
   1.4834532    5.0892E-02    2.8718E-02
   1.4876420    4.5843E-02    2.8705E-02
   1.4918258    5.0081E-02    2.6330E-02
   1.4960045    6.8393E-02    2.2935E-02
   1.5001777    7.7472E-02    2.6137E-02
   1.5043457    6.0946E-02    3.2059E-02
   1.5085082    1.3257E-01    3.3260E-02
   1.5126654    1.2161E-01    3.1885E-02
   1.5168169    1.1469E-01    2.5418E-02
   1.5209628    1.7236E-01    2.5893E-02
   1.5251032    1.5721E-01    2.9255E-02
   1.5292379    1.1937E-01    3.1724E-02
   1.5333668    2.4149E-01    3.1668E-02
   1.5374899    2.3341E-01    2.9406E-02
   1.5416070    2.3310E-01    2.9146E-02
   1.5457184    2.8611E-01    2.5414E-02
   1.5498239    3.3252E-01    2.5659E-02
   1.5539232    2.9722E-01    2.4391E-02
   1.5580167    3.9634E-01    2.6215E-02
   1.5621041    3.9779E-01    2.7385E-02
