#
# Generated by G. Mace, Wed Mar 14 15:42:22 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6450259   -1.0677E+00    7.4451E-01
   0.6471741   -3.8564E+00    7.4930E-01
   0.6493137   -2.2664E+00    6.9448E-01
   0.6514457   -3.4276E+00    7.1183E-01
   0.6535709   -3.4467E+00    6.6033E-01
   0.6556901   -1.5153E+00    6.0720E-01
   0.6578043   -3.7031E-01    5.5555E-01
   0.6599140   -6.9693E-01    5.2275E-01
   0.6620203    2.1551E-01    5.2463E-01
   0.6641238   -3.2064E-01    5.1948E-01
   0.6662253   -3.2952E-01    5.2507E-01
   0.6683255   -2.2729E+00    5.1967E-01
   0.6704252   -1.5926E+00    4.7889E-01
   0.6725250   -8.1812E-01    4.5391E-01
   0.6746258   -4.0181E-01    4.3481E-01
   0.6767280   -1.0495E+00    4.2396E-01
   0.6788325   -1.1005E+00    4.2268E-01
   0.6809397   -4.8474E-01    3.8759E-01
   0.6830505   -7.0492E-01    3.9959E-01
   0.6851653   -2.5806E-01    3.8699E-01
   0.6872848   -1.0428E+00    3.8440E-01
   0.6894096   -2.1576E-01    3.6110E-01
   0.6915402   -3.0953E-01    3.4184E-01
   0.6936773    2.9901E-01    3.2409E-01
   0.6958212   -8.1607E-01    3.3341E-01
   0.6979727    4.2168E-01    2.8646E-01
   0.7001321   -3.0951E-01    2.9220E-01
   0.7023000   -7.2605E-02    2.6320E-01
   0.7044769    3.4639E-01    2.5289E-01
   0.7066632    7.4548E-01    2.4876E-01
   0.7088594    8.3174E-02    2.4262E-01
   0.7110660    4.1655E-01    2.2282E-01
   0.7132834    3.4157E-01    2.1933E-01
   0.7155119   -3.2288E-01    2.1528E-01
   0.7177521   -2.7321E-01    2.1214E-01
   0.7200043    4.9174E-01    2.0295E-01
   0.7222689   -4.4105E-02    1.8961E-01
   0.7245463    5.2200E-03    1.8303E-01
   0.7268369    2.9917E-01    1.8904E-01
   0.7291408    5.4187E-01    1.7176E-01
   0.7314587   -3.6410E-01    1.7026E-01
   0.7337906   -3.9444E-02    1.6160E-01
   0.7361371    1.6485E-01    1.5847E-01
   0.7384983    1.2501E-01    1.4600E-01
   0.7408745   -1.5359E-01    1.4429E-01
   0.7432661    3.7133E-01    1.3442E-01
   0.7456733   -4.4295E-01    1.3949E-01
   0.7480963   -5.5616E-01    1.3160E-01
   0.7505355   -6.1723E-02    1.3132E-01
   0.7529911   -1.1034E-01    1.2117E-01
   0.7554632    1.0702E-01    1.2435E-01
   0.7579522   -5.2321E-01    1.3703E-01
   0.7604581   -6.2131E-01    1.7079E-01
   0.7629813   -1.6709E-02    1.6439E-01
   0.7655219   -3.4743E-01    1.5557E-01
   0.7680800   -3.0440E-02    1.3361E-01
   0.7706559   -4.4282E-01    1.1165E-01
   0.7732497   -1.2730E-01    1.0456E-01
   0.7758617    4.6307E-01    1.0197E-01
   0.7784918   -1.5520E-01    9.5548E-02
   0.7811403    6.9049E-02    9.3097E-02
   0.7838072    4.9286E-02    9.1903E-02
   0.7864928   -2.4634E-02    9.3598E-02
   0.7891970    7.8324E-02    8.7605E-02
   0.7919201    1.4135E-01    9.2824E-02
   0.7946621    1.9283E-02    9.5224E-02
   0.7974230    9.6276E-02    1.0186E-01
   0.8002030    1.3588E-01    9.5016E-02
   0.8030022   -2.2805E-01    9.2725E-02
   0.8058205    4.6763E-02    8.9695E-02
   0.8086581   -9.9131E-02    9.2978E-02
   0.8115150    2.5996E-02    8.9291E-02
   0.8143913   -2.6908E-02    9.3295E-02
   0.8172868    1.3776E-01    8.0108E-02
   0.8202019   -1.3728E-01    7.7468E-02
   0.8231363   -1.2382E-01    8.0730E-02
   0.8260902    3.7109E-02    7.9422E-02
   0.8290635   -1.4812E-01    7.6847E-02
   0.8320562    2.1527E-01    7.1773E-02
   0.8350684   -1.9892E-02    7.4094E-02
   0.8381000   -7.0765E-02    7.9922E-02
   0.8411511    1.0609E-01    7.4680E-02
   0.8442214   -1.3147E-01    7.6794E-02
   0.8473111   -1.7482E-01    7.2243E-02
   0.8504202    1.1535E-01    6.3355E-02
   0.8535485   -3.9113E-02    6.1124E-02
   0.8566961    2.0658E-01    6.0619E-02
   0.8598628    2.1511E-02    5.8143E-02
