#
# Generated by G. Mace, Thu Mar  1 20:10:29 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6409643           NaN           NaN
   0.6432403   -3.5727E-01    5.2256E-01
   0.6455007    6.6490E-01    5.0338E-01
   0.6477466   -2.2248E-02    4.7577E-01
   0.6499792    1.0011E+00    5.2240E-01
   0.6521994    1.4229E-01    4.7652E-01
   0.6544084   -3.4763E-01    4.2331E-01
   0.6566072    1.0411E+00    3.8580E-01
   0.6587965    4.3833E-01    3.5927E-01
   0.6609777   -3.8188E-01    3.1264E-01
   0.6631515   -2.7416E-01    3.3169E-01
   0.6653189   -3.2562E-01    3.1981E-01
   0.6674808   -2.6763E-01    3.2099E-01
   0.6696381    1.5136E-01    3.0417E-01
   0.6717916    4.1648E-01    3.0114E-01
   0.6739422   -4.0473E-02    2.8231E-01
   0.6760907    4.3596E-01    2.8797E-01
   0.6782380    5.6046E-01    2.7201E-01
   0.6803848    8.0990E-02    2.5009E-01
   0.6825318    3.0447E-01    2.6185E-01
   0.6846799    2.2945E-01    2.4138E-01
   0.6868297    4.4082E-01    2.4445E-01
   0.6889821    1.0242E-04    2.3963E-01
   0.6911376    1.4162E-01    2.1040E-01
   0.6932970    3.5222E-02    2.1664E-01
   0.6954609    5.8780E-01    1.8925E-01
   0.6976299    2.8988E-01    1.8324E-01
   0.6998047    3.1530E-01    1.6869E-01
   0.7019858    5.8708E-01    1.6730E-01
   0.7041740    5.6273E-01    1.5659E-01
   0.7063696    2.0474E-01    1.5898E-01
   0.7085735    8.5402E-02    1.4647E-01
   0.7107859    2.7400E-01    1.4985E-01
   0.7130075    5.0112E-02    1.4229E-01
   0.7152387    2.3826E-01    1.3790E-01
   0.7174802    3.3762E-01    1.3128E-01
   0.7197322    3.1760E-01    1.2988E-01
   0.7219954    1.2697E-01    1.2467E-01
   0.7242702    2.4605E-01    1.1891E-01
   0.7265570   -4.2385E-02    1.1074E-01
   0.7288561   -2.1189E-02    1.0915E-01
   0.7311682    4.0350E-02    1.0486E-01
   0.7334934    1.0129E-01    1.0336E-01
   0.7358322    1.7390E-01    9.3637E-02
   0.7381849    7.0669E-02    9.3866E-02
   0.7405520    1.6118E-01    8.6133E-02
   0.7429338    3.9668E-02    8.9178E-02
   0.7453305    1.8128E-01    8.2186E-02
   0.7477425    2.0160E-01    8.5822E-02
   0.7501701    1.6929E-01    7.6238E-02
   0.7526135   -6.9791E-03    7.7076E-02
   0.7550731    1.2723E-02    7.5167E-02
   0.7575492    6.7457E-03    7.8394E-02
   0.7600419    1.9942E-01    8.7481E-02
   0.7625515   -8.3732E-02    9.7582E-02
   0.7650783    1.8039E-01    9.0399E-02
   0.7676224    4.5851E-03    7.9551E-02
   0.7701841   -5.7829E-02    6.6230E-02
   0.7727636    8.5943E-02    6.1525E-02
   0.7753610   -1.7574E-02    5.8815E-02
   0.7779765    1.4385E-01    6.1352E-02
