# SpeX prism spectrum of 0310+1648 obtained 2005 Dec 31 by Adam J. Burgasser
# Spectrum in f_lambda arbitrarily normalized
# 
# THIS SPECTRUM MAY NOT BE USED OR REPRODUCED WITHOUT EXPRESS PERMISSION FROM A. BURGASSER
# 
# Wavelength (um)    Flux (f_lambda)    Noise (f_lambda)
# -------------------------------------------------------------------------
      1.06101    9.24761e-17    1.19132e-18
      1.06505    9.38221e-17    1.21382e-18
      1.06911    9.51109e-17    1.38176e-18
      1.07317    9.63472e-17    1.38801e-18
      1.07725    9.88720e-17    1.56304e-18
      1.08133    1.00706e-16    1.57390e-18
      1.08543    9.97966e-17    1.57887e-18
      1.08953    9.56890e-17    1.60953e-18
      1.09364    9.24707e-17    1.51682e-18
      1.09776    8.96650e-17    1.50413e-18
      1.10189    8.84332e-17    1.47823e-18
      1.10603    8.87349e-17    1.33524e-18
      1.11018    8.16039e-17    1.25460e-18
      1.11434    8.04449e-17    1.16655e-18
      1.11850    8.20002e-17    1.12873e-18
      1.12267    7.95469e-17    1.16102e-18
      1.12685    8.23509e-17    1.34323e-18
      1.13103    8.19180e-17    1.42801e-18
      1.13523    7.79731e-17    1.45334e-18
      1.13943    8.03632e-17    1.55247e-18
      1.14363    8.38710e-17    1.50872e-18
      1.14784    8.32608e-17    1.50786e-18
      1.15206    8.76183e-17    1.55037e-18
      1.15629    8.67658e-17    1.43825e-18
      1.16052    8.52544e-17    1.43551e-18
      1.16476    8.30069e-17    1.30399e-18
      1.16900    8.10764e-17    1.18652e-18
      1.17325    7.92020e-17    1.06144e-18
      1.17750    8.40124e-17    1.00013e-18
      1.18175    8.99188e-17    9.30967e-19
      1.18602    9.62941e-17    9.15921e-19
      1.19028    9.88479e-17    9.14744e-19
      1.19455    1.02450e-16    1.08089e-18
      1.19883    1.04016e-16    1.17735e-18
      1.20311    1.05710e-16    1.24024e-18
      1.20739    1.07044e-16    1.32462e-18
      1.21167    1.10136e-16    1.29749e-18
      1.21596    1.13066e-16    1.39042e-18
      1.22026    1.20609e-16    1.32825e-18
      1.22455    1.21150e-16    1.28116e-18
      1.22885    1.20770e-16    1.33301e-18
      1.23315    1.24884e-16    1.24377e-18
      1.23745    1.20669e-16    1.19155e-18
      1.24176    1.22462e-16    1.09394e-18
      1.24606    1.19217e-16    1.06973e-18
      1.25037    1.21651e-16    1.07563e-18
      1.25468    1.23958e-16    1.23144e-18
      1.25900    1.26081e-16    1.50075e-18
      1.26331    1.32549e-16    2.05703e-18
      1.26762    1.38742e-16    2.44014e-18
      1.27194    1.32514e-16    2.58954e-18
      1.27626    1.38991e-16    2.48480e-18
      1.28057    1.32311e-16    2.05652e-18
      1.28489    1.32417e-16    1.76464e-18
      1.28921    1.35142e-16    1.52510e-18
      1.29353    1.36317e-16    1.35464e-18
      1.29784    1.32108e-16    1.35213e-18
      1.30216    1.32550e-16    1.27670e-18
      1.30648    1.31991e-16    1.29371e-18
      1.31080    1.31479e-16    1.26586e-18
      1.31511    1.29957e-16    1.22166e-18
      1.31943    1.27550e-16    1.14436e-18
      1.32374    1.22389e-16    1.13480e-18
      1.32806    1.11191e-16    1.07441e-18
      1.33237    9.40437e-17    9.19303e-19
      1.33668    7.41679e-17    8.37850e-19
      1.34099    6.18880e-17    7.98072e-19
      1.34530    5.53840e-17    8.63848e-19
      1.34961    4.82532e-17    9.33072e-19
      1.35391    4.68037e-17    1.20461e-18
      1.35822    4.84278e-17    1.59763e-18
      1.36252    4.13062e-17    1.79427e-18
      1.36681    4.25836e-17    2.07312e-18
      1.37111    5.35658e-17    1.86679e-18
      1.37540    5.04668e-17    1.77440e-18
      1.37969    5.41251e-17    1.80383e-18
      1.38398    5.35965e-17    1.78061e-18
      1.38827    4.94115e-17    1.74292e-18
      1.39255    5.10974e-17    1.67160e-18
      1.39683    4.82419e-17    1.75105e-18
      1.40111    4.61172e-17    1.87346e-18
      1.40538    4.80344e-17    1.98167e-18
      1.40965    4.61783e-17    2.04784e-18
      1.41391    4.41308e-17    1.99067e-18
      1.41818    5.08454e-17    1.81043e-18
      1.42243    4.46351e-17    1.54630e-18
      1.42669    4.44059e-17    1.34916e-18
      1.43094    4.57136e-17    1.32238e-18
      1.43518    4.52122e-17    1.43149e-18
      1.43943    4.82947e-17    1.30820e-18
      1.44367    4.78550e-17    1.26686e-18
      1.44790    4.93266e-17    1.48969e-18
      1.45213    5.95834e-17    1.63450e-18
      1.45635    5.62362e-17    1.77938e-18
      1.46057    5.60849e-17    1.74045e-18
      1.46479    6.13341e-17    1.69833e-18
      1.46900    6.16408e-17    1.61718e-18
      1.47321    6.12996e-17    1.45299e-18
      1.47741    6.60390e-17    1.52728e-18
      1.48160    6.90056e-17    1.52347e-18
      1.48579    6.58635e-17    1.61902e-18
      1.48998    6.99733e-17    1.48279e-18
      1.49416    7.10331e-17    1.29866e-18
      1.49834    7.58755e-17    1.27190e-18
      1.50251    7.42080e-17    1.65962e-18
      1.50667    7.73730e-17    1.76112e-18
      1.51083    8.58980e-17    1.75543e-18
      1.51499    8.39311e-17    1.44483e-18
      1.51913    8.97636e-17    1.35362e-18
      1.52328    9.50493e-17    1.49674e-18
      1.52741    9.30735e-17    1.89914e-18
      1.53155    9.88373e-17    1.72869e-18
      1.53567    1.00929e-16    1.61515e-18
      1.53979    9.97536e-17    1.62178e-18
      1.54391    1.06612e-16    1.41439e-18
      1.54801    1.06545e-16    1.40290e-18
      1.55212    1.09593e-16    1.38724e-18
      1.55621    1.10778e-16    1.38807e-18
      1.56030    1.13847e-16    1.51983e-18
      1.56439    1.14300e-16    1.49583e-18
      1.56846    1.14705e-16    1.41149e-18
      1.57254    1.19732e-16    1.28091e-18
      1.57660    1.21690e-16    1.32499e-18
      1.58066    1.26580e-16    1.76708e-18
      1.58471    1.25312e-16    1.85197e-18
      1.58876    1.25614e-16    1.76812e-18
      1.59280    1.27199e-16    1.43393e-18
      1.59683    1.29116e-16    1.22966e-18
      1.60086    1.28635e-16    1.47113e-18
      1.60488    1.31552e-16    1.58832e-18
      1.60890    1.32058e-16    1.74290e-18
      1.61291    1.29161e-16    1.62827e-18
      1.61691    1.29512e-16    1.61639e-18
      1.62090    1.30858e-16    1.57107e-18
      1.62489    1.32270e-16    1.39105e-18
      1.62888    1.31806e-16    1.37648e-18
      1.63285    1.32315e-16    1.31085e-18
      1.63682    1.31918e-16    1.27960e-18
      1.64078    1.36471e-16    1.36634e-18
      1.64474    1.32963e-16    1.40851e-18
      1.64869    1.35429e-16    1.41133e-18
      1.65263    1.32987e-16    1.34420e-18
      1.65657    1.33245e-16    1.17241e-18
      1.66050    1.35224e-16    9.80825e-19
      1.66443    1.32781e-16    1.27148e-18
      1.66834    1.31791e-16    1.58227e-18
      1.67225    1.33795e-16    1.73532e-18
      1.67616    1.30990e-16    1.53690e-18
      1.68006    1.33360e-16    1.14099e-18
      1.68395    1.32293e-16    1.06219e-18
      1.68783    1.33627e-16    1.32927e-18
      1.69171    1.29194e-16    1.51858e-18
      1.69558    1.30102e-16    1.51523e-18
      1.69944    1.30120e-16    1.50841e-18
      1.70330    1.24462e-16    1.43768e-18
      1.70715    1.26674e-16    1.43619e-18
      1.71100    1.24627e-16    1.32729e-18
      1.71484    1.20292e-16    1.25599e-18
      1.71867    1.15060e-16    1.21728e-18
      1.72250    1.13101e-16    1.13815e-18
      1.72632    1.11298e-16    1.13397e-18
      1.73013    1.07903e-16    1.15881e-18
      1.73393    1.07012e-16    1.16575e-18
      1.73773    1.05272e-16    1.20332e-18
      1.74153    1.00277e-16    1.28284e-18
      1.74531    9.56039e-17    1.22228e-18
      1.74910    9.44140e-17    1.10487e-18
      1.75287    9.26493e-17    9.46753e-19
      1.75664    8.87584e-17    8.36176e-19
      1.76040    8.64659e-17    1.10570e-18
      1.76416    8.15914e-17    1.44605e-18
      1.76790    8.12311e-17    1.59698e-18
      1.77165    7.85891e-17    1.42560e-18
      1.77538    7.52618e-17    1.02452e-18
      1.77911    7.13686e-17    8.81613e-19
      1.78284    6.96729e-17    1.05342e-18
      1.78656    6.95272e-17    1.25351e-18
      1.79027    6.46464e-17    1.23454e-18
      1.79397    6.61746e-17    1.34139e-18
      1.79767    6.60815e-17    1.36948e-18
      1.80137    6.68257e-17    1.48055e-18
      1.80506    6.13925e-17    1.58803e-18
      1.80874    5.86387e-17    1.55806e-18
      1.81241    6.27785e-17    1.52954e-18
      1.81608    6.23451e-17    1.55009e-18
      1.81975    6.35140e-17    1.43724e-18
      1.82341    6.25597e-17    1.45947e-18
      1.82706    6.56825e-17    1.59491e-18
      1.83070    6.37833e-17    1.66023e-18
      1.83434    6.53236e-17    1.67591e-18
      1.83798    5.75632e-17    1.79938e-18
      1.84161    5.72622e-17    2.09783e-18
      1.84523    5.78997e-17    2.24511e-18
      1.84885    5.70090e-17    2.35075e-18
      1.85246    5.43671e-17    2.35710e-18
      1.85607    5.27597e-17    2.13871e-18
      1.85967    5.13128e-17    1.82437e-18
      1.86326    5.08489e-17    1.56992e-18
      1.86685    4.95635e-17    1.76958e-18
      1.87043    5.42206e-17    2.85185e-18
      1.87401    5.22354e-17    3.30768e-18
      1.87758    5.58758e-17    2.48809e-18
      1.88115    5.47081e-17    1.79525e-18
      1.88471    6.17616e-17    1.26641e-18
      1.88827    6.04654e-17    1.26553e-18
      1.89182    5.82599e-17    1.21701e-18
      1.89537    6.15344e-17    1.33264e-18
      1.89891    6.04413e-17    1.47245e-18
      1.90244    6.11649e-17    1.75213e-18
      1.90597    6.40351e-17    1.72072e-18
      1.90950    6.64210e-17    1.68494e-18
      1.91302    7.04835e-17    1.44328e-18
      1.91653    6.72270e-17    1.52860e-18
      1.92004    6.49597e-17    1.68886e-18
      1.92354    6.96158e-17    1.78491e-18
      1.92704    6.19598e-17    1.65587e-18
      1.93054    5.87689e-17    1.48970e-18
      1.93402    5.67534e-17    1.19666e-18
      1.93751    5.24259e-17    1.12806e-18
      1.94099    5.60105e-17    1.01758e-18
      1.94446    5.57884e-17    9.27722e-19
      1.94793    5.92474e-17    9.15692e-19
      1.95139    5.59185e-17    1.07343e-18
      1.95485    5.80193e-17    1.22134e-18
      1.95830    5.39252e-17    1.27372e-18
      1.96175    5.44891e-17    1.25371e-18
      1.96520    5.80952e-17    1.22356e-18
      1.96864    5.66639e-17    1.19487e-18
      1.97207    5.70114e-17    1.18561e-18
      1.97550    5.77685e-17    1.13439e-18
      1.97893    6.04640e-17    1.01466e-18
      1.98235    5.99822e-17    9.09234e-19
      1.98576    5.98986e-17    7.57570e-19
      1.98917    5.99462e-17    7.13263e-19
      1.99258    6.08781e-17    7.17369e-19
      1.99598    6.13401e-17    1.03670e-18
      1.99938    6.23134e-17    1.71339e-18
      2.00277    6.49778e-17    2.05184e-18
      2.00615    5.94624e-17    2.07713e-18
      2.00954    5.97395e-17    1.51428e-18
      2.01291    6.20320e-17    1.23059e-18
      2.01629    6.52245e-17    1.17976e-18
      2.01966    6.86569e-17    1.07006e-18
      2.02302    7.00328e-17    1.13240e-18
      2.02638    7.03901e-17    1.14649e-18
      2.02974    7.09041e-17    1.13316e-18
      2.03309    7.16370e-17    1.08421e-18
      2.03643    7.30597e-17    1.05424e-18
      2.03977    7.22908e-17    1.14426e-18
      2.04311    7.49998e-17    1.09615e-18
      2.04644    7.71097e-17    1.10960e-18
      2.04977    7.87258e-17    9.74674e-19
      2.05309    7.44173e-17    1.21726e-18
      2.05641    8.22861e-17    1.35443e-18
      2.05972    8.06002e-17    1.17565e-18
      2.06303    8.11592e-17    9.83711e-19
      2.06634    8.27108e-17    8.31136e-19
      2.06964    8.46912e-17    9.55526e-19
      2.07294    8.22142e-17    9.78473e-19
      2.07623    8.31341e-17    9.23285e-19
      2.07951    8.28544e-17    8.17814e-19
      2.08280    8.38279e-17    7.44880e-19
      2.08607    8.60565e-17    7.91400e-19
      2.08935    8.51143e-17    8.27484e-19
      2.09262    8.54195e-17    7.99950e-19
      2.09588    8.80877e-17    7.41801e-19
      2.09914    8.88345e-17    6.93471e-19
      2.10240    8.95459e-17    7.76525e-19
      2.10565    8.92419e-17    7.98882e-19
      2.10889    9.04221e-17    8.60815e-19
      2.11213    9.11156e-17    8.75436e-19
      2.11537    9.05192e-17    8.97347e-19
      2.11860    8.99846e-17    8.64664e-19
      2.12183    9.09553e-17    8.98995e-19
      2.12505    9.03577e-17    9.29786e-19
      2.12827    9.06008e-17    8.46178e-19
      2.13149    8.99031e-17    8.12601e-19
      2.13470    9.07774e-17    7.50290e-19
      2.13790    8.96318e-17    7.24624e-19
      2.14110    9.15624e-17    6.74737e-19
      2.14430    9.17670e-17    6.88998e-19
      2.14749    8.88798e-17    8.73979e-19
      2.15067    8.89931e-17    1.05338e-18
      2.15386    8.98182e-17    1.09364e-18
      2.15703    8.90384e-17    1.20145e-18
      2.16021    9.04058e-17    8.44293e-19
      2.16337    8.78879e-17    7.58270e-19
      2.16654    9.03974e-17    7.35560e-19
      2.16969    8.86680e-17    7.66626e-19
      2.17285    8.92955e-17    7.68152e-19
      2.17599    8.91785e-17    8.30559e-19
      2.17914    8.79073e-17    9.22020e-19
      2.18228    8.64618e-17    9.43057e-19
      2.18541    8.71052e-17    9.59180e-19
      2.18854    8.56269e-17    8.49820e-19
      2.19166    8.49911e-17    8.83722e-19
      2.19478    8.48707e-17    9.75341e-19
      2.19790    8.54717e-17    9.87616e-19
      2.20101    8.40017e-17    9.91974e-19
      2.20411    8.22410e-17    8.93423e-19
      2.20721    8.06002e-17    8.63951e-19
      2.21031    8.10472e-17    9.48895e-19
      2.21340    8.08810e-17    9.52699e-19
      2.21648    8.11897e-17    9.38318e-19
      2.21956    8.09505e-17    9.32220e-19
      2.22264    7.76934e-17    7.95468e-19
      2.22571    7.94517e-17    8.21535e-19
      2.22877    7.95890e-17    8.89158e-19
      2.23183    8.05319e-17    9.33080e-19
      2.23488    7.90405e-17    9.12220e-19
      2.23793    7.83478e-17    8.63883e-19
      2.24098    7.81284e-17    7.88734e-19
      2.24402    7.68698e-17    7.99963e-19
      2.24705    7.59929e-17    8.13436e-19
      2.25008    7.66078e-17    8.55739e-19
      2.25310    7.88247e-17    8.53698e-19
      2.25612    7.62426e-17    8.52156e-19
      2.25914    7.63734e-17    8.31269e-19
      2.26215    7.65119e-17    8.13000e-19
      2.26515    7.55239e-17    8.15235e-19
      2.26815    7.45854e-17    8.93355e-19
      2.27114    7.54228e-17    8.49030e-19
      2.27413    7.47898e-17    8.68466e-19
      2.27711    7.50059e-17    8.51539e-19
      2.28009    7.30911e-17    8.45794e-19
      2.28306    7.22843e-17    8.22942e-19
      2.28603    7.31932e-17    8.26262e-19
      2.28899    7.33661e-17    8.30912e-19
      2.29194    7.01334e-17    8.49347e-19
      2.29489    6.46925e-17    8.57548e-19
      2.29784    5.99743e-17    8.75401e-19
      2.30078    5.78629e-17    9.26791e-19
      2.30372    5.57508e-17    8.77524e-19
      2.30665    5.80722e-17    8.59588e-19
      2.30957    5.76667e-17    8.40087e-19
      2.31249    5.93743e-17    8.37943e-19
      2.31541    5.87681e-17    8.71889e-19
      2.31832    5.78723e-17    9.27437e-19
      2.32122    5.68946e-17    9.33135e-19
      2.32412    5.57940e-17    9.11723e-19
      2.32702    5.42807e-17    9.09411e-19
      2.32991    5.54772e-17    8.87092e-19
      2.33279    5.52281e-17    8.92553e-19
      2.33567    5.55857e-17    9.03598e-19
      2.33855    5.55360e-17    9.34530e-19
      2.34142    5.61120e-17    9.53942e-19
      2.34429    5.81604e-17    9.90474e-19
      2.34715    5.73766e-17    1.00187e-18
      2.35000    5.84593e-17    1.04817e-18
      2.35285    5.63035e-17    1.06311e-18
      2.35570    5.67890e-17    1.06560e-18
      2.35854    5.59359e-17    1.02908e-18
      2.36138    5.57823e-17    9.95720e-19
      2.36421    5.51943e-17    9.93134e-19
      2.36704    5.65154e-17    1.05308e-18
      2.36986    5.45007e-17    1.16131e-18
      2.37268    5.23389e-17    1.24531e-18
      2.37550    5.54546e-17    1.28371e-18
      2.37831    5.38490e-17    1.22349e-18
      2.38112    5.45330e-17    1.16640e-18
      2.38392    5.52584e-17    1.26032e-18
      2.38672    5.36809e-17    1.16786e-18
      2.38952    5.26357e-17    1.18383e-18
      2.39231    5.51464e-17    1.15751e-18
      2.39510    5.29974e-17    1.15355e-18
      2.39788    5.55992e-17    1.13356e-18
      2.40066    5.63975e-17    1.14188e-18
      2.40344    5.57670e-17    1.17613e-18
      2.40621    5.45611e-17    1.21860e-18
      2.40899    5.68149e-17    1.24092e-18
      2.41176    5.48067e-17    1.29120e-18
      2.41452    5.61310e-17    1.39804e-18
      2.41728    5.53494e-17    1.50325e-18
      2.42005    5.50472e-17    1.46698e-18
      2.42280    5.25500e-17    1.37815e-18
      2.42556    5.42837e-17    1.25457e-18
      2.42831    5.31293e-17    1.21753e-18
      2.43107    5.25549e-17    1.34296e-18
      2.43382    5.04075e-17    1.57481e-18
      2.43657    5.09135e-17    1.62069e-18
      2.43931    4.88470e-17    1.50584e-18
      2.44206    5.07319e-17    1.41112e-18
      2.44481    4.82617e-17    1.57668e-18
      2.44755    4.53337e-17    1.82306e-18
      2.45030    4.78294e-17    1.93525e-18
      2.45304    4.77965e-17    1.90564e-18
      2.45578    4.99579e-17    1.86548e-18
      2.45853    5.14908e-17    1.72437e-18
      2.46127    4.93884e-17    1.62133e-18
      2.46402    4.86574e-17    1.62428e-18
      2.46676    4.55090e-17    1.67579e-18
      2.46951    4.66490e-17    1.90246e-18
      2.47225    3.94307e-17    2.00093e-18
      2.47500    4.18466e-17    2.00299e-18
      2.47775    4.45390e-17    1.99451e-18
      2.48051    4.43356e-17    2.13262e-18
      2.48326    4.77728e-17    2.47786e-18
      2.48602    4.97376e-17    2.75295e-18
      2.48878    3.95438e-17    2.81585e-18
      2.49155    3.63462e-17    2.95692e-18
      2.49432    3.74079e-17    2.89333e-18
      2.49709    3.30569e-17    2.63469e-18
      2.49987    4.43520e-17    2.49475e-18
      2.50265    3.69274e-17    2.66960e-18
      2.50543    3.81281e-17    2.95222e-18
      2.50823    4.15662e-17    3.29015e-18
      2.51103    3.83825e-17    3.53741e-18
      2.51383    4.08869e-17    4.32984e-18
      2.51664    2.72829e-17    5.14267e-18
      2.51946    3.94711e-17    4.91443e-18
      2.52228    3.04253e-17    4.70140e-18
      2.52512    3.88847e-17    4.81292e-18
      2.52796    3.27220e-17    5.92897e-18
      2.53081    2.65534e-17    8.09719e-18
      2.53367    5.48978e-17    9.91428e-18
      2.53654    3.10728e-17    1.09174e-17
      2.53942    2.46783e-17    9.57394e-18
      2.54231    3.87920e-17    9.91636e-18
      2.54521    2.77502e-17    1.29118e-17
      2.54813    1.72471e-17    1.76663e-17
      2.55105    2.97134e-17    2.07266e-17
      2.55399    3.45496e-17    2.03122e-17
      2.55694    2.73198e-17    1.43584e-17
      2.55991    2.28940e-17    1.03898e-17
