#
# Generated by G. Mace, Wed Mar 14 15:43:25 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6436216   -1.7755E-01    4.3479E-01
   0.6457878   -4.9499E-01    4.0341E-01
   0.6479430    1.0093E+00    4.0003E-01
   0.6500881   -2.0746E-02    3.9686E-01
   0.6522242    2.9933E-01    3.8212E-01
   0.6543521    4.0234E-01    3.6026E-01
   0.6564728    5.3604E-01    3.2713E-01
   0.6585873    4.1907E-01    2.9594E-01
   0.6606963    6.4366E-01    2.9694E-01
   0.6628008   -5.0928E-02    2.8435E-01
   0.6649017   -1.2077E-01    2.8942E-01
   0.6669998   -1.6437E-01    2.8301E-01
   0.6690958    1.1921E+00    2.7907E-01
   0.6711906    1.1264E-02    2.6916E-01
   0.6732849    2.8138E-01    2.5867E-01
   0.6753796   -1.1664E-01    2.4409E-01
   0.6774753   -2.9058E-02    2.4370E-01
   0.6795727   -7.9084E-03    2.2066E-01
   0.6816726   -2.1250E-01    2.2212E-01
   0.6837757    5.8945E-02    2.1723E-01
   0.6858826    4.2173E-01    2.1336E-01
   0.6879939    2.1965E-01    2.1515E-01
   0.6901103   -1.4922E-01    2.1438E-01
   0.6922325    7.4360E-02    1.8975E-01
   0.6943609   -1.3027E-01    1.8826E-01
   0.6964962   -7.4181E-02    1.6894E-01
   0.6986391   -2.6302E-02    1.6533E-01
   0.7007899    3.6189E-01    1.5527E-01
   0.7029492    2.7918E-01    1.5124E-01
   0.7051176    4.0143E-01    1.4762E-01
   0.7072956    4.0395E-01    1.4378E-01
   0.7094836    3.2726E-01    1.3328E-01
   0.7116822    9.7338E-02    1.3581E-01
   0.7138917   -4.0044E-02    1.2634E-01
   0.7161127    2.1740E-01    1.2712E-01
   0.7183456    3.7091E-01    1.2103E-01
   0.7205907   -1.4632E-01    1.1556E-01
   0.7228485    8.4458E-02    1.1237E-01
   0.7251195    2.1378E-01    1.1505E-01
   0.7274038    1.0922E-01    1.0684E-01
   0.7297019   -6.1096E-02    1.0471E-01
   0.7320143   -2.3081E-02    9.9655E-02
   0.7343411    1.6338E-01    9.7668E-02
   0.7366828    5.2445E-02    9.2869E-02
   0.7390396   -8.6606E-02    9.0757E-02
   0.7414119    6.6572E-03    8.2980E-02
   0.7437998   -8.6824E-02    8.6398E-02
   0.7462038    1.3781E-01    7.8981E-02
   0.7486241   -6.5717E-02    8.0328E-02
   0.7510608   -6.9509E-02    7.3994E-02
   0.7535144    4.3470E-02    7.4504E-02
   0.7559850   -1.2485E-01    7.6364E-02
   0.7584727   -1.8244E-01    8.3900E-02
   0.7609779   -1.1492E-01    8.8947E-02
   0.7635008   -1.4887E-01    9.2236E-02
