#
# Generated by G. Mace, Wed Mar 14 15:42:33 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6478326   -3.8011E-01    5.4591E-01
   0.6499782   -3.8456E-03    5.4941E-01
   0.6521147    4.5327E-01    5.1130E-01
   0.6542430    4.5176E-01    4.8022E-01
   0.6563640   -8.6716E-01    4.5842E-01
   0.6584788    2.8772E-01    4.2575E-01
   0.6605881   -1.1358E-01    3.9592E-01
   0.6626928   -2.5679E-01    3.8337E-01
   0.6647939    1.6355E-01    3.9221E-01
   0.6668921    2.4380E-03    3.8489E-01
   0.6689882    2.1785E-01    3.6932E-01
   0.6710830   -3.3274E-01    3.4199E-01
   0.6731774    2.0140E-01    3.5197E-01
   0.6752720    3.0326E-01    3.3255E-01
   0.6773676   -3.7846E-01    3.1889E-01
   0.6794649    4.0708E-01    3.0308E-01
   0.6815647   -1.6618E-02    2.9567E-01
   0.6836676    1.0828E-01    2.7535E-01
   0.6857743   -4.5503E-01    2.7909E-01
   0.6878853    3.6040E-02    2.6912E-01
   0.6900015    8.2354E-02    2.5941E-01
   0.6921234    7.3546E-02    2.5289E-01
   0.6942515    1.8765E-01    2.4056E-01
   0.6963865    5.6137E-02    2.1091E-01
   0.6985288    1.6742E-01    2.1481E-01
   0.7006792   -1.5351E-01    1.9346E-01
   0.7028381   -2.1017E-01    1.9329E-01
   0.7050061    2.9928E-01    1.8178E-01
   0.7071835    3.5667E-01    1.7491E-01
   0.7093710   -1.0126E-01    1.7357E-01
   0.7115690   -2.2900E-01    1.6656E-01
   0.7137780    7.5479E-02    1.5379E-01
   0.7159984    1.7304E-01    1.5784E-01
   0.7182306    3.2129E-02    1.4558E-01
   0.7204751    6.0058E-02    1.4484E-01
   0.7227323    2.0866E-01    1.3836E-01
   0.7250025   -1.5272E-01    1.3266E-01
   0.7272862   -1.4820E-01    1.2857E-01
   0.7295836   -5.9208E-02    1.3195E-01
   0.7318952    2.7522E-02    1.2136E-01
   0.7342213    5.1996E-02    1.1924E-01
   0.7365621    3.3212E-02    1.1317E-01
   0.7389182    1.7425E-01    1.1237E-01
   0.7412896    4.5101E-02    1.0697E-01
   0.7436768    2.0394E-01    1.0434E-01
   0.7460800   -1.4524E-02    9.5907E-02
