#
# Generated by G. Mace, Wed Jul 25 15:03:17 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6454061    6.9314E-01    2.9971E-01
   0.6476526    4.7890E-01    3.0811E-01
   0.6498858    1.5703E+00    2.9663E-01
   0.6521065    5.3632E-01    2.6036E-01
   0.6543159    4.6130E-01    2.2576E-01
   0.6565151    7.5722E-01    2.0706E-01
   0.6587049    7.6944E-01    1.9233E-01
   0.6608863    3.2452E-01    1.9283E-01
   0.6630604    6.2274E-01    1.9562E-01
   0.6652281    1.8012E-01    1.9198E-01
   0.6673902    6.0726E-01    1.8326E-01
   0.6695476    2.0802E-01    1.7820E-01
   0.6717013    6.0240E-01    1.6923E-01
   0.6738520    4.6851E-01    1.6154E-01
   0.6760006    2.9756E-01    1.5609E-01
   0.6781479    2.9157E-01    1.4722E-01
   0.6802947    1.0684E-01    1.4595E-01
   0.6824417    6.3143E-01    1.3492E-01
   0.6845897    1.6080E-01    1.3982E-01
   0.6867395    4.8225E-01    1.3277E-01
   0.6888917    3.2088E-01    1.2814E-01
   0.6910471    2.2803E-01    1.2001E-01
   0.6932063    1.8202E-01    1.1147E-01
   0.6953700    1.1664E-01    1.0320E-01
   0.6975387    2.4510E-01    1.0270E-01
   0.6997133    3.8299E-01    9.4475E-02
   0.7018942    1.5649E-01    9.2084E-02
   0.7040820    5.8018E-01    8.4064E-02
   0.7062774    2.7548E-01    8.1298E-02
   0.7084808    2.3035E-01    7.8471E-02
   0.7106928    2.3881E-01    7.6312E-02
   0.7129140    3.5934E-01    7.0126E-02
   0.7151449    3.6371E-01    7.3037E-02
   0.7173859    1.0653E-01    6.7385E-02
   0.7196375    2.2261E-01    6.7235E-02
   0.7219002    4.3313E-01    6.2499E-02
   0.7241745    9.4317E-02    6.0906E-02
   0.7264608    9.1406E-02    5.8440E-02
   0.7287594    1.4377E-01    5.8039E-02
   0.7310709    2.4901E-01    5.3586E-02
   0.7333955    5.4306E-02    5.3512E-02
   0.7357337    1.4160E-01    4.9945E-02
   0.7380859    1.2684E-01    4.8666E-02
   0.7404524    3.6629E-02    4.4811E-02
   0.7428336    8.8310E-02    4.4808E-02
   0.7452296    3.4194E-02    4.0553E-02
   0.7476410   -6.4100E-02    4.3099E-02
   0.7500679    3.1031E-02    4.0975E-02
   0.7525107    6.0289E-02    4.0717E-02
   0.7549696    4.8163E-02    3.9729E-02
   0.7574450    5.9896E-02    4.6272E-02
   0.7599369   -6.5701E-02    5.9425E-02
   0.7624458    1.7731E-02    5.6963E-02
   0.7649719   -1.3165E-03    4.7212E-02
   0.7675152    1.0488E-02    4.4250E-02
   0.7700762   -2.9210E-04    3.6282E-02
   0.7726549    2.1780E-02    3.4975E-02
   0.7752516   -2.9098E-02    3.3734E-02
   0.7778663    1.4895E-01    3.1633E-02
   0.7804994    2.0474E-03    2.9847E-02
   0.7831509    1.2952E-01    2.9974E-02
   0.7858210    1.4931E-02    2.9350E-02
   0.7885098   -1.8163E-02    3.0269E-02
   0.7912174   -1.5940E-02    3.0046E-02
   0.7939441   -1.9634E-01    3.0315E-02
   0.7966897   -1.3395E-02    3.2432E-02
   0.7994546    5.1844E-02    3.2060E-02
   0.8022388    1.3036E-01    2.9721E-02
   0.8050423    2.6379E-03    3.0164E-02
   0.8078652    4.3891E-02    2.7937E-02
   0.8107076    4.1005E-02    2.8470E-02
