#
# Generated by G. Mace, Thu Mar  1 20:10:31 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6441741           NaN           NaN
   0.6463259    1.8800E-01    4.2944E-01
   0.6484688    7.3584E-01    4.3491E-01
   0.6506037    1.2588E+00    4.2670E-01
   0.6527315    1.0502E+00    4.0119E-01
   0.6548530    5.1145E-01    3.7018E-01
   0.6569690    8.9225E-01    3.4239E-01
   0.6590804    6.4665E-01    3.2095E-01
   0.6611879    5.7856E-01    3.2226E-01
   0.6632925    3.6069E-01    3.0458E-01
   0.6653947    4.1571E-01    3.3643E-01
   0.6674953    6.0789E-02    2.9643E-01
   0.6695951    5.0878E-02    2.8535E-01
   0.6716948    4.0084E-01    3.0258E-01
   0.6737951   -4.8156E-01    2.8835E-01
   0.6758966   -1.3991E-01    2.6916E-01
   0.6780002    4.4360E-01    2.6902E-01
   0.6801062    3.2140E-01    2.4270E-01
   0.6822155    5.2512E-01    2.4988E-01
   0.6843287   -4.8689E-02    2.3067E-01
   0.6864463   -2.7015E-01    2.3789E-01
   0.6885689    8.0013E-01    2.3220E-01
   0.6906972    4.8556E-01    2.1730E-01
   0.6928316    5.2540E-02    2.0002E-01
   0.6949728    3.4106E-01    2.1052E-01
   0.6971212    4.1870E-01    1.8049E-01
   0.6992774   -9.2744E-04    1.8175E-01
   0.7014419    2.7924E-01    1.6814E-01
   0.7036151    3.2380E-01    1.6266E-01
   0.7057977   -1.4747E-01    1.6161E-01
   0.7079899   -6.6984E-02    1.5549E-01
   0.7101924    1.0139E-01    1.4485E-01
   0.7124054   -2.4744E-02    1.4859E-01
   0.7146295   -1.7778E-01    1.3805E-01
   0.7168651    1.0184E-01    1.3933E-01
   0.7191125    2.8752E-01    1.3348E-01
   0.7213721    8.4721E-02    1.2961E-01
   0.7236444    1.2124E-01    1.2514E-01
   0.7259297    2.4393E-01    1.3048E-01
   0.7282283    3.4754E-01    1.2116E-01
   0.7305406    2.9616E-02    1.2040E-01
   0.7328670   -1.0961E-01    1.1166E-01
   0.7352077    8.2789E-02    1.1287E-01
   0.7375630   -7.0800E-02    1.0709E-01
   0.7399333    1.7205E-01    1.0528E-01
   0.7423187    1.4475E-02    9.6265E-02
   0.7447197   -3.4252E-02    1.0069E-01
