# SpeX prism spectrum of 0516-0445 obtained 2005 Oct 17 by Adam J. Burgasser
# Spectrum in f_lambda arbitrarily normalized
# 
# THIS SPECTRUM MAY NOT BE USED OR REPRODUCED WITHOUT EXPRESS PERMISSION FROM A. BURGASSER
# 
# Wavelength (um)    Flux (f_lambda)    Noise (f_lambda)
# -------------------------------------------------------------------------
     0.789599    6.30811e-19    4.50263e-18
     0.792314    5.55713e-18    4.29730e-18
     0.795048   -2.61212e-18    4.37637e-18
     0.797802    5.25514e-18    4.12499e-18
     0.800574   -9.56717e-19    4.23024e-18
     0.803366   -1.79647e-18    4.06304e-18
     0.806177   -2.05910e-18    4.08368e-18
     0.809008    5.33757e-18    3.86152e-18
     0.811858    2.23961e-18    3.98815e-18
     0.814728    4.06811e-18    3.87184e-18
     0.817618    7.08465e-19    3.94125e-18
     0.820527    2.51959e-18    3.71998e-18
     0.823456    2.83938e-18    3.83600e-18
     0.826404    3.51829e-18    3.69559e-18
     0.829372    2.09935e-19    3.70955e-18
     0.832360   -1.53191e-18    3.55028e-18
     0.835368    6.52040e-18    3.72742e-18
     0.838395    4.67290e-18    3.42852e-18
     0.841442    9.89589e-18    3.43122e-18
     0.844508    3.42815e-18    3.19980e-18
     0.847595    2.68661e-18    3.19487e-18
     0.850701    5.48446e-18    2.92669e-18
     0.853826    9.17794e-18    2.96568e-18
     0.856971    7.96935e-18    2.78060e-18
     0.860136    1.40076e-17    2.87122e-18
     0.863319    1.55245e-17    2.80770e-18
     0.866523    1.52457e-17    2.82897e-18
     0.869745    1.12527e-17    2.66388e-18
     0.872987    1.66547e-17    2.70813e-18
     0.876248    1.44168e-17    2.67936e-18
     0.879528    1.41738e-17    2.78636e-18
     0.882827    1.27253e-17    2.66420e-18
     0.886145    1.23353e-17    2.75306e-18
     0.889481    1.41344e-17    2.60435e-18
     0.892836    1.52907e-17    2.61905e-18
     0.896210    1.64918e-17    2.54979e-18
     0.899602    1.58141e-17    2.59853e-18
     0.903013    2.25103e-17    2.44060e-18
     0.906441    1.98980e-17    2.44904e-18
     0.909888    1.88695e-17    2.32080e-18
     0.913353    1.91910e-17    2.41301e-18
     0.916835    2.43045e-17    2.27376e-18
     0.920336    2.61414e-17    2.25204e-18
     0.923853    2.85405e-17    2.19111e-18
     0.927389    2.35929e-17    2.47683e-18
     0.930941    2.23652e-17    2.69016e-18
     0.934510    2.62877e-17    3.03218e-18
     0.938097    2.28317e-17    3.05427e-18
     0.941700    3.37536e-17    2.96124e-18
     0.945320    3.65438e-17    2.70494e-18
     0.948956    3.77620e-17    2.66859e-18
     0.952609    3.24091e-17    2.45859e-18
     0.956277    3.63803e-17    2.34571e-18
     0.959962    4.02283e-17    2.14324e-18
     0.963662    4.10648e-17    2.08697e-18
     0.967378    4.43691e-17    2.00872e-18
     0.971110    4.81696e-17    1.99168e-18
     0.974856    4.71368e-17    1.87013e-18
     0.978618    5.66137e-17    1.89465e-18
     0.982394    5.70358e-17    1.81362e-18
     0.986186    5.79593e-17    1.87422e-18
     0.989991    6.16765e-17    1.84487e-18
     0.993811    5.95739e-17    1.88221e-18
     0.997645    6.71657e-17    1.86548e-18
      1.00149    6.51898e-17    1.79752e-18
      1.00536    7.38326e-17    1.72995e-18
      1.00923    7.73433e-17    1.75202e-18
      1.01312    8.37563e-17    1.72782e-18
      1.01702    9.02027e-17    1.79258e-18
      1.02094    9.32421e-17    1.77060e-18
      1.02486    9.69654e-17    1.82050e-18
      1.02880    1.00245e-16    1.75322e-18
      1.03276    1.09188e-16    1.81330e-18
      1.03672    1.16357e-16    2.11039e-18
      1.04070    1.21685e-16    1.75055e-18
      1.04468    1.27891e-16    1.68313e-18
      1.04868    1.32060e-16    1.63619e-18
      1.05269    1.35467e-16    1.52486e-18
      1.05672    1.39861e-16    1.46133e-18
      1.06075    1.45853e-16    1.38764e-18
      1.06479    1.50897e-16    1.42138e-18
      1.06884    1.57473e-16    1.51744e-18
      1.07291    1.59769e-16    1.57523e-18
      1.07698    1.66296e-16    1.62080e-18
      1.08107    1.66295e-16    1.67297e-18
      1.08516    1.64773e-16    1.63064e-18
      1.08926    1.53640e-16    1.67731e-18
      1.09337    1.38929e-16    1.55999e-18
      1.09750    1.17938e-16    1.57708e-18
      1.10163    1.03229e-16    1.51495e-18
      1.10576    8.78632e-17    1.43712e-18
      1.10991    7.50624e-17    1.38043e-18
      1.11407    6.37258e-17    1.40528e-18
      1.11823    5.72675e-17    1.45656e-18
      1.12240    5.58657e-17    1.61610e-18
      1.12658    5.64823e-17    1.73914e-18
      1.13076    5.13100e-17    1.80435e-18
      1.13495    5.35241e-17    1.68993e-18
      1.13915    4.87796e-17    1.78043e-18
      1.14336    5.03875e-17    1.63985e-18
      1.14757    4.81698e-17    1.69274e-18
      1.15179    5.29506e-17    1.61916e-18
      1.15601    5.14437e-17    1.49138e-18
      1.16024    4.89520e-17    1.39122e-18
      1.16448    4.80962e-17    1.26474e-18
      1.16872    4.88535e-17    1.14713e-18
      1.17297    4.94990e-17    1.05087e-18
      1.17722    5.63975e-17    9.82408e-19
      1.18148    6.63125e-17    9.60640e-19
      1.18574    7.83899e-17    9.56110e-19
      1.19001    9.03941e-17    9.92466e-19
      1.19428    9.70842e-17    1.11197e-18
      1.19855    1.08112e-16    1.21964e-18
      1.20283    1.16848e-16    1.23945e-18
      1.20711    1.30405e-16    1.34337e-18
      1.21140    1.40359e-16    1.28588e-18
      1.21569    1.54559e-16    1.33489e-18
      1.21998    1.67987e-16    1.32807e-18
      1.22427    1.77382e-16    1.30511e-18
      1.22857    1.87113e-16    1.33565e-18
      1.23287    1.92005e-16    1.27360e-18
      1.23717    1.90876e-16    1.20023e-18
      1.24148    1.96005e-16    1.16905e-18
      1.24578    1.96933e-16    1.08038e-18
      1.25009    2.07159e-16    1.08114e-18
      1.25440    2.24384e-16    1.11692e-18
      1.25872    2.38968e-16    1.19804e-18
      1.26303    2.56495e-16    1.37363e-18
      1.26734    2.58674e-16    1.49162e-18
      1.27166    2.63163e-16    1.66625e-18
      1.27598    2.57505e-16    1.61674e-18
      1.28029    2.47103e-16    1.47926e-18
      1.28461    2.42962e-16    1.44761e-18
      1.28893    2.32413e-16    1.35400e-18
      1.29325    2.23420e-16    1.33287e-18
      1.29756    2.16495e-16    1.34246e-18
      1.30188    2.10975e-16    1.30554e-18
      1.30620    1.98366e-16    1.32428e-18
      1.31052    1.88743e-16    1.31338e-18
      1.31483    1.76559e-16    1.21409e-18
      1.31915    1.58048e-16    1.15860e-18
      1.32346    1.34661e-16    1.08835e-18
      1.32778    1.02589e-16    1.03174e-18
      1.33209    6.27634e-17    9.18230e-19
      1.33640    3.20764e-17    8.53641e-19
      1.34071    1.63193e-17    8.43336e-19
      1.34502    1.08887e-17    9.91683e-19
      1.34933    8.17398e-18    1.34348e-18
      1.35363    4.22371e-18    2.39274e-18
      1.35794    9.57615e-18    4.94654e-18
      1.36224    6.80261e-18    1.03984e-17
      1.36654   -3.54929e-18    1.38334e-17
      1.37083    4.32668e-18    9.72789e-18
      1.37513    1.19443e-17    6.99144e-18
      1.37942   -9.62038e-19    6.41558e-18
      1.38370    1.05483e-17    6.06301e-18
      1.38799    5.43200e-18    5.80955e-18
      1.39227   -2.70144e-19    4.37966e-18
      1.39655   -3.61286e-19    4.48692e-18
      1.40083    1.31082e-17    4.41953e-18
      1.40510   -1.84139e-18    4.13413e-18
      1.40937    1.02646e-17    3.69410e-18
      1.41364    7.46815e-18    3.19862e-18
      1.41790    2.84251e-18    2.44840e-18
      1.42216    6.78062e-18    2.05155e-18
      1.42641    7.02333e-18    1.65024e-18
      1.43066    1.11682e-17    1.66863e-18
      1.43491    1.03298e-17    1.60670e-18
      1.43915    1.23680e-17    1.50503e-18
      1.44339    1.37196e-17    1.37675e-18
      1.44762    1.31131e-17    1.57550e-18
      1.45185    1.42703e-17    1.58923e-18
      1.45608    2.14325e-17    1.61534e-18
      1.46030    2.07648e-17    1.43471e-18
      1.46452    1.61536e-17    1.42477e-18
      1.46873    1.95422e-17    1.37664e-18
      1.47293    2.23263e-17    1.47659e-18
      1.47714    2.48753e-17    1.55273e-18
      1.48133    2.96089e-17    1.59028e-18
      1.48552    2.68758e-17    1.59840e-18
      1.48971    3.01003e-17    1.43174e-18
      1.49389    3.48149e-17    1.18241e-18
      1.49807    3.53994e-17    1.15569e-18
      1.50224    3.79164e-17    1.47631e-18
      1.50640    3.95711e-17    1.50742e-18
      1.51056    4.51550e-17    1.47793e-18
      1.51472    4.77391e-17    1.21020e-18
      1.51887    5.47992e-17    1.13355e-18
      1.52301    5.78556e-17    1.27447e-18
      1.52715    6.45040e-17    1.41347e-18
      1.53128    6.81391e-17    1.43468e-18
      1.53540    7.48867e-17    1.35146e-18
      1.53952    7.88664e-17    1.34888e-18
      1.54364    8.79910e-17    1.19376e-18
      1.54775    9.50765e-17    1.20709e-18
      1.55185    9.86814e-17    1.17523e-18
      1.55595    1.02677e-16    1.21675e-18
      1.56004    1.06193e-16    1.28644e-18
      1.56412    1.12518e-16    1.26984e-18
      1.56820    1.18155e-16    1.19446e-18
      1.57227    1.22963e-16    1.08014e-18
      1.57634    1.27834e-16    1.11627e-18
      1.58040    1.27907e-16    1.43733e-18
      1.58445    1.27775e-16    1.50376e-18
      1.58850    1.25728e-16    1.45751e-18
      1.59254    1.24749e-16    1.19527e-18
      1.59657    1.15548e-16    1.06481e-18
      1.60060    1.05845e-16    1.24595e-18
      1.60462    9.19967e-17    1.32873e-18
      1.60864    7.65997e-17    1.45254e-18
      1.61265    6.26479e-17    1.34337e-18
      1.61665    5.40048e-17    1.31574e-18
      1.62065    4.62864e-17    1.29178e-18
      1.62463    4.10771e-17    1.18303e-18
      1.62862    4.12430e-17    1.13751e-18
      1.63259    3.77103e-17    1.04990e-18
      1.63656    3.78911e-17    1.03923e-18
      1.64053    3.92143e-17    1.11577e-18
      1.64448    4.18027e-17    1.15139e-18
      1.64844    4.31088e-17    1.16402e-18
      1.65238    4.82190e-17    1.09839e-18
      1.65632    4.67332e-17    9.37742e-19
      1.66025    4.62375e-17    7.85087e-19
      1.66417    4.15292e-17    1.06114e-18
      1.66809    3.45852e-17    1.31650e-18
      1.67200    2.52036e-17    1.34096e-18
      1.67590    2.48737e-17    1.27016e-18
      1.67980    3.26202e-17    8.79249e-19
      1.68369    3.77446e-17    8.59911e-19
      1.68758    4.02829e-17    1.08864e-18
      1.69146    3.79084e-17    1.16817e-18
      1.69533    3.78527e-17    1.25916e-18
      1.69919    3.53202e-17    1.23066e-18
      1.70305    3.25551e-17    1.15179e-18
      1.70690    3.15281e-17    1.18704e-18
      1.71075    3.13657e-17    1.07400e-18
      1.71459    3.27707e-17    1.05076e-18
      1.71842    3.59684e-17    1.06849e-18
      1.72225    3.75890e-17    9.62175e-19
      1.72607    3.57880e-17    9.59874e-19
      1.72988    3.46769e-17    9.86218e-19
      1.73369    3.10368e-17    9.97272e-19
      1.73749    2.97447e-17    1.05995e-18
      1.74128    2.73527e-17    1.11737e-18
      1.74507    2.80450e-17    1.06746e-18
      1.74885    2.65257e-17    9.51501e-19
      1.75263    2.52219e-17    8.09680e-19
      1.75639    2.49307e-17    7.15863e-19
      1.76016    2.12441e-17    9.76808e-19
      1.76391    2.25240e-17    1.25106e-18
      1.76766    2.05658e-17    1.32369e-18
      1.77140    2.01757e-17    1.22578e-18
      1.77514    1.73491e-17    8.50471e-19
      1.77887    1.76125e-17    7.28989e-19
      1.78260    1.79509e-17    9.60592e-19
      1.78632    1.59782e-17    1.17128e-18
      1.79003    1.51078e-17    1.18764e-18
      1.79373    1.15921e-17    1.35133e-18
      1.79743    1.22238e-17    1.49523e-18
      1.80113    1.21753e-17    1.69798e-18
      1.80482    1.34156e-17    1.97963e-18
      1.80850    1.18377e-17    1.85123e-18
      1.81218    1.44455e-17    1.96477e-18
      1.81585    1.21718e-17    2.18680e-18
      1.81951    1.53510e-17    2.19774e-18
      1.82317    1.80442e-17    2.36426e-18
      1.82682    2.06138e-17    3.11471e-18
      1.83047    1.46832e-17    4.75609e-18
      1.83411    5.19572e-18    9.38559e-18
      1.83774    1.88118e-17    1.34130e-17
      1.84137   -2.05074e-17    1.43512e-17
      1.84500   -6.36907e-18    1.09824e-17
      1.84861    1.04655e-17    9.64457e-18
      1.85223    3.51036e-18    1.14879e-17
      1.85583    2.77257e-17    1.14483e-17
      1.85943    2.50737e-17    9.11090e-18
      1.86303    2.83910e-18    7.47935e-18
      1.86662    1.54491e-17    7.77063e-18
      1.87020   -1.68234e-18    1.30703e-17
      1.87378    1.66826e-17    1.94696e-17
      1.87735    2.24776e-17    1.00708e-17
      1.88092    1.81513e-17    5.33689e-18
      1.88448    1.77437e-17    3.98561e-18
      1.88804    1.79596e-17    3.79978e-18
      1.89159    1.30285e-17    3.97603e-18
      1.89514    2.25451e-17    4.77487e-18
      1.89868    7.40652e-18    6.04594e-18
      1.90221    6.34005e-18    8.86189e-18
      1.90574    1.82657e-17    1.00752e-17
      1.90927    1.83807e-17    7.70498e-18
      1.91279    1.93589e-17    5.87916e-18
      1.91630    2.46193e-17    4.56866e-18
      1.91981    1.88963e-17    3.59491e-18
      1.92332    2.35534e-17    3.17788e-18
      1.92681    8.71198e-18    3.07764e-18
      1.93031    1.70674e-17    2.82441e-18
      1.93380    1.26225e-17    2.42611e-18
      1.93728    1.03752e-17    1.95300e-18
      1.94076    1.35978e-17    1.66666e-18
      1.94423    1.48700e-17    1.36146e-18
      1.94770    1.48429e-17    1.33934e-18
      1.95117    1.45492e-17    1.41961e-18
      1.95463    1.08313e-17    1.52763e-18
      1.95808    1.36404e-17    1.55725e-18
      1.96153    1.50967e-17    1.43111e-18
      1.96497    1.52703e-17    1.27468e-18
      1.96841    1.60047e-17    1.20349e-18
      1.97185    1.49765e-17    1.14203e-18
      1.97528    1.42736e-17    1.09734e-18
      1.97870    1.74109e-17    9.73540e-19
      1.98212    1.88734e-17    8.59209e-19
      1.98554    1.92015e-17    7.01226e-19
      1.98895    1.82352e-17    6.78804e-19
      1.99236    2.03160e-17    6.74993e-19
      1.99576    2.14324e-17    9.70247e-19
      1.99916    2.49255e-17    1.43989e-18
      2.00255    2.19782e-17    1.89447e-18
      2.00593    2.27853e-17    1.95859e-18
      2.00932    2.40843e-17    1.40133e-18
      2.01270    2.24538e-17    1.14058e-18
      2.01607    2.68045e-17    1.13738e-18
      2.01944    3.08578e-17    1.28078e-18
      2.02280    3.08087e-17    1.05544e-18
      2.02616    3.08462e-17    1.02453e-18
      2.02952    3.04784e-17    1.00617e-18
      2.03287    3.37209e-17    9.44688e-19
      2.03621    3.60434e-17    9.74778e-19
      2.03956    3.68896e-17    1.04070e-18
      2.04289    3.72090e-17    1.00144e-18
      2.04623    3.83369e-17    1.00077e-18
      2.04955    3.98218e-17    9.12575e-19
      2.05288    3.94801e-17    1.13388e-18
      2.05620    4.14324e-17    1.20639e-18
      2.05951    4.15553e-17    1.12961e-18
      2.06282    4.11959e-17    9.21316e-19
      2.06612    4.43053e-17    7.93313e-19
      2.06943    4.43942e-17    9.32099e-19
      2.07272    4.54519e-17    9.25679e-19
      2.07601    4.41252e-17    8.77312e-19
      2.07930    4.54899e-17    7.26517e-19
      2.08258    4.59836e-17    6.86642e-19
      2.08586    4.47205e-17    7.29370e-19
      2.08914    4.57386e-17    7.61838e-19
      2.09240    4.39285e-17    7.22569e-19
      2.09567    4.58527e-17    6.75955e-19
      2.09893    4.46554e-17    6.24002e-19
      2.10218    4.39996e-17    6.72281e-19
      2.10544    4.34442e-17    7.37612e-19
      2.10868    4.38649e-17    7.93462e-19
      2.11192    4.33665e-17    7.96821e-19
      2.11516    4.19082e-17    8.09923e-19
      2.11839    4.08764e-17    7.81598e-19
      2.12162    4.26895e-17    8.15000e-19
      2.12485    3.89939e-17    7.79279e-19
      2.12806    3.85180e-17    8.33372e-19
      2.13128    3.87401e-17    7.18522e-19
      2.13449    3.64668e-17    6.73231e-19
      2.13769    3.60371e-17    6.47007e-19
      2.14089    3.51486e-17    6.04557e-19
      2.14409    3.42282e-17    6.05022e-19
      2.14728    3.43060e-17    7.93485e-19
      2.15047    3.10034e-17    9.37461e-19
      2.15365    3.01418e-17    9.87546e-19
      2.15683    2.84436e-17    9.16783e-19
      2.16000    2.76800e-17    7.43999e-19
      2.16317    2.71539e-17    6.66674e-19
      2.16633    2.63359e-17    6.68216e-19
      2.16949    2.55782e-17    6.95175e-19
      2.17264    2.44754e-17    6.93767e-19
      2.17579    2.31778e-17    7.47746e-19
      2.17893    2.22008e-17    8.38119e-19
      2.18207    2.29619e-17    8.56384e-19
      2.18521    1.97489e-17    8.72517e-19
      2.18834    1.73507e-17    7.68436e-19
      2.19146    1.57516e-17    8.03866e-19
      2.19458    1.39121e-17    8.78935e-19
      2.19770    1.06856e-17    8.78401e-19
      2.20081    7.49849e-18    8.86553e-19
      2.20391    5.46925e-18    8.03189e-19
      2.20701    3.96406e-18    7.70793e-19
      2.21011    5.73945e-18    8.56239e-19
      2.21320    8.19892e-18    8.41565e-19
      2.21628    7.22612e-18    8.22264e-19
      2.21936    8.80443e-18    7.45887e-19
      2.22244    7.81646e-18    7.02996e-19
      2.22551    6.46646e-18    7.20604e-19
      2.22857    8.10668e-18    7.99200e-19
      2.23163    7.69213e-18    8.26216e-19
      2.23469    7.98462e-18    8.17358e-19
      2.23774    6.69327e-18    7.67237e-19
      2.24078    5.15372e-18    6.97886e-19
      2.24382    4.75876e-18    7.04717e-19
      2.24685    5.98430e-18    7.28352e-19
      2.24988    5.47279e-18    7.73145e-19
      2.25291    4.18653e-18    7.83797e-19
      2.25593    5.01852e-18    7.59128e-19
      2.25894    5.03455e-18    7.51454e-19
      2.26195    3.56613e-18    7.45811e-19
      2.26495    4.04013e-18    7.56321e-19
      2.26795    4.39522e-18    7.77132e-19
      2.27095    4.43372e-18    7.97345e-19
      2.27393    5.74614e-18    8.09679e-19
      2.27692    4.25777e-18    7.97319e-19
      2.27989    4.77027e-18    7.88294e-19
      2.28287    4.82627e-18    7.75712e-19
      2.28583    4.80885e-18    7.78700e-19
      2.28879    3.16041e-18    7.95824e-19
      2.29175    2.19998e-18    8.11048e-19
      2.29470    3.38742e-18    8.49099e-19
      2.29765    1.70781e-18    8.76190e-19
      2.30059    3.68536e-18    8.78794e-19
      2.30353    5.48346e-18    8.63469e-19
      2.30646    4.16256e-18    8.71121e-19
      2.30938    4.86182e-18    8.49068e-19
      2.31230    4.99298e-18    8.43804e-19
      2.31522    5.82161e-18    8.78639e-19
      2.31813    2.00837e-18    9.38355e-19
      2.32104    2.31580e-18    1.04906e-18
      2.32394    2.14984e-18    9.88933e-19
      2.32683    3.01376e-18    9.96626e-19
      2.32972    3.82839e-18    9.25840e-19
      2.33261    1.31614e-18    9.28185e-19
      2.33549    2.24706e-18    9.44596e-19
      2.33836    9.80406e-19    9.99982e-19
      2.34123    2.39451e-18    1.05203e-18
      2.34410    3.49456e-18    1.09859e-18
      2.34696    3.62878e-18    1.13252e-18
      2.34982    3.85844e-18    1.21408e-18
      2.35267    5.43748e-19    1.27304e-18
      2.35551    4.36055e-18    1.31847e-18
      2.35836    4.34887e-19    1.18592e-18
      2.36119    3.28745e-18    1.13886e-18
      2.36403    2.73022e-18    1.15371e-18
      2.36686    3.41557e-18    1.24857e-18
      2.36968    2.62985e-18    1.41083e-18
      2.37250    3.58634e-18    1.50668e-18
      2.37532    3.82293e-18    1.53506e-18
      2.37813    1.40321e-18    1.48193e-18
      2.38094    3.60064e-18    1.56073e-18
      2.38374    3.61192e-19    1.88720e-18
      2.38654    9.83372e-19    2.12921e-18
      2.38933    3.36202e-18    1.75381e-18
      2.39213    3.78999e-18    1.63153e-18
      2.39491    4.61817e-18    1.54361e-18
      2.39770    4.38041e-18    1.51549e-18
      2.40048    5.30084e-18    1.55383e-18
      2.40326    4.66366e-18    1.65630e-18
      2.40603    6.35453e-18    1.81586e-18
      2.40881    4.98222e-18    1.95129e-18
      2.41158    7.15474e-18    2.07104e-18
      2.41434    6.00552e-18    2.34454e-18
      2.41711    5.74934e-18    2.60543e-18
      2.41987    2.26852e-18    2.55248e-18
      2.42263    3.57891e-18    2.23923e-18
      2.42538    4.16363e-18    1.90053e-18
      2.42814    6.36247e-18    1.79547e-18
      2.43089    5.36655e-18    2.02712e-18
      2.43364    7.02610e-18    2.59990e-18
      2.43639    4.54015e-18    2.84046e-18
      2.43914    7.92647e-18    2.67159e-18
      2.44188    1.00526e-17    2.18573e-18
      2.44463    3.67958e-18    2.71040e-18
      2.44737    4.87702e-18    3.60146e-18
      2.45012    1.40589e-17    4.06965e-18
      2.45286    8.63495e-18    3.54257e-18
      2.45560    4.03526e-18    3.06529e-18
      2.45835    3.57641e-18    2.36990e-18
      2.46109    6.75558e-18    2.56742e-18
      2.46384    4.50063e-18    3.10988e-18
      2.46658    9.08396e-18    3.28838e-18
      2.46933   -5.11128e-18    2.87056e-18
      2.47208    3.78102e-18    4.08838e-18
      2.47483    2.55150e-18    4.24988e-18
      2.47758    1.49565e-17    4.20026e-18
      2.48033    8.27727e-18    4.93925e-18
      2.48308    3.47390e-18    6.54930e-18
      2.48584    2.24312e-18    7.75024e-18
      2.48860   -2.58240e-18    8.34628e-18
      2.49137   -2.53873e-18    8.97153e-18
      2.49414    1.45923e-17    8.60179e-18
      2.49691    6.28223e-19    7.32998e-18
      2.49969   -7.08484e-18    6.04400e-18
      2.50247    3.13713e-18    6.44694e-18
      2.50525   -3.67051e-18    7.91388e-18
      2.50805    1.58470e-17    9.35708e-18
      2.51084    3.23801e-18    1.01151e-17
      2.51365    1.67743e-17    1.34520e-17
      2.51646    1.29781e-17    1.88400e-17
      2.51928    1.88501e-17    2.03655e-17
      2.52210   -1.56370e-17    1.87057e-17
      2.52493    2.50621e-17    1.92659e-17
      2.52777    3.78737e-17    3.16206e-17
      2.53062   -3.33842e-17    6.21618e-17
      2.53348    3.07240e-17    1.00109e-16
      2.53635   -4.61866e-17    1.37120e-16
      2.53923   -1.83786e-17    1.10736e-16
      2.54212   -1.53356e-17    1.02078e-16
      2.54502    3.59382e-18    1.09058e-16
      2.54794   -7.08047e-17    2.01948e-16
      2.55086   -3.81322e-16    3.95154e-16
      2.55380   -6.15692e-16    3.83842e-16
      2.55675   -3.04366e-16    2.56581e-16
      2.55972   -6.91748e-17    1.59996e-16
