#
# Generated by G. Mace, Wed Jul 25 15:03:03 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6398785    5.0419E-01    2.0194E-02
   0.6421623    5.6423E-01    1.9444E-02
   0.6444299    6.1815E-01    1.9292E-02
   0.6466826    6.9010E-01    1.9655E-02
   0.6489214    6.7946E-01    1.9698E-02
   0.6511474    6.5556E-01    1.8298E-02
   0.6533616    5.7276E-01    1.7137E-02
   0.6555650    5.6660E-01    1.5992E-02
   0.6577587    4.8692E-01    1.4546E-02
   0.6599437    4.6703E-01    1.3852E-02
   0.6621209    4.6886E-01    1.4248E-02
   0.6642912    4.0660E-01    1.3918E-02
   0.6664556    4.1269E-01    1.3308E-02
   0.6686149    3.7987E-01    1.2883E-02
   0.6707701    3.6244E-01    1.2618E-02
   0.6729220    3.4035E-01    1.2196E-02
   0.6750714    3.2027E-01    1.2229E-02
   0.6772192    3.6232E-01    1.1546E-02
   0.6793661    3.0790E-01    1.1148E-02
   0.6815129    3.1883E-01    1.0717E-02
   0.6836604    2.8989E-01    1.0507E-02
   0.6858094    3.6982E-01    1.0493E-02
   0.6879604    3.5840E-01    1.0156E-02
   0.6901144    4.2285E-01    9.7641E-03
   0.6922718    4.5522E-01    9.5099E-03
   0.6944335    5.0621E-01    8.8865E-03
   0.6966000    5.3283E-01    8.6705E-03
   0.6987720    5.8665E-01    8.3962E-03
   0.7009500    6.4236E-01    8.2101E-03
   0.7031348    6.5029E-01    8.0873E-03
   0.7053268    6.1515E-01    7.7881E-03
   0.7075267    5.7949E-01    7.2876E-03
   0.7097349    5.0441E-01    7.0264E-03
   0.7119521    4.6131E-01    6.6454E-03
   0.7141787    4.5669E-01    6.7811E-03
   0.7164152    4.5939E-01    6.5006E-03
   0.7186622    4.9303E-01    6.3811E-03
   0.7209201    5.4737E-01    6.3132E-03
   0.7231893    6.0644E-01    6.3462E-03
   0.7254703    6.6794E-01    6.2028E-03
   0.7277636    7.2821E-01    6.2991E-03
   0.7300695    7.8798E-01    6.1345E-03
   0.7323883    8.3521E-01    6.1601E-03
   0.7347206    8.8141E-01    5.9815E-03
   0.7370667    9.2141E-01    5.9381E-03
   0.7394270    9.4086E-01    5.6830E-03
   0.7418017    9.7065E-01    5.7725E-03
   0.7441913    9.7650E-01    5.5336E-03
   0.7465960    9.9218E-01    5.5696E-03
   0.7490162    1.0180E+00    5.3896E-03
   0.7514521    1.0322E+00    5.3976E-03
   0.7539040    1.0566E+00    5.4152E-03
   0.7563722    1.0591E+00    5.5863E-03
   0.7588570    1.0303E+00    5.8131E-03
   0.7613586    9.4612E-01    5.9204E-03
   0.7638772    8.5705E-01    5.4564E-03
   0.7664131    8.0870E-01    5.0532E-03
   0.7689664    7.9609E-01    4.5232E-03
   0.7715374    8.1219E-01    4.3660E-03
   0.7741263    8.3391E-01    4.3604E-03
   0.7767332    8.7043E-01    4.3954E-03
   0.7793583    8.7575E-01    4.3303E-03
   0.7820019    8.8991E-01    4.3536E-03
   0.7846639    9.3283E-01    4.3258E-03
   0.7873446    9.4996E-01    4.3889E-03
   0.7900441    9.8536E-01    4.3365E-03
   0.7927625    1.0183E+00    4.3872E-03
   0.7954999    1.0402E+00    4.3578E-03
   0.7982565    1.0653E+00    4.3489E-03
   0.8010323    1.0942E+00    4.3086E-03
   0.8038274    1.1446E+00    4.3981E-03
   0.8066419    1.1706E+00    4.3785E-03
   0.8094758    1.1839E+00    4.4059E-03
   0.8123294    1.1756E+00    4.3477E-03
   0.8152024    1.1633E+00    4.3175E-03
   0.8180950    1.1625E+00    4.3066E-03
   0.8210073    1.1663E+00    4.2405E-03
   0.8239393    1.1911E+00    4.2424E-03
   0.8268909    1.1906E+00    4.2235E-03
   0.8298624    1.1901E+00    4.1976E-03
   0.8328534    1.1739E+00    4.0992E-03
   0.8358642    1.1632E+00    4.0382E-03
   0.8388948    1.1428E+00    3.9794E-03
   0.8419450    1.1118E+00    3.8653E-03
   0.8450149    1.0810E+00    3.7192E-03
   0.8481044    1.0658E+00    3.6490E-03
   0.8512135    1.0617E+00    3.5790E-03
   0.8543422    1.0756E+00    3.5598E-03
   0.8574904    1.0973E+00    3.5590E-03
   0.8606581    1.1024E+00    3.5665E-03
   0.8638452    1.1093E+00    3.5798E-03
   0.8670517    1.1021E+00    3.4986E-03
   0.8702773    1.1021E+00    3.6940E-03
   0.8735223    1.1296E+00    3.5231E-03
   0.8767864    1.1537E+00    3.5486E-03
   0.8800694    1.1802E+00    3.5659E-03
   0.8833714    1.1685E+00    3.5317E-03
   0.8866923    1.1673E+00    3.5041E-03
   0.8900319    1.1748E+00    3.4703E-03
   0.8933901    1.1812E+00    3.5098E-03
   0.8967669    1.1865E+00    3.5579E-03
   0.9001622    1.1974E+00    3.4662E-03
   0.9035757    1.2028E+00    3.4478E-03
   0.9070073    1.2185E+00    3.5883E-03
   0.9104571    1.2483E+00    3.4290E-03
   0.9139248    1.2600E+00    3.4397E-03
   0.9174102    1.2495E+00    3.3715E-03
   0.9209133    1.2454E+00    3.3061E-03
   0.9244339    1.2470E+00    3.3375E-03
   0.9279720    1.2479E+00    3.4749E-03
   0.9315271    1.2263E+00    3.5884E-03
   0.9350994    1.2253E+00    3.6179E-03
   0.9386886    1.2243E+00    3.5814E-03
   0.9422945    1.2334E+00    3.5372E-03
   0.9459170    1.2299E+00    3.4619E-03
   0.9495559    1.2282E+00    3.3770E-03
   0.9532111    1.2179E+00    3.2608E-03
   0.9568824    1.2247E+00    3.2078E-03
   0.9605696    1.2322E+00    3.1364E-03
   0.9642726    1.2201E+00    3.2269E-03
   0.9679911    1.2181E+00    2.9885E-03
   0.9717250    1.2196E+00    3.1293E-03
   0.9754741    1.2229E+00    2.9429E-03
   0.9792383    1.2431E+00    2.9310E-03
