#
# Generated by G. Mace, Wed Jul 25 15:03:04 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6451448    1.5192E+00    1.1057E-01
   0.6473930    1.4895E+00    1.0549E-01
   0.6496276    1.6330E+00    1.0281E-01
   0.6518497    1.8647E+00    9.7469E-02
   0.6540604    1.4768E+00    1.0070E-01
   0.6562607    1.6340E+00    8.5850E-02
   0.6584515    1.4763E+00    7.8527E-02
   0.6606339    1.5882E+00    7.6698E-02
   0.6628088    1.4517E+00    7.8478E-02
   0.6649771    1.5468E+00    7.2106E-02
   0.6671398    1.5651E+00    7.2951E-02
   0.6692978    1.3662E+00    7.0306E-02
   0.6714518    1.2209E+00    6.8052E-02
   0.6736028    1.0886E+00    6.3109E-02
   0.6757516    1.1231E+00    6.1584E-02
   0.6778991    9.9973E-01    6.0743E-02
   0.6800458    8.8631E-01    6.5715E-02
   0.6821928    9.0843E-01    5.5818E-02
   0.6843407    7.8953E-01    5.6563E-02
   0.6864902    6.9865E-01    5.2391E-02
   0.6886421    7.7612E-01    5.2631E-02
   0.6907971    8.6235E-01    4.7438E-02
   0.6929558    9.2974E-01    4.5183E-02
   0.6951189    1.0458E+00    4.1928E-02
   0.6972871    1.0654E+00    4.1045E-02
   0.6994609    1.2367E+00    3.8269E-02
   0.7016410    1.1912E+00    3.9924E-02
   0.7038280    1.2859E+00    3.7697E-02
   0.7060225    1.4679E+00    3.6060E-02
   0.7082250    1.5384E+00    3.2879E-02
   0.7104360    1.4030E+00    3.2602E-02
   0.7126561    1.3799E+00    2.9664E-02
   0.7148858    1.4164E+00    3.0174E-02
   0.7171256    1.3768E+00    2.8501E-02
   0.7193760    1.4313E+00    2.9719E-02
   0.7216374    1.4450E+00    2.8193E-02
   0.7239103    1.4325E+00    2.7599E-02
   0.7261952    1.4769E+00    2.7276E-02
   0.7284923    1.4792E+00    2.6149E-02
   0.7308023    1.4946E+00    2.4456E-02
   0.7331254    1.5003E+00    2.4158E-02
   0.7354620    1.4949E+00    2.2412E-02
   0.7378126    1.4793E+00    2.2149E-02
   0.7401774    1.5279E+00    2.0761E-02
   0.7425568    1.5409E+00    2.0568E-02
   0.7449511    1.5210E+00    1.9093E-02
   0.7473606    1.5563E+00    1.9727E-02
   0.7497858    1.5404E+00    1.8755E-02
   0.7522267    1.5565E+00    1.8880E-02
   0.7546838    1.5836E+00    1.7725E-02
   0.7571572    1.5194E+00    1.9194E-02
   0.7596472    1.5532E+00    2.3118E-02
   0.7621541    1.6210E+00    2.5650E-02
   0.7646782    1.5725E+00    2.4608E-02
   0.7672195    1.5724E+00    2.1307E-02
   0.7697784    1.5617E+00    1.6881E-02
   0.7723551    1.5884E+00    1.6324E-02
   0.7749497    1.5707E+00    1.5124E-02
