#
# Generated by G. Mace, Wed Mar 14 15:43:41 2012
#
#=========================================
# Wavelength  Flux Density         Error
#(vacuum um)  (norm f_lam)  (norm f_lam)
#=========================================
   0.6480007   -3.3631E-02    5.8828E-01
   0.6501455   -2.3818E-01    5.5187E-01
   0.6522813    4.3595E-01    5.5789E-01
   0.6544091    3.1198E-01    5.0805E-01
   0.6565296    6.7937E-01    4.4466E-01
   0.6586439    8.2909E-01    4.0053E-01
   0.6607528    6.5367E-01    3.8686E-01
   0.6628572    1.1708E+00    3.5872E-01
   0.6649581   -6.3396E-02    3.7791E-01
   0.6670560    5.1834E-01    3.5883E-01
   0.6691520    7.0352E-01    3.5672E-01
   0.6712468    6.4603E-02    3.4149E-01
   0.6733411    1.9876E-01    3.3677E-01
   0.6754358    2.1615E-02    3.1490E-01
   0.6775315    4.0303E-01    3.0124E-01
   0.6796290    8.1518E-02    2.9346E-01
   0.6817290    4.2974E-01    2.9405E-01
   0.6838322    4.9473E-01    2.6787E-01
   0.6859391   -1.1328E-01    2.7491E-01
   0.6880506    4.7872E-01    2.6982E-01
   0.6901672    4.5636E-01    2.6075E-01
   0.6922895    3.9088E-01    2.4693E-01
   0.6944181    4.8957E-01    2.3116E-01
   0.6965536    1.0955E-01    2.1065E-01
   0.6986967    1.3960E-01    2.1545E-01
   0.7008477    8.3709E-02    1.9135E-01
   0.7030073    2.7066E-01    1.8786E-01
   0.7051759    2.0841E-01    1.7534E-01
   0.7073542    3.9100E-01    1.7304E-01
   0.7095425    3.1585E-01    1.6721E-01
   0.7117413   -1.1933E-03    1.6233E-01
   0.7139512    1.1490E-01    1.4917E-01
   0.7161725    1.2910E-01    1.5243E-01
   0.7184057   -4.5582E-02    1.4294E-01
   0.7206511    6.4781E-03    1.4205E-01
   0.7229093    6.4199E-01    1.3584E-01
   0.7251806    2.4159E-02    1.3055E-01
   0.7274653   -8.0681E-02    1.2574E-01
   0.7297638    9.8157E-02    1.2959E-01
   0.7320765    2.2386E-01    1.1823E-01
   0.7344037   -1.5096E-02    1.1656E-01
   0.7367458    1.4339E-01    1.0950E-01
   0.7391030    3.0227E-01    1.0827E-01
   0.7414757    6.1081E-02    1.0005E-01
   0.7438641    9.7472E-02    1.0075E-01
   0.7462685    3.8930E-02    8.9865E-02
   0.7486892   -1.5994E-01    9.5290E-02
   0.7511265   -5.5033E-04    8.5349E-02
