#wavelength	surface_flux
0.6450077295303345	1788542604.409192
0.6472567915916443	2512898931.3166223
0.6494921445846558	2608630054.544918
0.6517150402069092	2465260301.678769
0.6539263725280762	2641468883.8120327
0.6561272740364075	2911655266.2963476
0.6583186388015747	3181404258.5657997
0.6605015397071838	3383403021.5387716
0.6626768708229065	3434878206.1036344
0.6648455858230591	3363094634.9054556
0.6670085787773132	3230756910.559359
0.6691668033599854	3075564383.3005753
0.6713210344314575	2917857498.2263465
0.6734722256660461	2828485486.751686
0.6756211519241333	2855231663.631514
0.6777685880661011	2901327476.5056205
0.6799154281616211	2927555807.809986
0.6820623278617859	3023650499.6153946
0.6842101216316223	3115288272.7267866
0.6863595843315125	3142449833.016862
0.688511312007904	3240119490.3125525
0.6906660795211792	3402925442.051492
0.6928245425224304	3471083871.1423845
0.6949873566627502	3553782666.323963
0.6971551775932312	3846995751.9952755
0.6993286609649658	4236975370.2736983
0.7015084028244019	4653173972.860403
0.7036949396133423	4987764573.425548
0.7058889269828796	4853092744.191645
0.7080909013748169	4376323170.428886
0.710301399230957	3995918217.24324
0.712520956993103	3684415475.5155134
0.7147500514984131	3476757992.088125
0.7169892191886902	3622509127.8941255
0.7192389369010925	3882636418.154985
0.7214996814727783	4081509914.290831
0.723771870136261	4503548439.180683
0.7260559797286987	5032369982.490329
0.7283523678779602	5461427318.373407
0.7306615710258484	5901685942.5757065
0.7329838871955872	6345805218.028632
0.7353196740150452	6730806952.834108
0.7376693487167358	7079630142.905992
0.7400332689285278	7329287729.240294
0.7424117922782898	7484449187.677135
0.7448052167892456	7600573559.795135
0.7472138404846191	7694042806.607608
0.7496379613876343	7793994236.44963
0.7520779371261597	7932207111.131299
0.7545340061187744	8084065164.259339
0.7570064663887024	8018439541.9144945
0.7594954967498779	7610721101.717295
0.7620013952255249	7154612827.586526
0.7645244002342224	6735814070.428838
0.7670646905899048	6211202406.388282
0.7696225643157959	5864423589.905012
0.7721980810165405	5859467369.761368
0.7747915983200073	5885558768.497063
0.7774031162261963	5867167940.404872
0.7800329327583313	5978923135.472406
0.7826811671257019	6094482045.338798
0.7853479981422424	6212455666.394156
0.7880334854125977	6465380235.041169
0.7907378077507019	6639185476.010861
0.7934610247612	6742466774.738288
0.7962033748626709	6973983366.994933
0.7989648580551147	7215465229.182735
0.801745593547821	7408386564.447172
0.8045456409454346	7602725501.921018
0.8073651194572449	7777925598.073295
0.8102040886878967	7976351167.772363
0.8130625486373901	8211865327.052375
0.8159406185150146	8337159991.178551
0.8188382983207703	8201211548.834519
0.8217556476593018	8070047095.6549225
0.8246926665306091	8133256332.330738
0.8276493549346924	8095313867.7201
0.8306257724761963	7884289253.379576
0.8336219191551208	7705627599.996893
0.8366377949714661	7587310434.236082
0.8396733403205872	7452294332.508725
0.8427285552024841	7097185165.464361
0.8458034992218018	6533838252.0787945
0.8488980531692505	6217161113.711411
0.8520121574401855	6196901527.929225
0.8551458716392517	6359091131.801064
0.8582990765571594	6680017572.694307
0.8614717125892639	6947519491.895635
0.8646637797355652	7038300405.873296
0.8678751587867737	7067128562.075228
0.8711057901382446	7286570454.82304
0.8743556141853333	7583613044.045575
0.87762451171875	7742119939.913492
0.8809124231338501	7803849411.284925
0.8842192888259888	7749456191.889372
0.8875449895858765	7545622936.186323
0.8908893465995789	7435901923.040087
0.894252359867096	7474758438.762403
0.8976338505744934	7529583008.740998
0.9010337591171265	7634844073.5424595
0.9044519662857056	7797968988.268932
0.9078882932662964	7941044940.544866
0.9113426208496094	8046300488.321914
0.914814829826355	8162332826.080812
0.9183048605918884	8174668735.668828
0.9218124747276306	7994961334.766803
0.925337553024292	7760121537.265206
0.9288799166679382	7611392712.237987
0.9324395060539246	7550387912.09844
0.9360161423683167	7526100366.022915
0.9396095871925354	7504092722.844589
0.943219780921936	7517442015.672094
0.9468464851379395	7606481177.866174
0.9504896402359009	7704886632.845924
0.9541489481925964	7736744138.945791
0.9578243494033813	7769490594.508637
