0.59293,2.8257,0.1869
0.59306,2.6734,0.2452
0.5932,0,0.1737
0.59334,2.3491,0.2005
0.59348,1.9399,0.1499
0.59362,2.3251,0.1194
0.59375,1.9399,0.0727
0.59389,1.5424,0.1276
0.59403,1.8678,0.2123
0.59417,2.5787,0.1161
0.59431,2.0631,0.1757
0.59445,2.2572,0.2051
0.59458,2.3696,0.1698
0.59472,2.794,0.1678
0.59486,2.2548,0.2558
0.595,1.1442,0.0227
0.59514,2.114,0.2315
0.59528,2.1962,0.2528
0.59541,2.3394,0.0933
0.59555,2.3721,0.0493
0.59569,2.9377,0.1556
0.59583,2.0246,0.182
0.59597,1.9277,0.2975
0.59611,3.5033,0.175
0.59625,2.0433,0.1704
0.59638,2.0414,0.1259
0.59652,2.7971,0.1275
0.59666,2.2682,0.1918
0.5968,2.3324,0.1769
0.59694,2.7959,0.1327
0.59708,2.5664,0.1537
0.59722,2.5569,0.2316
0.59735,1.346,0.1686
0.59749,1.6614,0.0505
0.59763,2.3174,0.1696
0.59777,3.082,0.1476
0.59791,2.7808,0.2531
0.59805,0.7822,0.1609
0.59819,0.5853,0.1711
0.59833,1.2182,0.1691
0.59847,3.1778,0.2497
0.59861,3.1843,0.163
0.59875,2.0615,0.2596
0.59889,2.5472,0.1356
0.59902,2.4454,0.1585
0.59916,1.5559,0.2847
0.5993,2.3884,0.2241
0.59944,2.8209,0.1032
0.59958,2.2444,0.2699
0.59972,2.971,0.2128
0.59986,2.7472,0.1579
0.6,1.8506,0.3355
0.60014,2.7433,0.2453
0.60028,1.867,0.1919
0.60042,1.6331,0.0852
0.60056,2.4987,0.1367
0.6007,1.7729,0.2423
0.60084,2.1275,0.1207
0.60098,2.3789,0.1431
0.60112,2.6667,0.1599
0.60126,2.9266,0.1964
0.6014,2.1796,0.2494
0.60154,1.9955,0.254
0.60168,2.1423,0.2314
0.60182,2.5613,0.1663
0.60196,3.1118,0.1983
0.6021,2.2753,0.2067
0.60224,1.7968,0.0534
0.60238,2.1864,0.1849
0.60252,1.8894,0.1683
0.60266,2.7955,0.0665
0.6028,2.7422,0.1137
0.60294,2.2663,0.0681
0.60308,2.2109,0.0809
0.60322,1.9812,0.1598
0.60336,2.0228,0.2257
0.6035,2.0076,0.2566
0.60364,2.2603,0.1424
0.60378,2.1578,0.1925
0.60392,2.1806,0.1193
0.60406,2.2327,0.1906
0.6042,2.828,0.2087
0.60434,2.2646,0.2213
0.60448,1.8285,0.2976
0.60462,1.4957,0.2574
0.60476,1.7253,0.1431
0.6049,2.3089,0.1363
0.60505,2.5814,0.2401
0.60519,2.8441,0.2839
0.60533,2.1243,0.0855
0.60547,2.3175,0.1314
0.60561,1.624,0.1968
0.60575,1.8075,0.1751
0.60589,2.2668,0.0806
0.60603,2.8373,0.15
0.60617,3.2653,0.1835
0.60631,1.9847,0.1303
0.60645,2.4023,0.1684
0.6066,2.9532,0.1145
0.60674,2.2009,0.1622
0.60688,2.5085,0.2296
0.60702,1.9772,0.1561
0.60716,1.9678,0.0588
0.6073,2.1868,0.1242
0.60744,2.5096,0.1635
0.60759,2.2924,0.2351
0.60773,2.447,0.0802
0.60787,2.7219,0.128
0.60801,2.4099,0.0496
0.60815,2.0835,0.0424
0.60829,2.7887,0.0865
0.60843,2.1425,0.1616
0.60858,2.2465,0.1162
0.60872,2.2648,0.1127
0.60886,1.7343,0.0901
0.609,0.968,0.1375
0.60914,2.1036,0.2141
0.60928,1.9882,0.227
0.60942,2.5141,0.121
0.60957,2.0419,0.105
0.60971,2.0141,0.0697
0.60985,2.261,0.1974
0.60999,2.3233,0.236
0.61013,2.3321,0.1727
0.61028,2.3651,0.1425
0.61042,2.1953,0.1178
0.61056,2.0267,0.237
0.6107,1.6633,0.0999
0.61084,3.139,0.0657
0.61099,1.8584,0.1658
0.61113,2.3701,0.0763
0.61127,2.3647,0.0782
0.61141,2.3489,0.206
0.61155,2.0919,0.0964
0.6117,0.9528,0.2241
0.61184,1.6716,0.2674
0.61198,1.7124,0.2913
0.61212,1.8218,0.0455
0.61227,1.5131,0.2327
0.61241,1.9233,0.214
0.61255,2.2353,0.3055
0.61269,1.9768,0.2551
0.61284,2.3832,0.2279
0.61298,2.3912,0.2951
0.61312,2.6694,0.25
0.61326,2.3622,0.1682
0.61341,3.3195,0.1268
0.61355,1.6833,0.153
0.61369,2.1108,0.1759
0.61384,2.2112,0.1418
0.61398,2.173,0.137
0.61412,2.0762,0.1571
0.61426,1.7535,0.1822
0.61441,0.7952,0.2003
0.61455,2.1014,0.1954
0.61469,2.2868,0.172
0.61484,2.7329,0.0486
0.61498,2.4787,0.1054
0.61512,1.8497,0.0889
0.61526,1.458,0.2053
0.61541,2.3393,0.1592
0.61555,2.9855,0.0941
0.61569,1.2811,0.0678
0.61584,1.7987,0.1871
0.61598,1.9233,0.158
0.61612,1.7772,0.1395
0.61627,2.4247,0.1725
0.61641,1.8694,0.1653
0.61655,2.5251,0.1771
0.6167,2.3909,0.1015
0.61684,2.3001,0.1262
0.61698,2.3435,0.1628
0.61713,2.749,0.0661
0.61727,2.2699,0.1707
0.61741,1.9642,0.2726
0.61756,1.3932,0.0941
0.6177,1.2946,0.0725
0.61785,1.8467,0.1113
0.61799,2.1293,0.1466
0.61813,1.8638,0.1474
0.61828,1.8917,0.0966
0.61842,2.1166,0.0511
0.61856,2.4534,0.1015
0.61871,2.1112,0.0352
0.61885,2.1341,0.0871
0.619,1.6437,0.1065
0.61914,2.0122,0.1036
0.61928,2.2106,0.0916
0.61943,1.737,0.135
0.61957,3.0431,0.2633
0.61972,1.5632,0.1542
0.61986,1.8917,0.1324
0.62,2.0533,0.2243
0.62015,2.089,0.0947
0.62029,1.7654,0.1083
0.62044,1.6542,0.1524
0.62058,2.0663,0.1968
0.62073,2.0001,0.2494
0.62087,2.0389,0.2039
0.62101,2.1239,0.1771
0.62116,1.7872,0.1834
0.6213,1.947,0.1106
0.62145,1.9086,0.1705
0.62159,2.6438,0.1087
0.62174,2.4211,0.0472
0.62188,1.8363,0.1738
0.62203,1.6677,0.2101
0.62217,1.8562,0.0674
0.62232,1.9273,0.1606
0.62246,2.157,0.2265
0.62261,2.2235,0.1382
0.62275,2.3829,0.0727
0.6229,2.5828,0.0469
0.62304,2.885,0.0716
0.62319,2.4225,0.0864
0.62333,2.1896,0.2093
0.62348,1.4153,0.0662
0.62362,1.7473,0.1741
0.62376,1.8295,0.1165
0.62391,2.0399,0.0585
0.62406,2.3216,0.048
0.6242,2.8172,0.0292
0.62435,2.6827,0.034
0.62449,2.4482,0.1683
0.62464,2.4834,0.1112
0.62478,2.2982,0.2101
0.62493,2.0874,0.0774
0.62507,2.0905,0.1447
0.62522,2.4007,0.067
0.62536,2.2177,0.1011
0.62551,1.8836,0.1235
0.62565,2.037,0.1633
0.6258,1.8775,0.1191
0.62595,1.7005,0.1448
0.62609,2.1003,0.2498
0.62624,1.9907,0.305
0.62638,2.0958,0.1604
0.62653,2.4734,0.1268
0.62667,2.0777,0.1902
0.62682,2.2201,0.148
0.62696,2.1612,0.0657
0.62711,2.328,0.109
0.62726,1.2541,0.1244
0.6274,2.3779,0.0722
0.62755,2.0716,0.1212
0.6277,2.4716,0.1628
0.62784,2.8872,0.0771
0.62799,3.1789,0.0732
0.62813,2.6165,0.0769
0.62828,1.6634,0.0431
0.62842,2.2162,0.0924
0.62857,2.4036,0.0668
0.62872,1.9922,0.1254
0.62886,2.1868,0.1803
0.62901,1.873,0.0879
0.62916,1.9663,0.1418
0.6293,2.1691,0.0758
0.62945,2.2417,0.0421
0.6296,2.4348,0.0522
0.62974,2.2073,0.0577
0.62989,2.193,0.0487
0.63004,1.5156,0.1301
0.63018,2.0013,0.1084
0.63033,2.2794,0.082
0.63048,2.3585,0.1403
0.63062,1.7914,0.1041
0.63077,1.7248,0.1203
0.63091,1.851,0.1103
0.63106,1.7159,0.1045
0.63121,2.1563,0.1569
0.63136,2.5508,0.1499
0.6315,2.3717,0.1624
0.63165,0.3303,0.1183
0.6318,2.3134,0.0464
0.63194,2.2185,0.089
0.63209,1.8477,0.1287
0.63224,1.9225,0.1111
0.63238,2.0367,0.1348
0.63253,2.4598,0.0984
0.63268,1.7268,0.0576
0.63283,2.018,0.0925
0.63297,2.0514,0.0816
0.63312,2.5603,0.0488
0.63327,2.4801,0.0922
0.63341,1.7927,0.1874
0.63356,2.2034,0.1545
0.63371,2.0487,0.1167
0.63386,2.3606,0.0506
0.634,2.0502,0.0973
0.63415,2.0277,0.0725
0.6343,1.6156,0.1458
0.63445,2.1974,0.0974
0.6346,2.0853,0.0736
0.63474,1.2776,0.0688
0.63489,1.9176,0.0889
0.63504,2.396,0.1338
0.63519,2.1589,0.1416
0.63533,1.7796,0.1219
0.63548,1.6705,0.0574
0.63563,1.6718,0.0516
0.63578,1.089,0.1018
0.63592,1.913,0.0881
0.63607,1.8319,0.0558
0.63622,2.942,0.0977
0.63637,2.0732,0.1659
0.63652,2.5831,0.144
0.63666,2.0134,0.1456
0.63681,2.6762,0.1046
0.63696,1.9125,0.0817
0.63711,2.0482,0.0907
0.63726,2.3563,0.0805
0.6374,0,0.028
0.63755,1.5706,0.098
0.6377,2.1058,0.1291
0.63785,2.3499,0.0288
0.638,2.264,0.0722
0.63815,2.4435,0.1255
0.6383,2.1047,0.1403
0.63844,1.5467,0.0484
0.63859,2.0954,0.1242
0.63874,2.4965,0.067
0.63889,2.2827,0.0625
0.63904,2.2477,0.0662
0.63919,2.2592,0.052
0.63934,1.4907,0.1327
0.63948,2.4642,0.1721
0.63963,2.7466,0.1311
0.63978,1.7592,0.1209
0.63993,2.4448,0.0983
0.64008,2.0759,0.0887
0.64023,2.2001,0.0639
0.64038,1.9226,0.0972
0.64053,1.8192,0.1334
0.64068,0.3156,0.0653
0.64082,1.6717,0.1243
0.64097,1.9801,0.0572
0.64112,1.6755,0.0852
0.64127,1.6269,0.0886
0.64142,1.9718,0.0663
0.64157,2.492,0.0426
0.64172,1.8886,0.1484
0.64187,2.0803,0.0461
0.64202,2.2585,0.0887
0.64217,2.1277,0.1359
0.64232,1.9782,0.0786
0.64247,1.767,0.1299
0.64261,1.7714,0.1135
0.64276,2.2561,0.059
0.64291,2.9581,0.0662
0.64306,2.1327,0.0886
0.64321,1.8607,0.0376
0.64336,2.5973,0.103
0.64351,1.7201,0.0885
0.64366,2.1173,0.0992
0.64381,2.1085,0.1555
0.64396,0,0.0718
0.64411,2.4982,0.0949
0.64426,2.5453,0.0999
0.64441,2.737,0.0814
0.64456,3.4618,0.0541
0.64471,3.1313,0.072
0.64486,3.1275,0.0576
0.64501,2.3274,0.0845
0.64516,2.5102,0.0732
0.64531,2.9689,0.1318
0.64546,2.4209,0.041
0.64561,3.572,0.0495
0.64576,2.9518,0.0941
0.64591,1.8574,0.1192
0.64606,2.2662,0.1145
0.64621,2.1994,0.0831
0.64636,2.6416,0.0953
0.64651,2.5015,0.1093
0.64666,1.9712,0.08
0.64681,2.6764,0.0749
0.64696,2.6246,0.112
0.64711,2.7838,0.1002
0.64727,3.3776,0.0801
0.64742,3.3131,0.0837
0.64757,2.5302,0.0767
0.64772,2.7525,0.1003
0.64787,3.9931,0.0822
0.64802,0.9393,0.0666
0.64817,3.5345,0.0485
0.64832,1.5919,0.0311
0.64847,2.5349,0.1039
0.64862,2.9024,0.0857
0.64877,3.006,0.1008
0.64892,3.1123,0.0763
0.64908,2.7773,0.0955
0.64923,3.0535,0.0988
0.64938,2.1335,0.0963
0.64953,2.9507,0.1082
0.64968,3.2019,0.1083
0.64983,2.8032,0.0764
0.64998,3.6257,0.0492
0.65013,3.7745,0.0498
0.65028,3.6457,0.1202
0.65044,2.8582,0.0861
0.65059,3.4506,0.099
0.65074,3.2283,0.0803
0.65089,3.037,0.0542
0.65104,3.3339,0.1009
0.65119,2.7859,0.0729
0.65134,1.7503,0.0678
0.6515,3.4125,0.0683
0.65165,3.3234,0.0628
0.6518,3.9042,0.0679
0.65195,3.5448,0.0781
0.6521,3.7177,0.0734
0.65225,3.5734,0.075
0.6524,4.2223,0.0779
0.65256,3.7993,0.1098
0.65271,4.8141,0.0934
0.65286,5.231,0.0567
0.65301,4.1151,0.0497
0.65316,5.8407,0.1094
0.65332,5.2753,0.1066
0.65347,6.1225,0.0767
0.65362,4.9812,0.1085
0.65377,4.2113,0.0804
0.65392,4.8666,0.1079
0.65408,4.5494,0.1264
0.65423,1.0057,0.0487
0.65438,2.8231,0.0769
0.65453,5.4405,0.0591
0.65469,7.3217,0.077
0.65484,6.0178,0.1001
0.65499,6.9842,0.0472
0.65514,8.7343,0.1011
0.65529,7.5021,0.079
0.65545,7.289,0.0678
0.6556,8.1162,0.0653
0.65575,7.2367,0.0778
0.6559,7.0362,0.0903
0.65606,8.4348,0.064
0.65651,8.7609,0.1162
0.65728,5.6185,0.1111
0.65774,8.8096,0.1015
0.65789,8.194,0.1366
0.65804,8.0874,0.0398
0.6582,5.4217,0.0474
0.65835,6.5438,0.1015
0.6585,7.1011,0.1123
0.65866,8.3162,0.12
0.65881,8.3918,0.1566
0.65896,5.7888,0.0192
0.65912,5.6841,0.0421
0.65927,5.8183,0.0977
0.65942,4.3549,0.0721
0.65958,5.0021,0.1389
0.65973,6.2279,0.1387
0.65988,4.9097,0.1178
0.66004,5.3723,0.1406
0.66019,4.6349,0.1225
0.66034,3.6607,0.0735
0.6605,3.064,0.037
0.66065,4.075,0.1385
0.6608,4.4685,0.0823
0.66096,4.8416,0.0928
0.66111,2.8882,0.0258
0.66126,3.1924,0.0605
0.66142,3.6579,0.1113
0.66157,2.874,0.0475
0.66173,3.3804,0.1461
0.66188,3.7478,0.1383
0.66204,3.5603,0.0787
0.66219,3.399,0.0579
0.66234,2.485,0.019
0.6625,2.4954,0.0143
0.66265,2.6098,0.0638
0.6628,3.0546,0.0696
0.66296,3.7849,0.0732
0.66311,3.3595,0.0971
0.66327,2.9809,0.1038
0.66342,2.8241,0.1171
0.66358,2.5403,0.066
0.66373,3.166,0.0913
0.66389,3.0879,0.0735
0.66404,3.0527,0.0947
0.66419,2.6712,0.103
0.66435,3.5211,0.0643
0.6645,3.0275,0.0549
0.66466,2.4413,0.0663
0.66481,2.4614,0.0829
0.66497,2.8233,0.0536
0.66512,2.6153,0.0879
0.66528,2.3876,0.0707
0.66543,2.17,0.1061
0.66559,2.3805,0.0784
0.66574,2.2971,0.0498
0.6659,1.6906,0.0059
0.66605,1.4505,0.065
0.6662,2.8607,0.071
0.66636,2.3469,0.1161
0.66651,2.7611,0.0839
0.66667,2.3836,0.0472
0.66683,3.1974,0.0499
0.66698,1.9887,0.0584
0.66714,2.4485,0.0869
0.66729,2.8875,0.0615
0.66745,3.108,0.0518
0.6676,2.1649,0.0789
0.66776,2.2252,0.1116
0.66791,3.2033,0.0707
0.66807,2.2211,0.0724
0.66822,1.5055,0.0135
0.66838,2.1644,0.0926
0.66853,2.9327,0.0565
0.66869,1.8229,0.0545
0.66885,2.2745,0.0551
0.669,2.2002,0.0455
0.66916,1.8211,0.0703
0.66931,1.8843,0.1151
0.66947,2.0342,0.0452
0.66962,1.6429,0.0477
0.66978,2.2196,0.0604
0.66994,2.9842,0.0551
0.67009,2.1809,0.0354
0.67025,1.8354,0.0597
0.6704,2.1411,0.0568
0.67056,2.0649,0.0853
0.67071,2.3868,0.0762
0.67087,2.7452,0.0712
0.67103,2.5355,0.0937
0.67118,1.8948,0.0872
0.67134,1.9246,0.0327
0.6715,2.1515,0.0206
0.67165,2.5259,0.05
0.67181,2.7077,0.0494
0.67196,1.7083,0.0328
0.67212,1.7357,0.0709
0.67228,1.7775,0.0451
0.67243,1.6379,0.0217
0.67259,2.1927,0.0653
0.67275,2.0278,0.0854
0.6729,1.5053,0.0347
0.67306,1.7476,0.0875
0.67321,2.0656,0.0851
0.67337,1.8192,0.0686
0.67353,1.9086,0.0892
0.67369,2.545,0.0738
0.67384,1.9434,0.0794
0.674,2.2313,0.048
0.67415,1.4989,0.0391
0.67431,1.6215,0.0429
0.67447,1.5021,0.0657
0.67463,1.7786,0.0887
0.67478,1.7367,0.0812
0.67494,1.5879,0.026
0.6751,1.9039,0.0338
0.67525,1.828,0.0702
0.67541,1.6769,0.0233
0.67557,1.4638,0.0377
0.67572,1.799,0.033
0.67588,1.3963,0.0194
0.67604,1.6451,0.0734
0.6762,1.5523,0.0871
0.67635,1.918,0.0942
0.67651,1.8417,0.0832
0.67667,2.5092,0.0578
0.67683,1.7193,0.0686
0.67698,2.0717,0.0527
0.67714,1.5481,0.0544
0.6773,1.6377,0.0359
0.67746,1.9619,0.05
0.67761,1.7239,0.0704
0.67777,1.6634,0.1136
0.67793,1.4115,0.0217
0.67809,1.3231,0.0122
0.67824,2.1468,0.0645
0.6784,1.3961,0.0688
0.67856,1.2867,0.0676
0.67872,1.6597,0.0274
0.67888,1.5387,0.0124
0.67903,1.3215,0.0691
0.67919,1.3901,0.1038
0.67935,1.6448,0.0198
0.67951,1.8168,0.0337
0.67967,2.1746,0.0409
0.67982,1.4171,0.0881
0.67998,1.6072,0.0873
0.68014,1.5471,0.0636
0.6803,1.6116,0.0679
0.68046,1.675,0.0632
0.68061,2.3231,0.0552
0.68077,1.6011,0.0831
0.68093,1.1137,0.0446
0.68109,1.9696,0.061
0.68125,1.6375,0.0587
0.68141,1.4668,0.0714
0.68156,1.4469,0.0666
0.68172,1.4127,0.0772
0.68188,1.646,0.0445
0.68204,1.5598,0.0838
0.6822,1.6843,0.0828
0.68236,1.6865,0.0482
0.68252,1.7397,0.0402
0.68268,1.8406,0.0658
0.68284,1.8525,0.0892
0.68299,1.1897,0.0542
0.68315,2.2036,0.0392
0.68331,1.573,0.08
0.68347,1.7726,0.0833
0.68363,1.8268,0.0592
0.68379,1.4897,0.0751
0.68395,1.4351,0.0341
0.68411,1.5192,0.0665
0.68427,1.7581,0.0336
0.68442,2.0737,0.044
0.68458,1.4193,0.0292
0.68474,1.9865,0.0502
0.6849,1.7423,0.0555
0.68506,1.7384,0.0762
0.68522,1.5422,0.0242
0.68538,1.9857,0.0476
0.68554,2.0039,0.0558
0.6857,1.8597,0.0593
0.68586,1.3254,0.0501
0.68602,1.4044,0.0413
0.68618,1.6141,0.0898
0.68634,1.4654,0.0621
0.6865,1.8135,0.0594
0.68666,1.8324,0.0752
0.68682,1.643,0.0812
0.68698,1.9557,0.0387
0.68714,1.4669,0.0553
0.6873,1.5662,0.0572
0.68746,1.5445,0.0988
0.68762,1.5649,0.0727
0.68778,1.6271,0.0611
0.68794,1.6188,0.032
0.6881,1.5361,0.0565
0.68826,1.6328,0.0929
0.68842,1.8055,0.092
0.68858,1.7404,0.0901
0.68874,1.3457,0.0714
0.6889,1.5473,0.0445
0.68906,1.5022,0.08
0.68922,1.7251,0.0506
0.68938,1.5326,0.0579
0.68954,1.8515,0.0736
0.6897,1.3504,0.0257
0.68986,1.5501,0.0689
0.69002,1.6291,0.0676
0.69018,1.7543,0.0594
0.69034,1.6319,0.0541
0.6905,1.5316,0.0256
0.69066,1.8979,0.0501
0.69082,1.1858,0.0649
0.69098,1.3794,0.0672
0.69114,1.5877,0.0476
0.6913,1.6189,0.0378
0.69146,1.7077,0.0532
0.69163,1.7172,0.0383
0.69179,1.5988,0.0671
0.69195,1.6078,0.0539
0.69211,1.7482,0.0557
0.69227,1.5619,0.0644
0.69243,1.6745,0.0422
0.69259,1.514,0.0453
0.69275,1.4774,0.0286
0.69291,1.5207,0.0472
0.69308,1.5752,0.0637
0.69324,1.5918,0.0518
0.6934,1.4768,0.0414
0.69356,1.7005,0.0429
0.69372,1.201,0.0477
0.69388,1.754,0.0367
0.69404,1.7745,0.0407
0.6942,1.2636,0.0315
0.69437,1.4599,0.0662
0.69453,2.4402,0.0212
0.69469,1.6718,0.0304
0.69485,1.5204,0.0522
0.69501,1.3995,0.0413
0.69517,1.3552,0.0413
0.69534,1.748,0.0693
0.6955,1.486,0.0479
0.69566,1.6906,0.0459
0.69582,1.7613,0.0463
0.69598,1.6494,0.0397
0.69615,1.3682,0.0489
0.69631,1.6529,0.0516
0.69647,1.3161,0.0412
0.69663,1.5648,0.0493
0.69679,1.7905,0.0517
0.69695,1.5079,0.0456
0.69712,1.8771,0.0406
0.69728,1.4442,0.021
0.69744,1.328,0.0427
0.6976,1.4829,0.0866
0.69777,0.936,0.0384
0.69793,1.4644,0.0486
0.69809,1.2055,0.0467
0.69825,1.6761,0.0349
0.69842,1.6783,0.0367
0.69858,1.6114,0.0536
0.69874,1.4651,0.0427
0.6989,1.6942,0.0592
0.69907,1.6425,0.0462
0.69923,1.9424,0.0441
0.69939,1.9152,0.0614
0.69955,1.5545,0.0581
0.69972,1.5019,0.0478
0.69988,1.3632,0.0482
0.70004,1.1349,0.0328
0.7002,1.2587,0.0307
0.70037,1.487,0.0474
0.70053,1.263,0.0383
0.70069,1.2257,0.026
0.70086,1.3076,0.0342
0.70102,1.4935,0.0425
0.70118,1.5822,0.0436
0.70135,1.5081,0.0431
0.70151,1.2635,0.0385
0.70167,1.6302,0.0418
0.70184,1.5425,0.033
0.702,1.5997,0.0272
0.70216,1.5021,0.0412
0.70232,1.7454,0.0368
0.70249,1.306,0.0517
0.70265,1.6652,0.0495
0.70282,1.3723,0.0466
0.70298,1.6416,0.0571
0.70314,1.6622,0.0449
0.70331,1.4546,0.05
0.70347,1.6247,0.0576
0.70363,1.6389,0.0282
0.7038,1.5175,0.0363
0.70396,1.8412,0.0372
0.70412,1.7993,0.0289
0.70429,1.2544,0.0354
0.70445,1.4704,0.0566
0.70462,1.5536,0.0246
0.70478,1.5876,0.032
0.70494,1.6299,0.0357
0.70511,1.6157,0.0311
0.70527,1.5939,0.0331
0.70544,1.5703,0.0412
0.7056,2.0546,0.0371
0.70576,1.5607,0.0439
0.70593,1.589,0.0399
0.70609,1.7137,0.0399
0.70626,1.3052,0.0362
0.70642,1.3849,0.0348
0.70659,1.5484,0.0322
0.70675,1.5786,0.055
0.70691,1.4636,0.0434
0.70708,1.4308,0.0212
0.70724,1.7063,0.0275
0.70741,1.6996,0.0269
0.70757,1.5451,0.0269
0.70774,1.3265,0.0278
0.7079,1.6333,0.0274
0.70807,1.5608,0.0247
0.70823,1.3794,0.0249
0.7084,1.5069,0.0175
0.70856,1.4538,0.04
0.70872,1.6137,0.0446
0.70889,1.3287,0.0423
0.70905,1.5097,0.044
0.70922,1.4252,0.0319
0.70939,1.4164,0.0592
0.70955,0.9918,0.0292
0.70971,1.5598,0.039
0.70988,1.6132,0.041
0.71005,1.8621,0.0516
0.71021,1.4897,0.0479
0.71038,1.4643,0.0521
0.71054,0.8568,0.0234
0.71071,1.4813,0.0134
0.71087,1.3788,0.0324
0.71104,1.6386,0.0372
0.7112,1.5447,0.0525
0.71137,1.3294,0.0347
0.71153,1.5104,0.0342
0.7117,1.5192,0.0471
0.71186,1.3519,0.0286
0.71203,1.5469,0.0472
0.7122,1.3717,0.0624
0.71236,1.391,0.0294
0.71253,1.2162,0.0259
0.71269,1.3006,0.041
0.71286,1.6039,0.04
0.71302,1.759,0.0377
0.71319,1.4773,0.0286
0.71336,1.4824,0.031
0.71352,1.5898,0.0526
0.71369,1.5365,0.041
0.71385,1.6875,0.0328
0.71402,1.2727,0.0329
0.71419,0.9214,0.039
0.71435,1.7591,0.0532
0.71452,1.5601,0.0407
0.71468,1.2759,0.0416
0.71485,1.3408,0.0218
0.71502,1.3912,0.0287
0.71518,1.6413,0.0466
0.71535,1.5095,0.0549
0.71552,1.3477,0.0429
0.71568,1.3159,0.052
0.71585,1.3767,0.0455
0.71602,1.4785,0.0355
0.71618,1.4695,0.0557
0.71635,1.4563,0.051
0.71651,1.359,0.0589
0.71668,1.2248,0.0168
0.71685,1.5612,0.0408
0.71702,1.4023,0.015
0.71718,1.5133,0.0345
0.71735,1.4531,0.0172
0.71752,1.5396,0.0305
0.71768,1.4397,0.032
0.71785,1.2353,0.0353
0.71802,2.0487,0.0259
0.71818,1.6161,0.0534
0.71835,1.5869,0.0364
0.71852,1.3396,0.0359
0.71869,1.2082,0.0381
0.71885,1.2019,0.0295
0.71902,1.8073,0.0375
0.71919,1.6047,0.0513
0.71935,1.4496,0.0476
0.71952,0.8346,0.0155
0.71969,1.6517,0.0426
0.71986,1.4776,0.0262
0.72002,1.5615,0.0312
0.72019,1.5178,0.0345
0.72036,1.2143,0.0365
0.72053,1.4966,0.0317
0.72069,1.2976,0.0293
0.72086,1.2026,0.0239
0.72103,1.5209,0.0332
0.7212,1.7087,0.0343
0.72136,1.4096,0.024
0.72153,1.3806,0.0256
0.7217,1.4281,0.0208
0.72187,1.2642,0.025
0.72204,1.5322,0.039
0.7222,0.8382,0.0255
0.72237,1.2832,0.0379
0.72254,1.4714,0.0211
0.72271,1.1869,0.0114
0.72288,1.5888,0.031
0.72305,1.369,0.0449
0.72321,1.3029,0.0593
0.72338,1.6438,0.0474
0.72355,1.4801,0.0347
0.72372,1.5359,0.0386
0.72389,1.4772,0.0421
0.72405,1.0876,0.0343
