#wavelength	surface_flux
0.20002000200020004	0.6183274407472068
0.20202020202020204	0.07283100661747921
0.20404040404040405	131.20190600611647
0.20608080808080811	398.5426697068454
0.2081416161616162	17.59165152390173
0.21022303232323236	0.012678725007651687
0.2123252626464647	0.14449336889588685
0.21444851527292932	0.02618329715027123
0.21659300042565863	0.034250863172721746
0.21875893042991518	0.047467581661986426
0.22094651973421434	16.97490881226075
0.22315598493155647	27.337010010319883
0.22538754478087206	0.1913415845514391
0.22764142022868078	0.16799952154287506
0.22991783443096764	0.23690863579290355
0.2322170127752773	16.25930182743621
0.23453918290303008	369.0400191867924
0.23688457473206034	34.84379227431513
0.23925342047938097	4154.158917187807
0.24164595468417477	4883.2538435540555
0.24406241423101652	65.15976420086683
0.2465030383733267	0.945938107738081
0.24896806875705996	1.6147906975086106
0.25145774944463056	2.2367966639545807
0.2539723269390769	2.8280726529842046
0.2565120502084676	1279.8131646807408
0.25907717071055236	69.27801854667477
0.2616679424176579	30.55277042520054
0.26428462184183443	841.0820659230598
0.2669274680602528	3620.713406944347
0.2695967427408553	952.6501639105163
0.2722927101682639	103.05227215532605
0.2750156372699465	30.74704018174932
0.277765793642646	109.5382172351919
0.28054345157907246	250.65117715736656
0.28334888609486314	118.034539063486
0.2861823749558118	53.7404691340033
0.2890441987053699	172026.43428646342
0.2919346406924236	1786.7867008774294
0.29485398709934785	155.09263199358224
0.2978025269703413	188.33531118286263
0.30078055224004474	241.68379254765293
0.3037883577624452	299.19767081454415
0.30682624134006964	1790.3533534366948
0.3098945037534704	90700.51429240886
0.31299344879100505	178815.9153852351
0.3161233832789151	531706.2780293525
0.31928461711170425	11207.85823219823
0.32247746328282134	10554.341920117036
0.3257022379156495	80774.87269659787
0.32895926029480604	21511.94193224837
0.33224885289775413	80572.1519118375
0.3355713414267316	1334944.520169291
0.33892705484099894	1861933.4206070714
0.3423163253894089	569998.9335132798
0.34573948864330306	4043.757679073496
0.3491968835297361	6833.570722110907
0.35268885236503345	152455.21043099745
0.3562157408886838	407834.29681275843
0.3597778982975706	83562.11500817485
