#LAM	FLX
1.96950	0.00498000
1.97000	0.00476200
1.97050	0.00320300
1.97100	0.00370200
1.97150	0.00496400
1.97200	0.00385700
1.97250	0.00286500
1.97300	0.00415700
1.97350	0.00496500
1.97400	0.00457000
1.97450	0.00396800
1.97500	0.00446800
1.97550	0.00557700
1.97600	0.00554400
1.97650	0.00519700
1.97700	0.00468600
1.97750	0.00522300
1.97800	0.00641900
1.97850	0.00592300
1.97900	0.00553600
1.97950	0.00570500
1.98000	0.00573300
1.98050	0.00657400
1.98100	0.00698300
1.98150	0.00622100
1.98200	0.00678400
1.98250	0.00828800
1.98300	0.00806200
1.98350	0.00724200
1.98400	0.00834600
1.98450	0.00891300
1.98500	0.00816100
1.98550	0.00858000
1.98600	0.00984500
1.98650	0.0104370
1.98700	0.00994100
1.98750	0.0102290
1.98800	0.0116100
1.98850	0.0120870
1.98900	0.0116710
1.98950	0.0119090
1.99000	0.0127930
1.99050	0.0132680
1.99100	0.0127910
1.99150	0.0130640
1.99200	0.0138710
1.99250	0.0143860
1.99300	0.0154000
1.99350	0.0156850
1.99400	0.0154660
1.99450	0.0168990
1.99500	0.0176800
1.99550	0.0179110
1.99600	0.0194260
1.99650	0.0204910
1.99700	0.0210360
1.99750	0.0206240
1.99800	0.0213910
1.99850	0.0230020
1.99900	0.0234590
1.99950	0.0242750
2.00000	0.0251660
2.00050	0.0263810
2.00100	0.0279610
2.00150	0.0292710
2.00200	0.0293940
2.00250	0.0299470
2.00300	0.0323920
2.00350	0.0354080
2.00400	0.0375760
2.00450	0.0382140
2.00500	0.0397710
2.00550	0.0417750
2.00600	0.0432980
2.00650	0.0452130
2.00700	0.0470770
2.00750	0.0497070
2.00800	0.0525160
2.00850	0.0561980
2.00900	0.0597870
2.00950	0.0621300
2.01000	0.0662400
2.01050	0.0697840
2.01100	0.0724110
2.01150	0.0772610
2.01200	0.0818540
2.01250	0.0857970
2.01300	0.0898920
2.01350	0.0944590
2.01400	0.0997390
2.01450	0.106403
2.01500	0.113614
2.01550	0.118182
2.01600	0.125804
2.01650	0.132695
2.01700	0.138653
2.01750	0.148421
2.01800	0.156449
2.01850	0.164396
2.01900	0.176062
2.01950	0.185873
2.02000	0.195727
2.02050	0.206481
2.02100	0.215720
2.02150	0.226792
2.02200	0.240223
2.02250	0.252847
2.02300	0.265986
2.02350	0.279998
2.02400	0.293793
