#wave	trans
0.314	0.081571333
0.3145	0.114803217
0.315	0.156836003
0.3155	0.210599095
0.316	0.27988174600000004
0.3165	0.36930480600000004
0.317	0.473890275
0.3175	0.603389084
0.318	0.7584947940000001
0.3185	0.9390339259999999
0.319	1.149823904
0.3195	1.392201781
0.32	1.6644291880000002
0.3205	1.988285065
0.321	2.334327698
0.3215	2.726124525
0.322	3.16392827
0.3225	3.632610321
0.323	4.1557679180000004
0.3235	4.70872879
0.324	5.308748722
0.3245	5.955428123
0.325	6.623749256
0.3255	7.340934277000001
0.326	8.104710578999999
0.3265	8.891338348
0.327	9.731628418
0.3275	10.58239555
0.328	11.46530819
0.3285	12.38111305
0.329	13.30919456
0.3295	14.26504707
0.33	15.27621555
0.3305	16.26415634
0.331	17.29029274
0.3315	18.32936096
0.332	19.36421585
0.3325	20.43271255
0.333	21.48851585
0.3335	22.55347061
0.334	23.62417603
0.3345	24.68099594
0.335	25.75052452
0.3355	26.83058929
0.336	27.90300751
0.3365	28.97159195
0.337	29.99902916
0.3375	31.00921822
0.338	32.05805206
0.3385	33.05501175
0.339	34.11233902
0.3395	35.08564758
0.34	36.06238556
0.3405	37.01091003
0.341	37.94564438
0.3415	38.87561035
0.342	39.79001236
0.3425	40.67388535
0.343	41.55776978
0.3435	42.39657974
0.344	43.25074768
0.3445	44.09296036
0.345	44.86132431
0.3455	45.66167831
0.346	46.45756531
0.3465	47.21039963
0.347	47.92475128
0.3475	48.65626907
0.348	49.34410858
0.3485	50.03392029
0.349	50.7262001
0.3495	51.37836838
0.35	52.0071373
0.3505	52.61648941
0.351	53.1930809
0.3515	53.78789902
0.352	54.35365295
0.3525	54.91010666
0.353	55.42895126
0.3535	55.92411041
0.354	56.41975403
0.3545	56.88782501
0.355	57.35425949
0.3555	57.79488754
0.356	58.23005295
0.3565	58.65885544
0.357	59.07337189
0.3575	59.45454788
0.358	59.82571411
0.3585	60.19241333
0.359	60.49622345
0.3595	60.83916473
0.36	61.16950989
0.3605	61.43483353
0.361	61.73461533
0.3615	61.98214722
0.362	62.229496
0.3625	62.47891235
0.363	62.70090866
0.3635	62.89002228
0.364	63.07875061
0.3645	63.26158142
0.365	63.40652084
0.3655	63.54128647
0.366	63.65251541
0.3665	63.78308487
0.367	63.86858368
0.3675	63.93443298
0.368	64.00997925
0.3685	64.02824402
0.369	64.07866669
0.3695	64.04824066
0.37	64.03266907
0.3705	63.96969604
0.371	63.94550705
0.3715	63.86580658
0.372	63.75390244
0.3725	63.62060928
0.373	63.44900131
0.3735	63.27139282
0.374	63.05877686
0.3745	62.82132721
0.375	62.55573654
0.3755	62.25722885
0.376	61.92370605
0.3765	61.60237122
0.377	61.19347382
0.3775	60.77260971
0.378	60.30610657
0.3785	59.8302002
0.379	59.30774307
0.3795	58.74762726
0.38	58.12922287
0.3805	57.46073151
0.381	56.81710815
0.3815	56.04055405
0.382	55.28996658
0.3825	54.50334549
0.383	53.6580925
0.3835	52.76496887
0.384	51.85572052
0.3845	50.8813324
0.385	49.89732361
0.3855	48.84563828
0.386	47.75178146
0.3865	46.64957047
0.387	45.50691223
0.3875	44.30822754
0.388	43.10889435
0.3885	41.86252975
0.389	40.58543015
0.3895	39.29317474
0.39	37.95108414
0.3905	36.59137726
0.391	35.23839569
0.3915	33.84883118
0.392	32.4994812
0.3925	31.11616898
0.393	29.71320152
0.3935	28.34934616
0.394	26.94939423
0.3945	25.58196449
0.395	24.24505234
0.3955	22.90690994
0.396	21.6123867
0.3965	20.32767677
0.397	19.07090569
0.3975	17.86709213
0.398	16.68911934
0.3985	15.56490993
0.399	14.45932579
0.3995	13.38534069
0.4	12.40305614
0.4005	11.42968369
0.401	10.51132298
0.4015	9.65613842
0.402	8.836316109
0.4025	8.070027351
0.403	7.342841625
0.4035	6.6587419510000005
0.404	6.040538311000001
0.4045	5.465524197000001
0.405	4.922122955
0.4055	4.43078661
0.406	3.974035263
0.4065	3.560458422
0.407	3.1786024569999998
0.4075	2.8278896810000003
0.408	2.516302586
0.4085	2.229533672
0.409	1.9706281419999998
0.4095	1.7402535680000002
0.41	1.53178215
0.4105	1.346175075
0.411	1.18116641
0.4115	1.030933499
0.412	0.8997414109999999
0.4125	0.7833348509999999
0.413	0.679432094
0.4135	0.591308355
0.414	0.5142597560000001
0.4145	0.442543775
0.415	0.382284015
0.4155	0.33043280199999997
0.416	0.282407731
0.4165	0.24437362
0.417	0.209411562
0.4175	0.178471342
0.418	0.152422801
0.4185	0.132151246
0.419	0.11274655199999999
0.4195	0.094406478
0.42	0.082091346
0.4205	0.07082807299999999
