#LAM	FLX
0.786000	0.000100000
0.787000	0.000100000
0.788000	0.000100000
0.789000	0.000100000
0.790000	0.000100000
0.791000	0.000100000
0.792000	0.000100000
0.793000	0.000100000
0.794000	0.000200000
0.795000	0.000200000
0.796000	0.000300000
0.797000	0.000300000
0.798000	0.000400000
0.799000	0.000600000
0.800000	0.000700000
0.801000	0.000800000
0.802000	0.00100000
0.803000	0.00110000
0.804000	0.00120000
0.805000	0.00140000
0.806000	0.00150000
0.807000	0.00170000
0.808000	0.00190000
0.809000	0.00210000
0.810000	0.00250000
0.811000	0.00290000
0.812000	0.00360000
0.813000	0.00430000
0.814000	0.00550000
0.815000	0.00780000
0.816000	0.0104000
0.817000	0.0140000
0.818000	0.0191000
0.819000	0.0265000
0.820000	0.0372000
0.821000	0.0524000
0.822000	0.0731000
0.823000	0.112000
0.824000	0.150000
0.825000	0.196000
0.826000	0.252100
0.827000	0.317800
0.828000	0.389400
0.829000	0.467200
0.830000	0.548100
0.831000	0.655600
0.832000	0.730900
0.833000	0.795400
0.834000	0.847000
0.835000	0.883400
0.836000	0.905100
0.837000	0.914900
0.838000	0.917100
0.839000	0.913500
0.840000	0.911100
0.841000	0.909200
0.842000	0.908700
0.843000	0.910100
0.844000	0.913200
0.845000	0.918000
0.846000	0.924200
0.847000	0.933100
0.848000	0.938600
0.849000	0.940000
0.850000	0.946100
0.851000	0.945900
0.852000	0.945700
0.853000	0.945300
0.854000	0.943900
0.855000	0.942900
0.856000	0.941900
0.857000	0.940800
0.858000	0.939200
0.859000	0.938700
0.860000	0.938500
0.861000	0.938900
0.862000	0.939500
0.863000	0.940300
0.864000	0.942800
0.865000	0.944100
0.866000	0.945600
0.867000	0.946900
0.868000	0.949000
0.869000	0.949600
0.870000	0.949800
0.871000	0.949300
0.872000	0.948700
0.873000	0.947900
0.874000	0.946000
0.875000	0.945100
0.876000	0.944400
0.877000	0.943600
0.878000	0.943500
0.879000	0.943700
0.880000	0.943800
0.881000	0.944000
0.882000	0.944000
0.883000	0.943800
0.884000	0.943500
0.885000	0.943400
0.886000	0.943400
0.887000	0.943800
0.888000	0.944300
0.889000	0.945000
0.890000	0.945800
0.891000	0.947600
0.892000	0.948500
0.893000	0.949200
0.894000	0.950100
0.895000	0.949800
0.896000	0.949100
0.897000	0.945800
0.898000	0.943600
0.899000	0.941000
0.900000	0.938300
0.901000	0.933300
0.902000	0.931600
0.903000	0.930600
0.904000	0.930700
0.905000	0.931600
0.906000	0.932600
0.907000	0.934500
0.908000	0.934900
0.909000	0.934800
0.910000	0.934200
0.911000	0.932100
0.912000	0.931000
0.913000	0.930200
0.914000	0.929500
0.915000	0.929200
0.916000	0.928800
0.917000	0.925200
0.918000	0.920900
0.919000	0.913900
0.920000	0.903000
0.921000	0.865800
0.922000	0.838200
0.923000	0.803900
0.924000	0.714700
0.925000	0.659400
0.926000	0.598800
0.927000	0.470200
0.928000	0.406800
0.929000	0.345800
0.930000	0.235600
0.931000	0.189300
0.932000	0.150200
0.933000	0.118400
0.934000	0.0724000
0.935000	0.0561000
0.936000	0.0433000
0.937000	0.0259000
0.938000	0.0202000
0.939000	0.0158000
0.940000	0.00960000
0.941000	0.00740000
0.942000	0.00570000
0.943000	0.00430000
0.944000	0.00240000
0.945000	0.00170000
0.946000	0.00110000
0.947000	0.00000
