#wave	trans
0.3	0.0013807004928633412
0.301	0.0011086450983837082
0.302	0.0009068039583733055
0.303	0.0015583403365098496
0.304	0.02182100887530718
0.305	0.08808968986792122
0.306	0.19114451647393754
0.307	0.29250239013016643
0.308	0.3396952004277105
0.309	0.3760324395524011
0.31	0.4166536525417159
0.311	0.4967894264153556
0.312	0.5664569980060387
0.313	0.6108553083800105
0.314	0.6580757574625501
0.315	0.6961862474437539
0.316	0.7169137269603386
0.317	0.7217390370827722
0.318	0.7479830446337877
0.319	0.7911138438677547
0.32	0.8232860835702661
0.321	0.8386043216626318
0.322	0.8500507515535952
0.323	0.8529447937961712
0.324	0.8615115693218095
0.325	0.8762485760543837
0.326	0.8921865194996635
0.327	0.9037439308426624
0.328	0.9040866088775411
0.329	0.9090461341498237
0.33	0.9241122838701792
0.331	0.9263080029655346
0.332	0.9093153812213814
0.333	0.9060527983904693
0.334	0.8911655901151322
0.335	0.8972624259019222
0.336	0.9192783765233604
0.337	0.921017807276158
0.338	0.9273607630662171
0.339	0.9279211054444859
0.34	0.9366208526239658
0.341	0.936996960096706
0.342	0.925147707555439
0.343	0.92363034613019
0.344	0.9353923127724632
0.345	0.9504126702114695
0.346	0.9635209435039288
0.347	0.9614169509379242
0.348	0.9527729430806398
0.349	0.9472042281870898
0.35	0.9464890661258732
0.351	0.9459891880455571
0.352	0.9436314729456806
0.353	0.9386961761680174
0.354	0.9408172563472195
0.355	0.9531559780727284
0.356	0.9715723163085414
0.357	0.9755082833406489
0.358	0.9659618589951212
0.359	0.9560751723143325
0.36	0.9481787612623439
0.361	0.944899836812815
0.362	0.9514706170401135
0.363	0.9651171713196618
0.364	0.9718804993314737
0.365	0.9698345197176056
0.366	0.9777809149820988
0.367	0.9839984661057442
0.368	0.9855222931951134
0.369	0.9842841259852922
0.37	0.9799609674700922
0.371	0.9760771872971039
0.372	0.973574031173397
0.373	0.9733657456951712
0.374	0.9792211508082507
0.375	0.9872844956874728
0.376	0.9921266449299498
0.377	0.9933851681797154
0.378	0.993113718461543
0.379	0.9949957482265006
0.38	0.9959280416895292
0.381	0.9959425359902577
0.382	0.9918457099231353
0.383	0.9847818014189937
0.384	0.979387232114402
0.385	0.9775519182382258
0.386	0.9800951114305673
0.387	0.9861187293070391
0.388	0.9922967051142542
0.389	0.9977753986236414
0.39	0.999238264016655
0.391	1.0
0.392	0.9973914754642721
0.393	0.9955882055632971
0.394	0.9943833967049875
0.395	0.9902078463170574
0.396	0.9887210367748246
0.397	0.9758023627287068
0.398	0.8855659325696881
0.399	0.6591234729049474
0.4	0.3701256647641571
0.401	0.15564275697282948
0.402	0.055012021058256054
0.403	0.02104558104279964
0.404	0.009258632287572588
0.405	0.004271249098893459
0.406	0.002143657719097567
0.407	0.0011342940837199985
0.408	0.0005945686013931687
0.409	0.0003462256558411924
0.41	0.00021796228791820678
0.411	0.00014294290525644193
0.412	8.380617064686634e-05
