#LAM	TRANSMISSION
1.32	0.0003
1.325	0.0009
1.33	0.0028
1.335	0.0076
1.34	0.0189
1.345	0.043
1.35	0.0901
1.355	0.1733
1.36	0.3074
1.365	0.5037
1.37	0.7654
1.375	1.0825
1.38	1.4311
1.385	1.7816
1.39	2.1002
1.395	2.3636
1.4	2.5617
1.405	2.696
1.41	2.7789
1.415	2.8255
1.42	2.8505
1.425	2.8644
1.43	2.8702
1.435	2.8739
1.44	2.8746
1.445	2.8735
1.45	2.8742
1.455	2.8755
1.46	2.8764
1.465	2.877
1.47	2.8776
1.475	2.8792
1.48	2.8792
1.485	2.8808
1.49	2.8812
1.495	2.8831
1.5	2.8837
1.505	2.8841
1.51	2.8863
1.515	2.8878
1.52	2.8894
1.525	2.892
1.53	2.8928
1.535	2.8954
1.54	2.898
1.545	2.8999
1.55	2.9019
1.555	2.9034
1.56	2.9049
1.565	2.9058
1.57	2.9081
1.575	2.9092
1.58	2.9104
1.585	2.9125
1.59	2.915
1.595	2.9182
1.6	2.9222
1.605	2.9261
1.61	2.9304
1.615	2.9342
1.62	2.9383
1.625	2.9439
1.63	2.9496
1.635	2.9537
1.64	2.9576
1.645	2.9612
1.65	2.9645
1.655	2.9686
1.66	2.9705
1.665	2.9739
1.67	2.977
1.675	2.9784
1.68	2.9797
1.685	2.9823
1.69	2.9834
1.695	2.9842
1.7	2.9867
1.705	2.9887
1.71	2.9898
1.715	2.9882
1.72	2.9844
1.725	2.9728
1.73	2.9506
1.735	2.9131
1.74	2.8528
1.745	2.7614
1.75	2.6346
1.755	2.4642
1.76	2.2535
1.765	2.0045
1.77	1.7289
1.775	1.4407
1.78	1.1564
1.785	0.8922
1.79	0.6592
1.795	0.4659
1.8	0.3142
1.805	0.2021
1.81	0.1238
1.815	0.0721
1.82	0.0399
1.825	0.021
1.83	0.0105
1.835	0.0049
1.84	0.0022
1.845	0.0009
1.85	0.0004
