#wave	trans
0.819	9.691192877187193e-05
0.82	0.0001111489574398927
0.821	0.00013035310823311972
0.822	0.00015344919365051007
0.823	0.0001798206847002168
0.824	0.0002173049557039391
0.825	0.0002704795386138469
0.826	0.00034156214751676514
0.827	0.0004509281450211534
0.828	0.0005953748557750403
0.829	0.0008162870299427434
0.83	0.0011283852762660736
0.831	0.0015835496803854707
0.832	0.0022519757452249887
0.833	0.003213782537288554
0.834	0.004646979706435459
0.835	0.006806155479325867
0.836	0.010105897782373066
0.837	0.015310382247071664
0.838	0.02163706370924604
0.839	0.024158803388158685
0.84	0.0279125451901917
0.841	0.033681896141613744
0.842	0.042510317472812635
0.843	0.055941585064288986
0.844	0.07689181686173464
0.845	0.10916427493495774
0.846	0.15695158367249792
0.847	0.22382602242004496
0.848	0.31061375589509843
0.849	0.41331911534270627
0.85	0.524046696628873
0.851	0.6327123999991501
0.852	0.7292891626159074
0.853	0.8073447656838324
0.854	0.8650018664197123
0.855	0.9035885158772594
0.856	0.9265449774661084
0.857	0.9380705258688806
0.858	0.9423354631778488
0.859	0.9425348356945985
0.86	0.9412499632350976
0.861	0.9405339198928111
0.862	0.9413997732699934
0.863	0.9443975516555291
0.864	0.9491636211436494
0.865	0.9549234664000114
0.866	0.961044876156795
0.867	0.9665546640286606
0.868	0.9709026264620056
0.869	0.9739004048475415
0.87	0.9756208170471112
0.871	0.9761831219021564
0.872	0.9759447097036102
0.873	0.9752874538909044
0.874	0.9746031193233177
0.875	0.9742348553977298
0.876	0.9743314900359504
0.877	0.9750419913308744
0.878	0.976354223090869
0.879	0.978208099932302
0.88	0.9806018678856293
0.881	0.9830560018699221
0.882	0.9854870908325748
0.883	0.987748902661602
0.884	0.989628209569267
0.885	0.9910627866810477
0.886	0.991924851878691
0.887	0.9920875347663252
0.888	0.9915210559052328
0.889	0.9903522853861236
0.89	0.9889397008939126
0.891	0.9872675183302339
0.892	0.9854068367827394
0.893	0.9835434543479671
0.894	0.9819434934612743
0.895	0.9808368426375128
0.896	0.9802487568816384
0.897	0.9802159256193254
0.898	0.980791875081846
0.899	0.9818747793164939
0.9	0.9835073960990615
0.901	0.9854989465803158
0.902	0.9876051958670149
0.903	0.9896520613375552
0.904	0.9914374344942778
0.905	0.9927673445949884
0.906	0.993507871085773
0.907	0.9936255864177403
0.908	0.9932140737106772
0.909	0.9923837173894543
0.91	0.9913121076078802
0.911	0.9902122966855325
0.912	0.9892890939056279
0.913	0.988649937353778
0.914	0.9884198731673263
0.915	0.9887532715188854
0.916	0.9896652850248907
0.917	0.9909196411811277
0.918	0.9925723214507239
0.919	0.9943416648536584
0.92	0.9960111817254117
0.921	0.9974393750512708
0.922	0.9983484071243853
0.923	0.99873754128365
0.924	0.998447953008233
0.925	0.9973706259145791
0.926	0.9955710468557144
0.927	0.9932880141618546
0.928	0.9906242303127356
0.929	0.9877381343078427
0.93	0.9848656477150728
0.931	0.9823169135059956
0.932	0.9801737642318318
0.933	0.9786188409863487
0.934	0.9777155965142982
0.935	0.9773805145838997
0.936	0.9776107189414375
0.937	0.9782773751683081
0.938	0.9793341477692504
0.939	0.9806782285767511
0.94	0.9820215728248671
0.941	0.9834098495350183
0.942	0.9845341785977751
0.943	0.9852667778948848
0.944	0.985680921403683
0.945	0.9857231880720719
0.946	0.9853334926181402
0.947	0.984532915939076
0.948	0.9835353868814858
0.949	0.9827297240671105
0.95	0.9818122737946381
0.951	0.9811454071076975
0.952	0.9808129558773135
0.953	0.9807055878772447
0.954	0.9810271655746948
0.955	0.9817574849046665
0.956	0.9827611172025653
0.957	0.98391838270681
0.958	0.9851808415248806
0.959	0.9863837410586339
0.96	0.987441846505539
0.961	0.988305455009215
0.962	0.9889592733752585
0.963	0.9894234002860504
0.964	0.9896306649028432
0.965	0.9897561320620472
0.966	0.9899706575003939
0.967	0.9903426043246253
0.968	0.9909051196397406
0.969	0.9917327751754064
0.97	0.9928784656809642
0.971	0.9942967674852551
0.972	0.9957760667007215
0.973	0.9972418615815192
0.974	0.9985299960195236
0.975	0.999486941987564
0.976	1.0
0.977	0.9999689927927737
0.978	0.9993151393330987
0.979	0.9981111524053637
0.98	0.9965002827903847
0.981	0.9945970539271677
0.982	0.9925381573424481
0.983	0.9903703846469797
0.984	0.9881653611294492
0.985	0.9859980443460318
0.986	0.9837896534673817
0.987	0.9813596517969899
0.988	0.9786597397151431
0.989	0.9756517190751627
0.99	0.9722030726615228
0.991	0.968526852488639
0.992	0.9645542042406451
0.993	0.9596739621481154
0.994	0.9524139824345211
0.995	0.9399936779463198
0.996	0.9185430681267828
0.997	0.8843339151910375
0.998	0.834454657567445
0.999	0.7673915866837226
1.0	0.6843799771187242
1.001	0.5896227517669651
1.002	0.48910824156987426
1.003	0.3897712358322156
1.004	0.2987081544460375
1.005	0.22068569136266444
1.006	0.15812016132921333
1.007	0.11100036805305863
1.008	0.07726723276775752
1.009	0.054110230705405084
1.01	0.03869456105288597
1.011	0.028596932449086437
1.012	0.021967947017194733
1.013	0.017453885305732112
1.014	0.014364519763431796
1.015	0.01221872493803545
1.016	0.010686685690369057
1.017	0.009513244158010317
1.018	0.008576680469584057
1.019	0.007826653268052326
1.02	0.007252300820079136
1.021	0.006835704520721608
1.022	0.005214803111367784
1.023	0.0032308984644101716
1.024	0.0019617037034521598
1.025	0.001103526066444182
1.026	0.0005432571506452494
1.027	0.00015280102952972991
