microns throughput
0.9892000122070312 0.00011680645490529873
0.9902000122070312 0.00013991475034335927
0.9912000122070312 0.00016564157446925654
0.9922000122070312 0.00019466778298635255
0.9932000122070312 0.0002277983716434522
0.9942000122070312 0.00026643420924594074
0.9952000122070312 0.00031214807299433095
0.9962000122070312 0.0003691717321025514
0.9972000122070312 0.0004420970489530685
0.9982000122070313 0.013006907060938815
0.9992000122070313 0.027075596871287973
1.0002000122070311 0.04281478558890228
1.0012000122070313 0.047683199768682266
1.0022000122070311 0.053474690817811296
1.0032000122070313 0.05940432511128328
1.0042000122070311 0.06679103343882545
1.0052000122070313 0.07495993997850382
1.0062000122070311 0.08554677781551295
1.0072000122070313 0.09737473516414474
1.0082000122070311 0.1108928472732495
1.0092000122070313 0.12595962012958375
1.0102000122070312 0.14203861650591398
1.0112000122070313 0.1597266250244821
1.0122000122070312 0.1778101270515877
1.0132000122070313 0.1960570780757992
1.0142000122070312 0.21232432609376128
1.0152000122070313 0.2263298744322454
1.0162000122070312 0.23645974344507487
1.0172000122070313 0.2436996019386411
1.0182000122070312 0.2474394685157101
1.0192000122070313 0.24963041956838006
1.0202000122070312 0.24979370029837783
1.0212000122070313 0.2502616661535946
1.0222000122070312 0.2500790697769206
1.0232000122070313 0.25011357347493246
1.024199951171875 0.24984589523509798
1.025199951171875 0.25031432744343207
1.026199951171875 0.25075652735173376
1.027199951171875 0.2517055085992346
1.028199951171875 0.2527471957306088
1.029199951171875 0.2538775649306558
1.030199951171875 0.25508268334389833
1.031199951171875 0.2562752126708014
1.032199951171875 0.2586636996830467
1.033199951171875 0.2601332799794479
1.034199951171875 0.262402237551478
1.035199951171875 0.26398841058551953
1.036199951171875 0.26562687422285913
1.037199951171875 0.2659545681600072
1.038199951171875 0.2677056324721298
1.039199951171875 0.26927751385408755
1.040199951171875 0.2709169355114146
1.041199951171875 0.2711626718914244
1.042199951171875 0.2718703927801749
1.043199951171875 0.271918786535956
1.044199951171875 0.27239063370912403
1.045199951171875 0.2731656182516664
1.046199951171875 0.27409273450421856
1.047199951171875 0.27492669379592793
1.048199951171875 0.2758979046072059
1.049199951171875 0.27649688097197367
1.050199951171875 0.2772656466422877
1.051199951171875 0.2788087721789947
1.052199951171875 0.280158751479246
1.053199951171875 0.28086207910197636
1.054199951171875 0.2818720383056289
1.055199951171875 0.2824274025127879
1.056199951171875 0.2824483534995873
1.057199951171875 0.2817220845651966
1.058199951171875 0.2817343220986361
1.059199951171875 0.2816697996493499
1.060199951171875 0.28097602550771184
1.061199951171875 0.2802400005031427
1.062199951171875 0.2793733851433477
1.063199951171875 0.2780575684375325
1.064199951171875 0.2771504502511273
1.065199951171875 0.2760848361099204
1.066199951171875 0.2756177867274924
1.067199951171875 0.2735285302964734
1.068199951171875 0.27212710851622196
1.069199951171875 0.27020897856753423
1.070199951171875 0.26811590638856164
1.071199951171875 0.26650085727191064
1.072199951171875 0.2651645215390891
1.073199951171875 0.2637765172432808
1.074199951171875 0.2617775097374482
1.075199951171875 0.26048801809102484
1.076199951171875 0.259950011673251
1.077199951171875 0.25890991097567895
1.078199951171875 0.2587449909478521
1.079199951171875 0.25855456666071286
1.080199951171875 0.2585479081232982
1.081199951171875 0.25884133463305214
1.082199951171875 0.25981001919853897
1.083199951171875 0.26017533799446674
1.084199951171875 0.2610004389602498
1.085199951171875 0.26172646242361386
1.086199951171875 0.2636376446827484
1.087199951171875 0.2647950931257024
1.088199951171875 0.2667846975318188
1.089199951171875 0.2686922120851667
1.090199951171875 0.27133287450801924
1.091199951171875 0.27347501904563787
1.092199951171875 0.27608362486896837
1.093199951171875 0.2784591032427222
1.094199951171875 0.28085027430897386
1.095199951171875 0.28303853750325314
1.096199951171875 0.28488789492593214
1.097199951171875 0.2876149466392456
1.098199951171875 0.2896552709690452
1.099199951171875 0.291704026472674
1.100199951171875 0.2925024421629866
1.101199951171875 0.2935583178013118
1.102199951171875 0.2944588631191748
1.103199951171875 0.2956345810820279
1.104199951171875 0.2964957760988696
1.105199951171875 0.2974223909108822
1.106199951171875 0.29747348830223763
1.107199951171875 0.29757076861874987
1.108199951171875 0.29738148883048454
1.109199951171875 0.29680265824023266
1.110199951171875 0.29708338174538695
1.111199951171875 0.2971430288310007
1.112199951171875 0.2974684944835017
1.113199951171875 0.2969013576714249
