#LAM	FLX
1.14700	0.00288000
1.14720	0.00310000
1.14740	0.00310000
1.14760	0.00320000
1.14780	0.00328000
1.14800	0.00331000
1.14820	0.00342000
1.14840	0.00356000
1.14860	0.00362000
1.14880	0.00378000
1.14900	0.00392000
1.14920	0.00398000
1.14940	0.00409000
1.14960	0.00420000
1.14980	0.00438000
1.15000	0.00458000
1.15020	0.00478000
1.15040	0.00485000
1.15060	0.00505000
1.15080	0.00531000
1.15100	0.00546000
1.15120	0.00562000
1.15140	0.00586000
1.15160	0.00609000
1.15180	0.00627000
1.15200	0.00650000
1.15220	0.00676000
1.15240	0.00710000
1.15260	0.00734000
1.15280	0.00757000
1.15300	0.00775000
1.15320	0.00801000
1.15340	0.00830000
1.15360	0.00865000
1.15380	0.00905000
1.15400	0.00937000
1.15420	0.00986000
1.15440	0.0102800
1.15460	0.0106500
1.15480	0.0109900
1.15500	0.0115200
1.15520	0.0119600
1.15540	0.0124400
1.15560	0.0128800
1.15580	0.0133100
1.15600	0.0139500
1.15620	0.0145700
1.15640	0.0152000
1.15660	0.0158700
1.15680	0.0164600
1.15700	0.0170400
1.15720	0.0176700
1.15740	0.0183400
1.15760	0.0189500
1.15780	0.0197100
1.15800	0.0205100
1.15820	0.0212100
1.15840	0.0219600
1.15860	0.0227400
1.15880	0.0235000
1.15900	0.0244100
1.15920	0.0252700
1.15940	0.0260800
1.15960	0.0269600
1.15980	0.0279200
1.16000	0.0287900
1.16020	0.0298000
1.16040	0.0307600
1.16060	0.0317200
1.16080	0.0328400
1.16100	0.0339200
1.16120	0.0350300
1.16140	0.0361600
1.16160	0.0374900
1.16180	0.0387000
1.16200	0.0400500
1.16220	0.0413700
1.16240	0.0427900
1.16260	0.0442400
1.16280	0.0456500
1.16300	0.0470600
1.16320	0.0488100
1.16340	0.0505100
1.16360	0.0523200
1.16380	0.0542300
1.16400	0.0560900
1.16420	0.0580100
1.16440	0.0600100
1.16460	0.0621900
1.16480	0.0643300
1.16500	0.0667400
1.16520	0.0692600
1.16540	0.0719000
1.16560	0.0746600
1.16580	0.0775100
1.16600	0.0805800
1.16620	0.0837200
1.16640	0.0870700
1.16660	0.0906200
1.16680	0.0942500
1.16700	0.0981100
1.16720	0.102310
1.16740	0.106740
1.16760	0.111430
1.16780	0.116300
1.16800	0.121410
1.16820	0.126790
1.16840	0.132370
1.16860	0.138280
1.16880	0.144380
1.16900	0.150790
1.16920	0.157490
1.16940	0.164610
1.16960	0.171810
1.16980	0.179290
1.17000	0.187230
1.17020	0.195370
1.17040	0.203670
1.17060	0.212330
1.17080	0.221150
1.17100	0.230350
1.17120	0.239720
1.17140	0.249330
1.17160	0.259230
1.17180	0.269300
1.17200	0.279630
1.17220	0.290220
1.17240	0.300920
1.17260	0.311800
1.17280	0.322850
1.17300	0.334120
1.17320	0.345410
1.17340	0.356810
1.17360	0.368300
1.17380	0.379880
1.17400	0.391590
1.17420	0.403260
1.17440	0.415020
1.17460	0.426760
1.17480	0.438450
1.17500	0.450060
1.17520	0.461650
