#LAM	FLX
0.699000	0.00000
0.713000	0.0810000
0.717000	0.161000
0.719000	0.242000
0.722000	0.322000
0.725000	0.403000
0.728000	0.483000
0.732000	0.564000
0.734000	0.644000
0.735000	0.725000
0.740000	0.805000
0.743000	0.886000
0.754000	0.997000
0.760000	0.378000
0.769000	1.00000
0.785000	0.966000
0.800000	0.886000
0.808000	0.805000
0.816000	0.725000
0.822000	0.660000
0.843000	0.660000
0.856000	0.564000
0.861000	0.483000
0.864000	0.403000
0.867000	0.322000
0.870000	0.242000
0.875000	0.161000
0.884000	0.0810000
0.899000	0.0200000
0.929000	0.00000
