#wave	trans
0.3755	0.082072176
0.376	0.145927236
0.3765	0.260986835
0.377	0.452859193
0.3775	0.7596187590000001
0.378	1.248730302
0.3785	1.956487417
0.379	2.973155975
0.3795	4.390960693
0.38	6.235129356
0.3805	8.59910965
0.381	11.44234085
0.3815	14.71326542
0.382	18.34326744
0.3825	22.2427845
0.383	26.31748962
0.3835	30.56590271
0.384	34.63758087
0.3845	38.68283463
0.385	42.45031738
0.3855	45.932491299999995
0.386	49.20298386
0.3865	52.11088181
0.387	54.717712399999996
0.3875	57.10490799
0.388	59.17395401
0.3885	60.97492981
0.389	62.59383011
0.3895	64.03244781
0.39	65.32846832
0.3905	66.4339447
0.391	67.44042969
0.3915	68.3457489
0.392	69.12932587
0.3925	69.82952118
0.393	70.46337891
0.3935	71.07082367
0.394	71.6275177
0.3945	72.09889221
0.395	72.50675201
0.3955	72.92838287
0.396	73.3254776
0.3965	73.66383362
0.397	74.02620697
0.3975	74.34194946
0.398	74.6452713
0.3985	74.93598175
0.399	75.2188797
0.3995	75.46469116
0.4	75.71470642
0.4005	75.91510773
0.401	76.17018890000001
0.4015	76.35875702
0.402	76.54750824
0.4025	76.73233795
0.403	76.92060089
0.4035	77.09149933
0.404	77.2651062
0.4045	77.42188263
0.405	77.59502411
0.4055	77.71947479
0.406	77.86886597
0.4065	77.98709869
0.407	78.11906433
0.4075	78.24817657
0.408	78.34107971
0.4085	78.42727661
0.409	78.53395081
0.4095	78.63160706
0.41	78.72149658
0.4105	78.79842377
0.411	78.87051392
0.4115	78.93934631
0.412	79.00022888
0.4125	79.0541687
0.413	79.10342407
0.4135	79.15441132
0.414	79.20077515
0.4145	79.22770691
0.415	79.28269196
0.4155	79.30732727
0.416	79.35735321
0.4165	79.40419769
0.417	79.45341492
0.4175	79.51370239
0.418	79.54438019
0.4185	79.58847809
0.419	79.64757538
0.4195	79.66107941
0.42	79.66840363
0.4205	79.68971252
0.421	79.69796753
0.4215	79.69011688
0.422	79.68493652
0.4225	79.64360809
0.423	79.67707062
0.4235	79.64723969
0.424	79.57125092
0.4245	79.55817413
0.425	79.50920105
0.4255	79.46077728
0.426	79.43753052
0.4265	79.37820435
0.427	79.33563232
0.4275	79.29136658
0.428	79.24263763
0.4285	79.20100403
0.429	79.13903809
0.4295	79.07926178
0.43	79.0398941
0.4305	78.97385406
0.431	78.91230011
0.4315	78.85530853
0.432	78.77523041
0.4325	78.69898987
0.433	78.61769104
0.4335	78.52441406
0.434	78.46363831
0.4345	78.34304047
0.435	78.26279449
0.4355	78.15898895
0.436	78.05911255
0.4365	77.98509216
0.437	77.87546539
0.4375	77.7956543
0.438	77.70388794
0.4385	77.62458038
0.439	77.53175354
0.4395	77.42274475
0.44	77.35636139
0.4405	77.26490784
0.441	77.14750671
0.4415	77.02807617
0.442	76.9256897
0.4425	76.79341888
0.443	76.65423584
0.4435	76.5124054
0.444	76.3751297
0.4445	76.22207642
0.445	76.05338287
0.4455	75.88272858
0.446	75.73027039
0.4465	75.53770447
0.447	75.35453796
0.4475	75.15914917
0.448	74.96017456
0.4485	74.75418091
0.449	74.52497864
0.4495	74.30843353
0.45	74.07641602
0.4505	73.8602829
0.451	73.6526413
0.4515	73.4233017
0.452	73.21029663
0.4525	73.01509857
0.453	72.78461456
0.4535	72.582901
0.454	72.35832214
0.4545	72.15752411
0.455	71.91506958
0.4555	71.70049286
0.456	71.44125366
0.4565	71.19281769
0.457	70.91161346
0.4575	70.64391327
0.458	70.33210754
0.4585	70.0250473
0.459	69.69960785
0.4595	69.3926239
0.46	69.03887939
0.4605	68.69231415
0.461	68.32331085
0.4615	67.94929504
0.462	67.55648804
0.4625	67.14293671
0.463	66.74669647
0.4635	66.31185913
0.464	65.85409546
0.4645	65.38604736
0.465	64.88441467
0.4655	64.37474823
0.466	63.81478882
0.4665	63.25811768
0.467	62.66930771
0.4675	62.06320953
0.468	61.44313812
0.4685	60.80535507
0.469	60.14781189
0.4695	59.47816467
0.47	58.78376389
0.4705	58.09729004
0.471	57.41687012
0.4715	56.72178268
0.472	55.99865341
0.4725	55.30836105
0.473	54.57733154
0.4735	53.8521843
0.474	53.13516235
0.4745	52.37601471
0.475	51.64573288
0.4755	50.9190979
0.476	50.16150665
0.4765	49.39008331
0.477	48.63081741
0.4775	47.86668015
0.478	47.10332108
0.4785	46.31966782
0.479	45.56961441
0.4795	44.76101685
0.48	43.97419739
0.4805	43.1873436
0.481	42.38645554
0.4815	41.58885956
0.482	40.80279922
0.4825	39.98477936
0.483	39.20676041
0.4835	38.41182709
0.484	37.61472702
0.4845	36.84725571
0.485	36.057205200000006
0.4855	35.28695679
0.486	34.51999283
0.4865	33.76067352
0.487	33.01993561
0.4875	32.29627609
0.488	31.56943893
0.4885	30.86584473
0.489	30.17393875
0.4895	29.50319862
0.49	28.83062744
0.4905	28.17329216
0.491	27.54945374
0.4915	26.93482018
0.492	26.32121086
0.4925	25.74675751
0.493	25.16630363
0.4935	24.61133385
0.494	24.08431435
0.4945	23.54051971
0.495	23.0478096
0.4955	22.55972481
0.496	22.08304405
0.4965	21.62613678
0.497	21.1842308
0.4975	20.75571823
0.498	20.32149506
0.4985	19.89101791
0.499	19.468774800000002
0.4995	19.04973221
0.5	18.61493301
0.5005	18.19305229
0.501	17.74962616
0.5015	17.3069725
0.502	16.85318756
0.5025	16.37598801
0.503	15.90761375
0.5035	15.43394279
0.504	14.94701099
0.5045	14.47405243
0.505	13.98432541
0.5055	13.51279163
0.506	13.05313301
0.5065	12.59315586
0.507	12.15857983
0.5075	11.72822189
0.508	11.30656815
0.5085	10.910285
0.509	10.52681637
0.5095	10.15825748
0.51	9.814853668
0.5105	9.480935097
0.511	9.150234222
0.5115	8.840752602
0.512	8.529755592
0.5125	8.234342575
0.513	7.952643871
0.5135	7.669174671
0.514	7.39888382
0.5145	7.128241538999999
0.515	6.864009857
0.5155	6.6048698429999995
0.516	6.347425461
0.5165	6.102743149
0.517	5.85759449
0.5175	5.615401267999999
0.518	5.38891983
0.5185	5.156366348
0.519	4.932483196000001
0.5195	4.720544338
0.52	4.507156848999999
0.5205	4.308933258
0.521	4.107953072
0.5215	3.9140510560000004
0.522	3.730541468
0.5225	3.55762887
0.523	3.388067007
0.5235	3.223989248
0.524	3.0676207539999996
0.5245	2.917911053
0.525	2.7761940960000002
0.5255	2.640544891
0.526	2.512291908
