#wave	trans
0.675	0.0
0.6755	0.0004153988348062684
0.676	0.0008204126987423801
0.6765	0.0008827225239633203
0.677	0.0009450323491842606
0.6775	0.0010177271452753575
0.678	0.0010800369704962978
0.6785	0.0011423467957172382
0.679	0.0012046566209381784
0.6795	0.0012669664461591186
0.68	0.001329276271380059
0.6805	0.001401971067471156
0.681	0.0014850508344324096
0.6815	0.0015681306013936632
0.682	0.0016512103683549168
0.6825	0.0017550600770564837
0.683	0.001858909785758051
0.6835	0.001962759494459618
0.684	0.0020666092031611854
0.6845	0.002201613824473222
0.685	0.0023470034166554166
0.6855	0.00249239300883761
0.686	0.002617012659279491
0.6865	0.002658552542760118
0.687	0.0024612380962271405
0.6875	0.0024196982127465136
0.688	0.0027935571640721546
0.6885	0.003198571028008267
0.689	0.003354345591060617
0.6895	0.0035516600375935952
0.69	0.0038528241928281397
0.6905	0.004237068115023937
0.691	0.0046420819789600495
0.6915	0.005036710872026004
0.692	0.005431339765091959
0.6925	0.0060855929299118315
0.693	0.006739846094731706
0.6935	0.007362944346941108
0.694	0.007965272657410196
0.6945	0.009201084190958844
0.695	0.010457665666247808
0.6955	0.011693477199796454
0.696	0.012918903762474948
0.6965	0.01592016034395024
0.697	0.018973341779776307
0.6975	0.021974598361251596
0.698	0.024923930088376105
0.6985	0.03185070565877063
0.699	0.038704786433074054
0.6995	0.04567310188694921
0.7	0.052745267049525923
0.7005	0.06695190719990031
0.701	0.08112739243766423
0.7015	0.09536518750064905
0.702	0.10961336753450408
0.7025	0.1334988005358645
0.703	0.15758154798375792
0.7035	0.18211084917906806
0.704	0.20605859200564944
0.7045	0.2398616721880095
0.705	0.2736647523703696
0.7055	0.30732244296054756
0.706	0.34134360753118087
0.7065	0.3806922621582047
0.707	0.42012399655218974
0.7075	0.45930649164529097
0.708	0.4984993717092624
0.7085	0.5365914448609972
0.709	0.5745692833331602
0.7095	0.6124121171840115
0.71	0.6499330169378875
0.7105	0.6813371688492414
0.711	0.7129594051488686
0.7115	0.7446127963611063
0.712	0.7761519528937723
0.7125	0.797815002128919
0.713	0.8192288120631822
0.7135	0.8410476358613814
0.714	0.8627937648634897
0.7145	0.874217232820662
0.715	0.8853603065643401
0.7155	0.8970226288515262
0.716	0.9075737592556052
0.7165	0.9063275627511864
0.717	0.8965033803080183
0.7175	0.8868661273405127
0.718	0.8848202880790921
0.7185	0.8732825854423479
0.719	0.8665011994641354
0.7195	0.8694505311912601
0.72	0.8722129334427217
0.7205	0.8800328165079497
0.721	0.9002523547921447
0.7215	0.9198280248823901
0.722	0.9259655426666529
0.7225	0.9243974120652592
0.723	0.9124754655063193
0.7235	0.8937409780565566
0.724	0.8924220867560467
0.7245	0.8956102728131848
0.725	0.9017477905974475
0.7255	0.9070545107120974
0.726	0.9155078770004051
0.7265	0.9172110122231109
0.727	0.9181456596014249
0.7275	0.9140851359911936
0.728	0.9152897926121318
0.7285	0.928686405034634
0.729	0.9280425368406842
0.7295	0.9307841691504055
0.73	0.9376694048373194
0.7305	0.934252749421038
0.731	0.9340242800618944
0.7315	0.9357170303137299
0.732	0.9399956383122345
0.7325	0.9469951086787202
0.733	0.9490721028527516
0.7335	0.9478882161735537
0.734	0.9488124785809976
0.7345	0.949040947940141
0.735	0.9480232207948657
0.7355	0.9478778312026835
0.736	0.9466731745817453
0.7365	0.9472858878630847
0.737	0.9488436334936082
0.7375	0.9518552750459537
0.738	0.9542853582295702
0.7385	0.9562481177240297
0.739	0.9585951211406852
0.7395	0.9607551950816778
0.74	0.9631021984983332
