#LAM	FLX
1.60540	0.00587000
1.60560	0.00595000
1.60580	0.00620000
1.60600	0.00629000
1.60620	0.00652000
1.60640	0.00670000
1.60660	0.00674000
1.60680	0.00690000
1.60700	0.00711000
1.60720	0.00732000
1.60740	0.00752000
1.60760	0.00780000
1.60780	0.00800000
1.60800	0.00822000
1.60820	0.00836000
1.60840	0.00859000
1.60860	0.00880000
1.60880	0.00909000
1.60900	0.00931000
1.60920	0.00958000
1.60940	0.00984000
1.60960	0.0100900
1.60980	0.0104200
1.61000	0.0107100
1.61020	0.0110600
1.61040	0.0114600
1.61060	0.0117000
1.61080	0.0119900
1.61100	0.0122700
1.61120	0.0125300
1.61140	0.0129900
1.61160	0.0133800
1.61180	0.0137800
1.61200	0.0140400
1.61220	0.0144000
1.61240	0.0148000
1.61260	0.0151500
1.61280	0.0156200
1.61300	0.0160700
1.61320	0.0165400
1.61340	0.0169700
1.61360	0.0174400
1.61380	0.0179900
1.61400	0.0184900
1.61420	0.0190100
1.61440	0.0196200
1.61460	0.0200500
1.61480	0.0205500
1.61500	0.0211200
1.61520	0.0218400
1.61540	0.0224600
1.61560	0.0231300
1.61580	0.0239100
1.61600	0.0246100
1.61620	0.0252800
1.61640	0.0259700
1.61660	0.0267900
1.61680	0.0276500
1.61700	0.0285800
1.61720	0.0294200
1.61740	0.0303200
1.61760	0.0311900
1.61780	0.0322300
1.61800	0.0332500
1.61820	0.0343000
1.61840	0.0352800
1.61860	0.0363600
1.61880	0.0374500
1.61900	0.0384400
1.61920	0.0396000
1.61940	0.0408000
1.61960	0.0421300
1.61980	0.0433300
1.62000	0.0445600
1.62020	0.0458400
1.62040	0.0472700
1.62060	0.0486900
1.62080	0.0502200
1.62100	0.0517400
1.62120	0.0532700
1.62140	0.0548900
1.62160	0.0565600
1.62180	0.0583000
1.62200	0.0600000
1.62220	0.0619400
1.62240	0.0637800
1.62260	0.0656700
1.62280	0.0676000
1.62300	0.0696600
1.62320	0.0717900
1.62340	0.0740100
1.62360	0.0761700
1.62380	0.0785500
1.62400	0.0809200
1.62420	0.0833000
1.62440	0.0858300
1.62460	0.0883800
1.62480	0.0910900
1.62500	0.0938700
1.62520	0.0967300
1.62540	0.0995500
1.62560	0.102540
1.62580	0.105550
1.62600	0.108760
1.62620	0.112060
1.62640	0.115330
1.62660	0.118670
1.62680	0.122190
1.62700	0.125780
1.62720	0.129430
1.62740	0.133180
1.62760	0.136960
1.62780	0.140880
1.62800	0.144880
1.62820	0.148940
1.62840	0.153120
1.62860	0.157440
1.62880	0.161910
1.62900	0.166470
1.62920	0.170940
1.62940	0.175540
1.62960	0.180370
1.62980	0.185210
1.63000	0.190170
1.63020	0.195270
1.63040	0.200490
1.63060	0.205830
1.63080	0.211260
1.63100	0.216770
1.63120	0.222380
1.63140	0.228070
1.63160	0.233830
1.63180	0.239670
1.63200	0.245610
1.63220	0.251720
1.63240	0.257950
1.63260	0.264160
1.63280	0.270420
1.63300	0.276790
1.63320	0.283260
1.63340	0.289640
1.63360	0.296170
1.63380	0.302720
1.63400	0.309330
1.63420	0.316040
1.63440	0.322890
1.63460	0.329700
1.63480	0.336780
1.63500	0.343840
1.63520	0.350850
1.63540	0.357910
1.63560	0.365130
1.63580	0.372340
1.63600	0.379700
1.63620	0.387020
1.63640	0.394350
1.63660	0.401750
1.63680	0.409210
1.63700	0.416560
1.63720	0.423650
1.63740	0.430690
1.63760	0.437610
1.63780	0.444720
1.63800	0.451720
1.63820	0.458760
1.63840	0.465770
1.63860	0.472820
1.63880	0.479770
1.63900	0.486680
1.63920	0.493590
1.63940	0.500470
1.63960	0.507460
1.63980	0.514340
1.64000	0.521210
1.64020	0.528060
1.64040	0.535220
1.64060	0.542330
1.64080	0.549530
1.64100	0.556500
1.64120	0.563540
1.64140	0.570420
1.64160	0.577360
1.64180	0.584050
1.64200	0.590820
1.64220	0.597520
1.64240	0.604100
1.64260	0.610600
1.64280	0.617020
1.64300	0.623500
1.64320	0.629750
1.64340	0.636030
1.64360	0.642260
1.64380	0.648440
1.64400	0.654330
1.64420	0.660160
1.64440	0.665860
1.64460	0.671450
1.64480	0.676960
1.64500	0.682430
1.64520	0.687730
1.64540	0.692950
1.64560	0.698180
1.64580	0.703380
1.64600	0.708500
1.64620	0.713360
1.64640	0.718350
1.64660	0.723240
1.64680	0.728000
1.64700	0.732700
1.64720	0.737240
1.64740	0.741810
1.64760	0.746110
1.64780	0.750520
1.64800	0.754790
1.64820	0.758940
1.64840	0.763020
1.64860	0.767040
1.64880	0.771090
1.64900	0.774810
1.64920	0.778530
1.64940	0.782230
1.64960	0.785680
1.64980	0.789030
1.65000	0.792300
1.65020	0.795460
1.65040	0.798750
1.65060	0.801900
1.65080	0.805110
1.65100	0.808140
1.65120	0.811040
1.65140	0.813930
1.65160	0.816820
1.65180	0.819700
1.65200	0.822280
1.65220	0.825070
1.65240	0.827680
1.65260	0.830250
1.65280	0.832820
1.65300	0.835370
1.65320	0.837940
1.65340	0.840380
1.65360	0.842670
1.65380	0.845050
1.65400	0.847350
1.65420	0.849560
1.65440	0.851820
1.65460	0.853990
1.65480	0.856050
1.65500	0.858090
1.65520	0.860110
1.65540	0.861980
1.65560	0.863860
1.65580	0.865720
1.65600	0.867490
1.65620	0.869220
1.65640	0.870700
1.65660	0.872300
1.65680	0.873950
1.65700	0.875400
1.65720	0.876750
1.65740	0.878010
1.65760	0.879230
1.65780	0.880510
1.65800	0.881710
1.65820	0.882750
1.65840	0.883910
1.65860	0.885010
1.65880	0.886140
1.65900	0.887390
1.65920	0.888490
1.65940	0.889450
1.65960	0.890590
1.65980	0.891650
1.66000	0.892760
1.66020	0.893680
1.66040	0.894680
1.66060	0.895750
1.66080	0.896880
1.66100	0.897890
1.66120	0.898990
1.66140	0.900010
1.66160	0.900910
1.66180	0.901930
1.66200	0.902880
1.66220	0.903660
1.66240	0.904500
1.66260	0.905410
1.66280	0.906270
1.66300	0.907150
1.66320	0.907940
1.66340	0.908980
1.66360	0.909900
1.66380	0.910830
1.66400	0.911650
1.66420	0.912630
1.66440	0.913330
1.66460	0.914310
1.66480	0.915010
1.66500	0.915790
1.66520	0.916490
1.66540	0.917210
1.66560	0.918010
1.66580	0.918810
1.66600	0.919540
1.66620	0.920100
1.66640	0.920720
1.66660	0.921370
1.66680	0.921920
1.66700	0.922490
1.66720	0.923030
1.66740	0.923420
1.66760	0.923950
1.66780	0.924450
1.66800	0.925140
1.66820	0.925670
1.66840	0.926350
1.66860	0.926860
1.66880	0.927430
1.66900	0.927980
1.66920	0.928680
1.66940	0.929460
1.66960	0.930110
1.66980	0.930660
1.67000	0.931300
1.67020	0.932080
1.67040	0.932740
1.67060	0.933350
1.67080	0.933980
1.67100	0.934570
1.67120	0.935130
1.67140	0.935790
1.67160	0.936280
1.67180	0.937010
1.67200	0.937580
1.67220	0.938260
1.67240	0.938780
1.67260	0.939360
1.67280	0.939830
1.67300	0.940380
1.67320	0.940830
1.67340	0.941310
1.67360	0.941700
1.67380	0.942280
1.67400	0.942860
1.67420	0.943390
1.67440	0.943880
1.67460	0.944320
1.67480	0.944700
1.67500	0.944980
1.67520	0.945310
1.67540	0.945500
1.67560	0.945740
1.67580	0.945980
1.67600	0.946320
1.67620	0.946590
1.67640	0.946910
1.67660	0.947170
1.67680	0.947570
1.67700	0.947810
1.67720	0.947850
1.67740	0.948030
1.67760	0.948350
1.67780	0.948360
1.67800	0.948640
1.67820	0.948680
1.67840	0.948750
1.67860	0.948900
1.67880	0.948970
1.67900	0.949130
1.67920	0.949110
1.67940	0.949040
1.67960	0.949050
1.67980	0.948960
1.68000	0.948750
1.68020	0.948780
1.68040	0.948910
1.68060	0.948880
1.68080	0.948810
1.68100	0.948960
1.68120	0.948970
1.68140	0.949170
1.68160	0.949310
1.68180	0.949460
1.68200	0.949770
1.68220	0.949750
1.68240	0.949860
1.68260	0.950090
1.68280	0.950200
1.68300	0.950230
1.68320	0.950150
1.68340	0.950030
1.68360	0.950130
1.68380	0.949970
1.68400	0.949780
1.68420	0.949690
1.68440	0.949420
1.68460	0.949170
1.68480	0.949010
1.68500	0.948820
1.68520	0.948330
1.68540	0.948010
1.68560	0.947880
1.68580	0.947590
1.68600	0.947360
1.68620	0.947140
1.68640	0.947170
1.68660	0.946980
1.68680	0.946670
1.68700	0.946580
1.68720	0.946400
1.68740	0.946140
1.68760	0.945950
1.68780	0.945710
1.68800	0.945250
1.68820	0.944950
1.68840	0.944660
1.68860	0.944290
1.68880	0.943880
1.68900	0.943630
1.68920	0.943440
1.68940	0.943280
1.68960	0.942950
1.68980	0.942810
1.69000	0.942570
1.69020	0.942350
1.69040	0.942090
1.69060	0.941890
1.69080	0.941620
1.69100	0.941350
1.69120	0.941090
1.69140	0.940660
1.69160	0.940350
1.69180	0.940050
1.69200	0.939650
1.69220	0.939150
1.69240	0.938540
1.69260	0.937880
1.69280	0.937420
1.69300	0.936800
1.69320	0.936230
1.69340	0.935610
1.69360	0.935070
1.69380	0.934540
1.69400	0.934300
1.69420	0.933790
1.69440	0.933470
1.69460	0.933120
1.69480	0.932800
1.69500	0.932510
1.69520	0.932160
1.69540	0.931920
1.69560	0.931720
1.69580	0.931590
1.69600	0.931350
1.69620	0.931230
1.69640	0.931030
1.69660	0.930880
1.69680	0.930660
1.69700	0.930280
1.69720	0.929820
1.69740	0.929430
1.69760	0.929080
1.69780	0.928850
1.69800	0.928500
1.69820	0.928190
1.69840	0.927750
1.69860	0.927410
1.69880	0.927120
1.69900	0.926800
1.69920	0.926510
1.69940	0.926040
1.69960	0.925450
1.69980	0.925170
1.70000	0.924820
1.70020	0.924650
1.70040	0.924450
1.70060	0.924330
1.70080	0.924290
1.70100	0.924060
1.70120	0.923970
1.70140	0.923870
1.70160	0.923890
1.70180	0.923740
1.70200	0.923550
1.70220	0.923320
1.70240	0.923230
1.70260	0.923170
1.70280	0.923160
1.70300	0.922940
1.70320	0.922930
1.70340	0.922810
1.70360	0.922650
1.70380	0.922420
1.70400	0.922150
1.70420	0.921840
1.70440	0.921520
1.70460	0.921300
1.70480	0.921200
1.70500	0.921140
1.70520	0.921110
1.70540	0.921160
1.70560	0.921300
1.70580	0.921340
1.70600	0.921540
1.70620	0.921660
1.70640	0.921780
1.70660	0.922040
1.70680	0.922060
1.70700	0.922410
1.70720	0.922740
1.70740	0.923140
1.70760	0.923460
1.70780	0.923800
1.70800	0.924010
1.70820	0.924160
1.70840	0.924330
1.70860	0.924440
1.70880	0.924410
1.70900	0.924380
1.70920	0.924510
1.70940	0.924610
1.70960	0.924680
1.70980	0.924740
1.71000	0.924940
1.71020	0.925060
1.71040	0.925000
1.71060	0.924940
1.71080	0.925030
1.71100	0.925050
1.71120	0.925280
1.71140	0.925480
1.71160	0.925630
1.71180	0.925990
1.71200	0.926190
1.71220	0.926610
1.71240	0.926760
1.71260	0.927120
1.71280	0.927320
1.71300	0.927370
1.71320	0.927640
1.71340	0.927830
1.71360	0.928180
1.71380	0.928530
1.71400	0.928830
1.71420	0.929120
1.71440	0.929290
1.71460	0.929520
1.71480	0.929780
1.71500	0.929930
1.71520	0.930180
1.71540	0.930390
1.71560	0.930650
1.71580	0.930790
1.71600	0.930920
1.71620	0.931270
1.71640	0.931460
1.71660	0.931690
1.71680	0.931880
1.71700	0.932240
1.71720	0.932370
1.71740	0.932620
1.71760	0.932750
1.71780	0.932880
1.71800	0.932980
1.71820	0.932970
1.71840	0.933000
1.71860	0.932860
1.71880	0.933040
1.71900	0.932940
1.71920	0.932890
1.71940	0.933040
1.71960	0.933110
1.71980	0.933030
1.72000	0.933010
1.72020	0.932850
1.72040	0.932920
1.72060	0.932860
1.72080	0.932950
1.72100	0.932980
1.72120	0.933060
1.72140	0.933200
1.72160	0.933350
1.72180	0.933670
1.72200	0.933690
1.72220	0.933840
1.72240	0.934050
1.72260	0.933880
1.72280	0.933730
1.72300	0.933700
1.72320	0.933650
1.72340	0.933690
1.72360	0.933550
1.72380	0.933380
1.72400	0.933150
1.72420	0.933060
1.72440	0.932880
1.72460	0.932750
1.72480	0.932540
1.72500	0.932390
1.72520	0.932100
1.72540	0.931840
1.72560	0.931630
1.72580	0.931530
1.72600	0.931470
1.72620	0.931400
1.72640	0.931060
1.72660	0.930910
1.72680	0.930710
1.72700	0.930450
1.72720	0.930250
1.72740	0.929980
1.72760	0.929700
1.72780	0.929400
1.72800	0.929050
1.72820	0.928590
1.72840	0.928160
1.72860	0.927890
1.72880	0.927540
1.72900	0.927000
1.72920	0.926480
1.72940	0.925900
1.72960	0.925400
1.72980	0.924740
1.73000	0.924030
1.73020	0.923370
1.73040	0.922560
1.73060	0.921810
1.73080	0.920900
1.73100	0.919830
1.73120	0.918910
1.73140	0.917880
1.73160	0.916720
1.73180	0.915370
1.73200	0.913800
1.73220	0.912250
1.73240	0.910690
1.73260	0.908890
1.73280	0.907010
1.73300	0.904940
1.73320	0.902740
1.73340	0.900510
1.73360	0.898070
1.73380	0.895430
1.73400	0.892680
1.73420	0.889790
1.73440	0.886610
1.73460	0.883350
1.73480	0.879900
1.73500	0.876330
1.73520	0.872890
1.73540	0.869140
1.73560	0.865170
1.73580	0.861190
1.73600	0.856950
1.73620	0.852520
1.73640	0.847960
1.73660	0.843030
1.73680	0.837950
1.73700	0.832570
1.73720	0.827070
1.73740	0.821330
1.73760	0.815310
1.73780	0.809080
1.73800	0.802690
1.73820	0.795960
1.73840	0.788890
1.73860	0.781650
1.73880	0.774320
1.73900	0.766630
1.73920	0.758770
1.73940	0.750690
1.73960	0.742340
1.73980	0.733840
1.74000	0.725270
1.74020	0.716580
1.74040	0.707660
1.74060	0.698580
1.74080	0.689360
1.74100	0.680010
1.74120	0.670470
1.74140	0.660890
1.74160	0.651050
1.74180	0.641160
1.74200	0.631030
1.74220	0.620710
1.74240	0.610410
1.74260	0.600100
1.74280	0.589690
1.74300	0.579250
1.74320	0.568600
1.74340	0.557910
1.74360	0.547270
1.74380	0.536710
1.74400	0.525910
1.74420	0.515090
1.74440	0.504300
1.74460	0.493560
1.74480	0.482880
1.74500	0.472140
1.74520	0.461530
1.74540	0.451020
1.74560	0.440490
1.74580	0.429960
1.74600	0.419680
1.74620	0.409350
1.74640	0.399190
1.74660	0.389180
1.74680	0.379090
1.74700	0.369030
1.74720	0.359420
1.74740	0.349690
1.74760	0.340330
1.74780	0.330950
1.74800	0.321760
1.74820	0.312710
1.74840	0.303650
1.74860	0.294950
1.74880	0.286360
1.74900	0.277980
1.74920	0.269520
1.74940	0.261310
1.74960	0.253300
1.74980	0.245300
1.75000	0.237700
1.75020	0.230290
1.75040	0.222870
1.75060	0.215910
1.75080	0.208910
1.75100	0.202260
1.75120	0.195760
1.75140	0.189410
1.75160	0.183230
1.75180	0.177090
1.75200	0.171170
1.75220	0.165410
1.75240	0.160020
1.75260	0.154850
1.75280	0.149750
1.75300	0.144870
1.75320	0.140000
1.75340	0.135210
1.75360	0.130810
1.75380	0.126370
1.75400	0.122210
1.75420	0.118030
1.75440	0.113970
1.75460	0.110140
1.75480	0.106380
1.75500	0.102840
1.75520	0.0993800
1.75540	0.0960100
1.75560	0.0927700
1.75580	0.0895800
1.75600	0.0866200
1.75620	0.0837400
1.75640	0.0810200
1.75660	0.0784100
1.75680	0.0757400
1.75700	0.0731400
1.75720	0.0706000
1.75740	0.0681900
1.75760	0.0658700
1.75780	0.0636000
1.75800	0.0615500
1.75820	0.0594800
1.75840	0.0575000
1.75860	0.0555600
1.75880	0.0538200
1.75900	0.0520600
1.75920	0.0503200
1.75940	0.0486600
1.75960	0.0470000
1.75980	0.0455300
1.76000	0.0440100
1.76020	0.0426800
1.76040	0.0413700
1.76060	0.0401200
1.76080	0.0388900
1.76100	0.0378000
1.76120	0.0367100
1.76140	0.0356800
1.76160	0.0345200
1.76180	0.0334800
1.76200	0.0324200
1.76220	0.0313700
1.76240	0.0302900
1.76260	0.0293700
1.76280	0.0285600
1.76300	0.0276500
1.76320	0.0268400
1.76340	0.0260000
1.76360	0.0252200
