#LAM	TRANSMISSION
1.3045567382999999	0.000239965
1.3047568359000001	0.00028712
1.3049568359000001	0.00012
1.305	0.000141726
1.3051569336	0.00022072
1.3053569336000002	0.000107156
1.3055570312	0.00031934
1.3057570312	0.000263628
1.3059571289	0.000315086
1.306	0.000326117
1.3061571289	0.00036655
1.3063572265999999	0.000310831
1.3065573242000001	0.000469493
1.3067573242000001	0.000628175
1.3069574219	0.000679646
1.307	0.000724845
1.3071574219	0.000892083
1.3073575195	0.00131909
1.3075575195	0.00169268
1.3077576171999998	0.00217374
1.3079576171999998	0.00270865
1.308	0.00286745
1.3081577148	0.00345806
1.3083577148	0.00452938
1.3085578125	0.00592321
1.3087578125	0.00790741
1.3089579102	0.0104827
1.309	0.0112614
1.3091580078	0.0141851
1.3093580078	0.0189623
1.3095581055	0.0253511
1.3097581055	0.0346405
1.3099582030999999	0.0464551
1.31	0.0497658
1.3101582031	0.0622976
1.3103583008	0.0830903
1.3105583008	0.109737
1.3107583984	0.142944
1.3109583984000002	0.179056
1.311	0.187325
1.3111584961	0.218828
1.3113585938	0.261932
1.3115585938	0.303278
1.3117586914	0.343549
1.3119586913999999	0.377165
1.312	0.382597
1.3121587891	0.403531
1.3123587891	0.42449
1.3125588867	0.440564
1.3127588867	0.450463
1.3129589844	0.456222
1.313	0.456763
1.3131589844	0.458801
1.3133590819999998	0.459966
1.3135591797	0.46042
1.3137591797	0.460659
1.3139592773	0.461437
1.314	0.461704
1.3141592773	0.462752
1.314359375	0.464338
1.314559375	0.466402
1.3147594727	0.468634
1.3149594727	0.470705
1.315	0.471277
1.3151595703	0.47353
1.3153595703	0.476409
1.3155596680000001	0.478642
1.3157597656	0.480816
1.3159597656	0.482996
1.316	0.483445
1.3161598633	0.485294
1.3163598633	0.486855
1.3165599609	0.4882
1.3167599609	0.4896
1.3169600586	0.490462
1.317	0.490623
1.3171600586	0.491204
1.3173601562	0.491662
1.3175601561999999	0.492173
1.3177602539	0.492355
1.3179602539	0.492381
1.318	0.492386
1.3181603516	0.492406
1.3183605469	0.492216
1.3185605469	0.491934
1.3187606445	0.491863
1.3189606445	0.492007
1.319	0.492025
1.3191607422	0.492098
1.3193607422	0.492296
1.3195608398	0.492063
1.3197608398	0.491673
1.3199609375	0.491871
1.32	0.491868
1.3201609375	0.491837
1.3203610352	0.491853
1.3205611328	0.491761
1.3207611328000002	0.492155
1.3209612305	0.492333
1.321	0.492367
1.3211612305	0.492576
1.3213613281	0.492727
1.3215613281	0.492878
1.3217614258	0.492814
1.3219614257999999	0.492533
1.322	0.492458
1.3221615234000001	0.492078
1.3223615234000001	0.491715
1.3225616211	0.491191
1.3227617188	0.490612
1.3229617188	0.489655
1.323	0.489379
1.3231618163999999	0.488212
1.3233618164	0.486715
1.3235619141	0.484882
1.3237619140999999	0.482568
1.3239620117	0.480087
1.324	0.479595
1.3241620117000001	0.477497
1.3243621094	0.474367
1.3245621094	0.471242
1.324762207	0.467787
1.324962207	0.464494
1.325	0.463853
1.3251623046999998	0.461098
1.3253624023000001	0.457481
1.3255624023	0.453322
1.3257625	0.447385
1.3259625	0.439826
1.326	0.437801
1.3261625977	0.429023
1.3263625977	0.414434
1.3265626953	0.394282
1.3267626953	0.368235
1.326962793	0.336077
1.327	0.329492
1.327162793	0.300719
1.3273628906	0.260929
1.3275629883	0.220956
1.3277629883	0.18184
1.3279630859	0.145523
1.328	0.139407
1.3281630859	0.11237
1.3283631836	0.0741251
1.3285631836	0.0557357
1.3287632812	0.041243
1.3289632812	0.0302111
1.329	0.0287227
1.3291633789	0.0221003
1.3293633789	0.0164786
1.3295634766	0.0122093
1.3297635742	0.00950844
1.3299635742	0.0071323
1.33	0.00679827
1.3301636719	0.00529737
1.3303636719	0.00421969
1.3305637694999999	0.00324163
1.3307637694999999	0.00258817
1.3309638672	0.00204285
1.331	0.00196388
1.3311638672	0.00160573
1.3313639648	0.00133096
1.3315639648	0.00105611
1.3317640625	0.000727173
1.3319641602	0.000614627
1.332	0.000613853
1.3321641602	0.000610391
1.3323642578000001	0.00022732
1.3325642578	0.000277162
1.3327643555000002	0.000218735
1.3329643555000001	0.000160293
1.333	0.000140232
1.3333644531	0.000151638
1.3335646484	0.00020147
