#wave	trans
0.48	0.0
0.485	0.002
0.49	0.008
0.495	0.012
0.5	0.021
0.505	0.034
0.51	0.051
0.515	0.07
0.52	0.09699999999999999
0.525	0.141
0.53	0.218
0.535	0.354
0.54	0.5720000000000001
0.545	0.772
0.55	0.951
0.555	0.932
0.56	0.953
0.565	0.9620000000000001
0.57	0.9259999999999999
0.575	0.943
0.58	0.9470000000000001
0.585	0.937
0.59	0.946
0.595	0.9470000000000001
0.6	0.927
0.605	0.919
0.61	0.898
0.615	0.895
0.62	0.9259999999999999
0.625	0.945
0.63	0.966
0.635	0.9740000000000001
0.64	0.9470000000000001
0.645	0.97
0.65	1.0
0.655	0.9279999999999999
0.66	0.907
0.665	0.986
0.67	0.99
0.675	0.9229999999999999
0.68	0.858
0.685	0.782
0.69	0.8490000000000001
0.695	0.631
0.7	0.21
0.705	0.09300000000000001
0.71	0.071
0.715	0.052000000000000005
0.72	0.017
0.725	0.006
0.73	0.0
