#LAM	FLX
1.05070	0.004923
1.05090	0.004634
1.05110	0.004851
1.05130	0.006318
1.05150	0.006263
1.05170	0.007624
1.05190	0.007621
1.05210	0.009389
1.05230	0.008899
1.05250	0.010824
1.05270	0.013872
1.05290	0.016267
1.05310	0.018156
1.05330	0.022475
1.05350	0.024509
1.05370	0.029845
1.05390	0.034045
1.05410	0.041102
1.05430	0.049484
1.05450	0.056115
1.05470	0.069726
1.05490	0.079603
1.05510	0.099363
1.05530	0.113326
1.05550	0.138903
1.05570	0.161752
1.05590	0.193595
1.05610	0.222340
1.05630	0.260863
1.05650	0.299340
1.05670	0.340915
1.05690	0.384252
1.05710	0.422002
1.05730	0.471497
1.05750	0.504287
1.05770	0.546872
1.05790	0.571146
1.05810	0.606878
1.05830	0.624446
1.05850	0.647638
1.05870	0.658988
1.05890	0.673265
1.05910	0.682199
1.05930	0.688172
1.05950	0.695485
1.05970	0.699764
1.05990	0.703142
1.06010	0.706735
1.06030	0.708295
1.06050	0.709721
1.06070	0.707859
1.06090	0.706241
1.06110	0.703476
1.06130	0.701033
1.06150	0.695189
1.06170	0.689042
1.06190	0.684235
1.06210	0.677118
1.06230	0.671059
1.06250	0.665612
1.06270	0.659257
1.06290	0.655411
1.06310	0.651774
1.06330	0.648386
1.06350	0.645968
1.06370	0.645033
1.06390	0.643637
1.06410	0.643738
1.06430	0.645554
1.06450	0.647161
1.06470	0.646476
1.06490	0.647110
1.06510	0.644456
1.06530	0.638782
1.06550	0.628440
1.06570	0.617359
1.06590	0.591388
1.06610	0.567423
1.06630	0.528453
1.06650	0.497156
1.06670	0.449411
1.06690	0.403496
1.06710	0.354139
1.06730	0.308072
1.06750	0.272443
1.06770	0.226982
1.06790	0.196864
1.06810	0.163684
1.06830	0.146034
1.06850	0.117771
1.06870	0.103566
1.06890	0.084161
1.06910	0.074548
1.06930	0.060217
1.06950	0.050977
1.06970	0.043903
1.06990	0.038225
1.07010	0.033520
1.07030	0.027404
1.07050	0.025325
1.07070	0.022301
1.07090	0.018968
1.07110	0.016418
1.07130	0.014715
1.07150	0.012276
1.07170	0.009619
1.07190	0.010157
1.07210	0.008105
1.07230	0.007585
1.07250	0.006787
1.07270	0.004983
1.07290	0.004917
1.07310	0.004739
1.07330	0.004198
