#wave	trans
0.6195	76.00981903
0.62	75.79759979
0.6205	75.60574341
0.621	75.41682434
0.6215	75.22268677
0.622	75.01544189
0.6225	74.8504715
0.623	74.64862061
0.6235	74.45414734
0.624	74.23802185
0.6245	74.0453186
0.625	73.83980559999999
0.6255	73.62985992
0.626	73.41822815
0.6265	73.21456909
0.627	73.02371216
0.6275	72.81240082
0.628	72.60812378
0.6285	72.37607574
0.629	72.16812134
0.6295	71.95013428
0.63	71.74119568
0.6305	71.51904297
0.631	71.29589844
0.6315	71.07944489
0.632	70.85635376
0.6325	70.64455414
0.633	70.42154694
0.6335	70.20052338
0.634	69.97299957
0.6345	69.77053070000001
0.635	69.52943420000001
0.6355	69.32110596
0.636	69.08799744
0.6365	68.86618805
0.637	68.64337158
0.6375	68.4078064
0.638	68.18025970000001
0.6385	67.95687866
0.639	67.71125793
0.6395	67.48309326
0.64	67.26707458
0.6405	67.02268982
0.641	66.79827881
0.6415	66.56192779999999
0.642	66.34375763
0.6425	66.11487579
0.643	65.86396027
0.6435	65.63545227
0.644	65.40797424
0.6445	65.16425323
0.645	64.92672729
0.6455	64.68294525
0.646	64.44278717
0.6465	64.21096039
0.647	63.96414566
0.6475	63.72301102
0.648	63.48202896
0.6485	63.23881912
0.649	62.99859238
0.6495	62.77210236
0.65	62.50484467
0.6505	62.26861572
0.651	62.03138733
0.6515	61.78503799
0.652	61.55244827
0.6525	61.27646637
0.653	61.04286957
0.6535	60.81013107
0.654	60.56146622
0.6545	60.33418274
0.655	60.07561111
0.6555	59.82032394
0.656	59.57906723
0.6565	59.34456635
0.657	59.11544418
0.6575	58.87825394
0.658	58.61563873
0.6585	58.38384628
0.659	58.12862396
0.6595	57.89193344
0.66	57.64058304
0.6605	57.38600922
0.661	57.15373611
0.6615	56.88845062
0.662	56.636135100000004
0.6625	56.38449097
0.663	56.13951111
0.6635	55.905757900000005
0.664	55.64930344
0.6645	55.40507507
0.665	55.15139771
0.6655	54.9031601
0.666	54.65501404
0.6665	54.40632248
0.667	54.15691757
0.6675	53.88895416
0.668	53.65568924
0.6685	53.41349792
0.669	53.15185165
0.6695	52.91036987
0.67	52.63829041
0.6705	52.41033554
0.671	52.14332199
0.6715	51.87356949
0.672	51.63314438
0.6725	51.36862946
0.673	51.12384415
0.6735	50.85406494
0.674	50.58325958
0.6745	50.32997131
0.675	50.07619095
0.6755	49.80160141
0.676	49.54104614
0.6765	49.27126694
0.677	49.00761032
0.6775	48.73376083
0.678	48.46328354
0.6785	48.21964645
0.679	47.93523407
0.6795	47.66994858
0.68	47.38457489
0.6805	47.11907578
0.681	46.8348999
0.6815	46.57181168
0.682	46.2923584
0.6825	46.02395248
0.683	45.75318909
0.6835	45.46068954
0.684	45.20233536
0.6845	44.91598129
0.685	44.63775635
0.6855	44.36752701
0.686	44.09214783
0.6865	43.82623672
0.687	43.55319595
0.6875	43.27306747
0.688	43.00679779
0.6885	42.73532104
0.689	42.45966339
0.6895	42.19232178
0.69	41.92084122
0.6905	41.64644623
0.691	41.37291336
0.6915	41.09415817
0.692	40.82403946
0.6925	40.55739212
0.693	40.27168655
0.6935	40.01154709
0.694	39.73058319
0.6945	39.47066116
0.695	39.19721985
0.6955	38.92364502
0.696	38.66024399
0.6965	38.39216995
0.697	38.11877441
0.6975	37.86681747
0.698	37.5933342
0.6985	37.32818604
0.699	37.07518768
0.6995	36.80360794
0.7	36.55055237
0.7005	36.28239059
0.701	36.02098465
0.7015	35.77380753
0.702	35.50396347
0.7025	35.2504921
0.703	34.98455429
0.7035	34.73387146
0.704	34.47249603
0.7045	34.22634506
0.705	33.95766068
0.7055	33.71575928
0.706	33.44722366
0.7065	33.20860672
0.707	32.95179749
0.7075	32.70674133
0.708	32.45484924
0.7085	32.21118927
0.709	31.95403481
0.7095	31.71827507
0.71	31.47098351
0.7105	31.23464966
0.711	30.99447823
0.7115	30.74180412
0.712	30.50188637
0.7125	30.26708412
0.713	30.01971626
0.7135	29.79561043
0.714	29.55106544
0.7145	29.30206299
0.715	29.07637596
0.7155	28.83877182
0.716	28.61512566
0.7165	28.3663578
0.717	28.13087082
0.7175	27.91544533
0.718	27.6910038
0.7185	27.45341301
0.719	27.22860336
0.7195	26.99889183
0.72	26.78689575
0.7205	26.55051994
0.721	26.330175399999995
0.7215	26.11871719
0.722	25.89850426
0.7225	25.67448235
0.723	25.46568489
0.7235	25.23441696
0.724	25.02902985
0.7245	24.81295013
0.725	24.59818649
0.7255	24.38427353
0.726	24.16856766
0.7265	23.95843887
0.727	23.746053699999997
0.7275	23.52911186
0.728	23.33279228
0.7285	23.12833595
0.729	22.90930748
0.7295	22.71165085
0.73	22.51129532
0.7305	22.30462646
0.731	22.11213303
0.7315	21.89938354
0.732	21.7072773
0.7325	21.50807571
0.733	21.31085587
0.7335	21.1158638
0.734	20.91628456
0.7345	20.72376251
0.735	20.53005981
0.7355	20.3313446
0.736	20.14351463
0.7365	19.95856476
0.737	19.75452805
0.7375	19.57912827
0.738	19.38879776
0.7385	19.18796349
0.739	19.00649261
0.7395	18.83092308
0.74	18.63807297
0.7405	18.45500374
0.741	18.28031158
0.7415	18.10042953
0.742	17.90969467
0.7425	17.73814201
0.743	17.5661602
0.7435	17.3872776
0.744	17.21018219
0.7445	17.03827286
0.745	16.87119675
0.7455	16.69521332
0.746	16.52858925
0.7465	16.35443687
0.747	16.18872833
0.7475	16.01377487
0.748	15.84822655
0.7485	15.68203831
0.749	15.51856232
0.7495	15.35926437
0.75	15.191835399999999
0.7505	15.03066158
0.751	14.87565899
0.7515	14.7115593
0.752	14.55235481
0.7525	14.39338779
0.753	14.23876286
0.7535	14.08002567
0.754	13.93303871
0.7545	13.77893829
0.755	13.62880516
0.7555	13.47558689
0.756	13.32648087
0.7565	13.1782608
0.757	13.03202057
0.7575	12.88507843
0.758	12.73612499
0.7585	12.5967617
0.759	12.45641041
0.7595	12.31053638
0.76	12.16876221
0.7605	12.02668095
0.761	11.88848495
0.7615	11.75001907
0.762	11.61260796
0.7625	11.47474384
0.763	11.34821129
0.7635	11.20703125
0.764	11.07942963
0.7645	10.95037556
0.765	10.81669521
0.7655	10.69190025
0.766	10.56355762
0.7665	10.43565273
0.767	10.31607437
0.7675	10.19219208
0.768	10.07327271
0.7685	9.949238777
0.769	9.822717667000001
0.7695	9.703978539
0.77	9.586526871
0.7705	9.461214066
0.771	9.352499962000001
0.7715	9.235590935
0.772	9.121102333
0.7725	9.011832237
0.773	8.896583557000001
0.7735	8.788534164
0.774	8.673642159
0.7745	8.566232681
0.775	8.463427544
0.7755	8.351226807
0.776	8.246926307999999
0.7765	8.139374733
0.777	8.033233642999999
0.7775	7.931352615
0.778	7.830749989
0.7785	7.732587337000001
0.779	7.632407665
0.7795	7.535172462
0.78	7.432169437000001
0.7805	7.332922459
0.781	7.241755008999999
0.7815	7.149074078
0.782	7.051271915
0.7825	6.964152336000001
0.783	6.872023582000001
0.7835	6.777278900000001
0.784	6.685559272999999
0.7845	6.599505424
0.785	6.509381294
0.7855	6.423067092999999
0.786	6.340753078
0.7865	6.25070858
0.787	6.172382832
0.7875	6.08962965
0.788	6.006325245
0.7885	5.92880249
0.789	5.844631195
0.7895	5.763308525
0.79	5.686319351
0.7905	5.6079401970000005
0.791	5.529330254
0.7915	5.459243298
0.792	5.381349087
0.7925	5.303369522
0.793	5.22914505
0.7935	5.157799721
0.794	5.085306168
0.7945	5.017571449
0.795	4.94959259
0.7955	4.879747868
0.796	4.810995102
0.7965	4.746290684
0.797	4.6762304310000005
0.7975	4.610304356
0.798	4.54411602
0.7985	4.480400562
0.799	4.415102482
0.7995	4.35071516
0.8	4.289328575
0.8005	4.230490208
0.801	4.166172981
0.8015	4.109174252
0.802	4.048723698
0.8025	3.992783546
0.803	3.931582689
0.8035	3.8760457039999996
0.804	3.8194055560000004
0.8045	3.765206814
0.805	3.7079062460000003
0.8055	3.65245986
0.806	3.6012916560000003
0.8065	3.54633975
0.807	3.494179726
0.8075	3.44784379
0.808	3.394706249
0.8085	3.344003201
0.809	3.2941789630000002
0.8095	3.2468326089999997
0.81	3.1994495389999997
0.8105	3.1495676039999996
0.811	3.101713181
0.8115	3.056938648
0.812	3.010130167
0.8125	2.962970495
0.813	2.92171216
0.8135	2.879766941
0.814	2.8368010519999998
0.8145	2.7864470480000003
0.815	2.750311136
0.8155	2.7039814
0.816	2.662563562
0.8165	2.629677296
0.817	2.586022854
0.8175	2.550011396
0.818	2.505060196
0.8185	2.469896078
0.819	2.42931509
0.8195	2.392809391
0.82	2.355578661
0.8205	2.318269253
0.821	2.285440922
0.8215	2.247499704
0.822	2.209285021
0.8225	2.178607941
0.823	2.144993544
0.8235	2.111610413
0.824	2.078814268
0.8245	2.042631626
0.825	2.013331175
0.8255	1.97860837
0.826	1.951212287
0.8265	1.9169462919999998
0.827	1.8881205319999999
0.8275	1.857931376
0.828	1.828208923
0.8285	1.801895738
0.829	1.7752388719999999
0.8295	1.744044542
0.83	1.7149382830000002
0.8305	1.68720758
0.831	1.6623930930000002
0.8315	1.634745479
0.832	1.613011956
0.8325	1.586666346
0.833	1.556395292
0.8335	1.531827211
0.834	1.50622046
0.8345	1.483574748
0.835	1.459298849
0.8355	1.4362574819999998
0.836	1.416508079
0.8365	1.3917959930000001
0.837	1.36856544
0.8375	1.3444345
0.838	1.323938012
0.8385	1.299987316
0.839	1.280770779
0.8395	1.262108564
0.84	1.235815644
0.8405	1.219933987
0.841	1.19754231
0.8415	1.175792336
0.842	1.162037849
0.8425	1.141161323
0.843	1.119348168
0.8435	1.105527282
0.844	1.087891936
0.8445	1.066802859
0.845	1.049699545
0.8455	1.03430748
0.846	1.01678288
0.8465	1.000983953
0.847	0.9761877059999999
0.8475	0.9593698979999999
0.848	0.947583258
0.8485	0.9311311840000001
0.849	0.915217042
0.8495	0.8988568779999999
0.85	0.886392891
0.8505	0.871280134
0.851	0.857972741
0.8515	0.8435222509999999
0.852	0.826300383
0.8525	0.816359937
0.853	0.804484367
0.8535	0.7890940909999999
0.854	0.772081792
0.8545	0.7568216320000001
0.855	0.75097543
0.8555	0.7295205
0.856	0.726727366
0.8565	0.712010562
0.857	0.695864618
0.8575	0.691860795
0.858	0.6741930840000001
0.8585	0.666192055
0.859	0.648523986
0.8595	0.633819521
0.86	0.633621216
0.8605	0.622383595
0.861	0.607361019
0.8615	0.5938536529999999
0.862	0.590946734
0.8625	0.580163598
0.863	0.5700138810000001
0.8635	0.55436784
0.864	0.544631243
0.8645	0.532444596
0.865	0.529010117
0.8655	0.515064716
0.866	0.509566367
0.8665	0.49710297600000003
0.867	0.49596104
0.8675	0.489229143
0.868	0.479871392
0.8685	0.473902434
0.869	0.46258261799999995
0.8695	0.451874137
0.87	0.447733015
0.8705	0.44356262700000004
0.871	0.423282117
0.8715	0.42499145899999996
0.872	0.413392484
0.8725	0.416014761
0.873	0.397796452
0.8735	0.39504543
0.874	0.391568929
0.8745	0.386536628
0.875	0.368519872
0.8755	0.36518392
0.876	0.356276631
0.8765	0.36169648200000004
0.877	0.355125815
0.8775	0.338490069
0.878	0.338001221
0.8785	0.33497852100000003
0.879	0.32706415699999997
0.8795	0.317047656
0.88	0.32203567
0.8805	0.306498647
0.881	0.297435224
0.8815	0.294894189
0.882	0.291478783
0.8825	0.280098289
0.883	0.292040318
0.8835	0.28530013600000004
0.884	0.262776732
0.8845	0.260874361
0.885	0.268565834
0.8855	0.265037566
0.886	0.244682536
0.8865	0.253372252
0.887	0.248597398
0.8875	0.23585826199999999
0.888	0.236184686
0.8885	0.226370126
0.889	0.226687804
0.8895	0.22519409699999998
0.89	0.22145111899999997
0.8905	0.21933727
0.891	0.21249122899999998
0.8915	0.21199485699999998
0.892	0.206997708
0.8925	0.193210527
0.893	0.193516359
0.8935	0.185954168
0.894	0.194626987
0.8945	0.18785958
0.895	0.187038705
0.8955	0.18136408899999998
0.896	0.17300479100000002
0.8965	0.18775869899999997
0.897	0.17309597100000002
0.8975	0.167617366
0.898	0.158144742
0.8985	0.162249282
0.899	0.16644467400000001
0.8995	0.14980042
0.9	0.150336251
0.9005	0.146174252
0.901	0.141257763
0.9015	0.140303969
0.902	0.13579702400000002
0.9025	0.135968
0.903	0.135981634
0.9035	0.12901148199999998
0.904	0.126094028
0.9045	0.127441004
0.905	0.11897262900000001
0.9055	0.11826989800000001
0.906	0.119732462
0.9065	0.120997928
0.907	0.11050982
0.9075	0.11048859400000001
0.908	0.11067405300000001
0.9085	0.10522334300000001
0.909	0.10517439999999999
0.9095	0.105920211
0.91	0.10510628699999999
0.9105	0.09851484
0.911	0.098807752
0.9115	0.096199147
0.912	0.092800185
0.9125	0.093833365
0.913	0.09119067300000001
0.9135	0.088286117
0.914	0.08687162400000001
0.9145	0.08647792
0.915	0.08593937800000001
0.9155	0.08404563400000001
0.916	0.08517581199999999
