#LAM	TRANSMISSION
14.912	0.00028657
14.918567999999999	0.00088887107
14.925135999999998	0.0014911721
14.931704000000002	0.0020934732
14.938270999999999	0.0026957787
14.944839000000002	0.003299955
14.951407000000001	0.0039286105
14.957975	0.0046578785
14.964542999999999	0.005585546
14.971110999999999	0.0067253676
14.977678	0.0079893968
14.984245999999999	0.0092897628
14.990814000000002	0.010594119
14.997382	0.011905905
15.00395	0.013285404
15.010518	0.014894724
15.017085	0.016894363
15.023653	0.019257035
15.030221	0.021802703
15.036789	0.024392539
15.043357	0.026985696
15.049925	0.029579986
15.056492	0.032237481
15.06306	0.035365939
15.069628	0.039902104
15.076196	0.04659242
15.082764000000001	0.05509317
15.089332	0.064408961
15.095899	0.073893961
15.102467	0.083388226
15.109035	0.092882495
15.115603	0.10237676
15.122171	0.11187103
15.128739000000001	0.12136509
15.135307000000001	0.13084611
15.141874	0.1402269
15.148442000000001	0.14930184
15.15501	0.15790039
15.161578	0.16609161
15.168145999999998	0.17409592
15.174714000000002	0.18206045
15.181281	0.19002269
15.187849	0.19798493
15.194417000000001	0.20594564
15.200985000000001	0.21384013
15.207553	0.22128307
15.214120999999999	0.22744993
15.220688	0.23175182
15.227256	0.2345549
15.233823999999998	0.2367165
15.240392000000002	0.23875017
15.246960000000001	0.24072464
15.253528	0.24246635
15.260095000000002	0.24372798
15.266663000000001	0.24445499
15.273231	0.24485552
15.279798999999999	0.24515543
15.286367000000002	0.24544348
15.292935	0.24573138
15.299503	0.24601929
15.306070000000002	0.24630719
15.312638	0.24659638
15.319206	0.24690914
15.325774	0.24733597
15.332342	0.24801697
15.33891	0.2490012
15.345476999999999	0.25018418
15.352045	0.25143563
15.358613	0.25271025
15.365181	0.25402964
15.371749	0.25542023
15.378317000000001	0.25687313
15.384884	0.25835539
15.391452	0.25984413
15.39802	0.26133327
15.404588	0.26282241
15.411156	0.26431156
15.417724	0.2658007
15.424291	0.26728985
15.430859	0.26877899
15.437427	0.27026813
15.443995000000001	0.27175728
15.450563	0.27324572
15.457131	0.27472441
15.463698	0.27616149
15.470266	0.27751421
15.476834	0.27877439
15.483401999999998	0.27997874
15.489970000000001	0.28115615
15.496538000000001	0.28226239
15.503105999999999	0.28317245
15.509673000000001	0.28379545
15.516241	0.28418743
15.522809	0.28448039
15.529376999999998	0.28475412
15.535945000000002	0.28502693
15.542513	0.28529975
15.549079999999998	0.28557223
15.555648000000001	0.28583381
15.562216000000001	0.28602896
15.568783999999999	0.28604974
15.575351999999999	0.28583074
15.581920000000002	0.2854303
15.588486999999999	0.28495746
15.595054999999999	0.28447191
15.601623000000002	0.28398397
15.608191	0.28346949
15.614759	0.28284276
15.621326999999999	0.28198974
15.627894	0.28088986
15.634462	0.27964248
15.641029999999999	0.27835089
15.647598	0.27705436
15.654166	0.27575778
15.660734	0.2744612
15.667302	0.27316462
15.673869	0.27186803
15.680437	0.27057145
15.687005	0.26927487
15.693573	0.26797829
15.700141	0.26668171
15.706709	0.26538512
15.713276	0.26408843
15.719844	0.26278263
15.726412	0.26140076
15.73298	0.25977435
15.739548000000001	0.25775031
15.746116	0.25537164
15.752683	0.25281775
15.759251	0.25014251
15.765819	0.24706757
15.772387	0.24311189
15.778954999999998	0.23810967
15.785523000000001	0.23242449
15.79209	0.22651126
15.798657999999998	0.2205675
15.805226000000001	0.21462319
15.811794	0.20867888
15.818361999999999	0.20273457
15.824929999999998	0.19679025
15.831497	0.19084452
15.838065	0.18487145
15.844632999999998	0.17876388
15.851201000000001	0.17235254
15.857769000000001	0.16557431
15.864336999999999	0.1585524
15.870904999999999	0.15144719
15.877472000000001	0.14433038
15.884039999999999	0.13721333
15.890607999999999	0.13009629
15.897176000000002	0.12297924
15.903744	0.11586219
15.910312	0.10874515
15.916879000000002	0.1016281
15.923447	0.094511055
15.930015	0.087394009
15.936582999999999	0.080276962
15.943151	0.073159991
15.949719	0.066057454
15.956285999999999	0.059108938
15.962854	0.052728358
15.969422	0.04737624
15.97599	0.043039619
15.982558	0.039248856
15.989126	0.035601214
15.995693	0.031966202
16.002260999999997	0.028331461
16.008829000000002	0.024714049
16.015397	0.021241891
16.021964999999998	0.018237587
16.028533	0.015995053
16.035101	0.014432853
16.041667999999998	0.013198554
16.048236	0.012038838
16.054804	0.010884085
16.061372	0.0097293372
16.06794	0.0085747461
16.074507999999998	0.0074288734
16.081075	0.0063478029
16.087643	0.005460075
16.094210999999998	0.0048678015
16.100779	0.0045235008
16.107347	0.0042906619
16.113915	0.0040809142
16.120482	0.0038724247
16.12705	0.0036639358
16.133618	0.0034554468
16.140186	0.0032469578
16.146754	0.0030384688
16.153322	0.0028299798
16.159889	0.0026214908
16.166457	0.0024130019
16.173025	0.0022045129
16.179593	0.0019960239
16.186161	0.0017875349
16.192729	0.0015790459
16.199296	0.0013705569
16.205864000000002	0.001162068
16.212432	0.00095357898
16.219	0.00074509
