age,mass,luminosity,temperature,gravity,radius,metallicity,cloud
0.15,0.055,-3.298,2415,4.964,0.128,0,nc
0.15,0.055,-3.302,2344,4.915,0.1354,0.3,nc
0.15,0.058,-3.258,2391,4.929,0.1368,0.3,nc
0.15,0.06,-3.228,2423,4.936,0.1379,0.3,nc
0.2,0.002,-6.828,328,3.585,0.1193,-0.3,nc
0.2,0.002,-6.845,323,3.575,0.1207,0,nc
0.2,0.002,-6.818,326,3.564,0.1223,0.3,nc
0.2,0.003,-6.526,389,3.755,0.1202,-0.3,nc
0.2,0.003,-6.539,384,3.746,0.1214,0,nc
0.2,0.003,-6.511,388,3.735,0.123,0.3,nc
0.2,0.004,-6.311,440,3.88,0.1202,-0.3,nc
0.2,0.004,-6.306,439,3.872,0.1213,0,nc
0.2,0.004,-6.278,443,3.86,0.123,0.3,nc
0.2,0.005,-6.147,485,3.981,0.1197,-0.3,nc
0.2,0.005,-6.11,493,3.972,0.1209,0,nc
0.2,0.005,-6.083,497,3.959,0.1227,0.3,nc
0.2,0.006,-5.987,533,4.065,0.1189,-0.3,nc
0.2,0.006,-5.939,545,4.055,0.1203,0,nc
0.2,0.006,-5.92,547,4.042,0.1221,0.3,nc
0.2,0.007,-5.821,589,4.138,0.1181,-0.3,nc
0.2,0.007,-5.791,595,4.127,0.1196,0,nc
0.2,0.007,-5.776,596,4.114,0.1215,0.3,nc
0.2,0.008,-5.683,639,4.202,0.1174,-0.3,nc
0.2,0.008,-5.662,643,4.19,0.1189,0,nc
0.2,0.008,-5.639,646,4.177,0.1208,0.3,nc
0.2,0.009,-5.565,686,4.258,0.1167,-0.3,nc
0.2,0.009,-5.542,691,4.246,0.1182,0,nc
0.2,0.009,-5.509,698,4.232,0.1202,0.3,nc
0.2,0.01,-5.443,738,4.308,0.1161,-0.3,nc
0.2,0.01,-5.41,747,4.296,0.1177,0,nc
0.2,0.01,-5.371,757,4.28,0.1199,0.3,nc
0.2,0.011,-5.262,818,4.348,0.1162,-0.3,nc
0.2,0.011,-5.198,842,4.333,0.1183,0,nc
0.2,0.011,-5.115,872,4.311,0.1213,0.3,nc
0.2,0.012,-4.796,1052,4.356,0.1203,-0.3,nc
0.2,0.012,-4.679,1109,4.33,0.124,0,nc
0.2,0.012,-4.579,1153,4.298,0.1286,0.3,nc
0.2,0.013,-4.762,1078,4.399,0.1192,-0.3,nc
0.2,0.013,-4.721,1093,4.382,0.1216,0,nc
0.2,0.013,-4.66,1115,4.356,0.1252,0.3,nc
0.2,0.014,-4.924,997,4.459,0.1155,-0.3,nc
0.2,0.014,-4.877,1016,4.443,0.1176,0,nc
0.2,0.014,-4.822,1035,4.42,0.1207,0.3,nc
0.2,0.015,-4.913,1009,4.499,0.1142,-0.3,nc
0.2,0.015,-4.87,1026,4.483,0.1162,0,nc
0.2,0.015,-4.828,1038,4.462,0.119,0.3,nc
0.2,0.016,-4.866,1041,4.532,0.1134,-0.3,nc
0.2,0.016,-4.83,1054,4.518,0.1153,0,nc
0.2,0.016,-4.785,1068,4.496,0.1182,0.3,nc
0.2,0.017,-4.803,1082,4.563,0.1129,-0.3,nc
0.2,0.017,-4.773,1091,4.548,0.1148,0,nc
0.2,0.017,-4.727,1107,4.526,0.1178,0.3,nc
0.2,0.018,-4.752,1116,4.592,0.1123,-0.3,nc
0.2,0.018,-4.71,1133,4.576,0.1145,0,nc
0.2,0.018,-4.667,1147,4.553,0.1175,0.3,nc
0.2,0.019,-4.69,1159,4.618,0.112,-0.3,nc
0.2,0.019,-4.645,1178,4.601,0.1142,0,nc
0.2,0.019,-4.615,1184,4.579,0.1171,0.3,nc
0.2,0.02,-4.628,1203,4.643,0.1117,-0.3,nc
0.2,0.02,-4.587,1219,4.625,0.1139,0,nc
0.2,0.02,-4.555,1226,4.603,0.1169,0.3,nc
0.2,0.022,-4.518,1285,4.688,0.1111,-0.3,nc
0.2,0.022,-4.478,1301,4.67,0.1135,0,nc
0.2,0.022,-4.44,1310,4.645,0.1169,0.3,nc
0.2,0.024,-4.414,1367,4.73,0.1107,-0.3,nc
0.2,0.024,-4.382,1378,4.711,0.113,0,nc
0.2,0.024,-4.339,1389,4.683,0.1168,0.3,nc
0.2,0.026,-4.318,1446,4.766,0.1104,-0.3,nc
0.2,0.026,-4.282,1460,4.746,0.113,0,nc
0.2,0.026,-4.245,1466,4.717,0.1169,0.3,nc
0.2,0.028,-4.236,1518,4.802,0.11,-0.3,nc
0.2,0.028,-4.186,1541,4.778,0.1131,0,nc
0.2,0.028,-4.155,1542,4.747,0.1171,0.3,nc
0.2,0.03,-4.143,1602,4.831,0.1101,-0.3,nc
0.2,0.03,-4.103,1617,4.807,0.1132,0,nc
0.2,0.03,-4.073,1614,4.775,0.1175,0.3,nc
0.2,0.033,-4.029,1711,4.873,0.11,-0.3,nc
0.2,0.033,-3.991,1722,4.847,0.1134,0,nc
0.2,0.033,-3.959,1718,4.811,0.1182,0.3,nc
0.2,0.035,-3.952,1787,4.897,0.1102,-0.3,nc
0.2,0.035,-3.925,1788,4.871,0.1136,0,nc
0.2,0.035,-3.892,1781,4.832,0.1189,0.3,nc
0.2,0.038,-3.85,1892,4.93,0.1106,-0.3,nc
0.2,0.038,-3.828,1885,4.902,0.1142,0,nc
0.2,0.038,-3.801,1869,4.86,0.1198,0.3,nc
0.2,0.04,-3.788,1958,4.95,0.1108,-0.3,nc
0.2,0.04,-3.768,1947,4.92,0.1147,0,nc
0.2,0.04,-3.744,1926,4.877,0.1206,0.3,nc
0.2,0.043,-3.697,2055,4.975,0.1117,-0.3,nc
0.2,0.043,-3.68,2037,4.943,0.1159,0,nc
0.2,0.043,-3.668,2004,4.902,0.1215,0.3,nc
0.2,0.045,-3.648,2111,4.993,0.112,-0.3,nc
0.2,0.045,-3.63,2091,4.958,0.1165,0,nc
0.2,0.045,-3.619,2055,4.916,0.1223,0.3,nc
0.2,0.048,-3.571,2197,5.012,0.113,-0.3,nc
0.2,0.048,-3.563,2165,4.979,0.1175,0,nc
0.2,0.048,-3.554,2123,4.935,0.1236,0.3,nc
0.2,0.05,-3.528,2247,5.026,0.1136,-0.3,nc
0.2,0.05,-3.518,2213,4.99,0.1184,0,nc
0.2,0.05,-3.515,2163,4.947,0.1244,0.3,nc
0.2,0.053,-3.471,2315,5.046,0.1143,-0.3,nc
0.2,0.053,-3.459,2278,5.006,0.1196,0,nc
0.2,0.053,-3.456,2223,4.961,0.126,0.3,nc
0.2,0.055,-3.434,2358,5.057,0.1149,-0.3,nc
0.2,0.055,-3.423,2318,5.017,0.1204,0,nc
0.2,0.055,-3.422,2259,4.971,0.1269,0.3,nc
0.2,0.058,-3.382,2419,5.073,0.1159,-0.3,nc
0.2,0.058,-3.377,2371,5.033,0.1214,0,nc
0.2,0.058,-3.376,2310,4.987,0.128,0.3,nc
0.2,0.06,-3.346,2406,5.041,0.1222,0,nc
0.2,0.06,-3.344,2342,4.994,0.1291,0.3,nc
0.2,0.063,-3.3,2388,5.005,0.1306,0.3,nc
0.2,0.064,-3.291,2400,5.011,0.1308,0.3,nc
0.2,0.065,-3.278,2414,5.014,0.1313,0.3,nc
0.3,0.002,-7.019,296,3.597,0.1177,-0.3,nc
0.3,0.002,-7.035,291,3.587,0.1191,0,nc
0.3,0.002,-7.008,294,3.577,0.1205,0.3,nc
0.3,0.003,-6.712,352,3.767,0.1185,-0.3,nc
0.3,0.003,-6.73,346,3.758,0.1197,0,nc
0.3,0.003,-6.702,350,3.748,0.1212,0.3,nc
0.3,0.004,-6.493,399,3.892,0.1185,-0.3,nc
0.3,0.004,-6.503,395,3.884,0.1197,0,nc
0.3,0.004,-6.473,399,3.872,0.1212,0.3,nc
0.3,0.005,-6.323,441,3.993,0.118,-0.3,nc
0.3,0.005,-6.316,441,3.984,0.1192,0,nc
0.3,0.005,-6.288,445,3.973,0.1208,0.3,nc
0.3,0.006,-6.184,479,4.077,0.1173,-0.3,nc
0.3,0.006,-6.152,486,4.069,0.1184,0,nc
0.3,0.006,-6.126,490,4.056,0.1201,0.3,nc
0.3,0.007,-6.048,520,4.151,0.1164,-0.3,nc
0.3,0.007,-6.006,530,4.141,0.1177,0,nc
0.3,0.007,-5.986,532,4.129,0.1194,0.3,nc
0.3,0.008,-5.909,566,4.215,0.1155,-0.3,nc
0.3,0.008,-5.877,573,4.205,0.1169,0,nc
0.3,0.008,-5.86,574,4.192,0.1186,0.3,nc
0.3,0.009,-5.783,611,4.273,0.1147,-0.3,nc
0.3,0.009,-5.759,615,4.262,0.1161,0,nc
0.3,0.009,-5.739,617,4.249,0.1179,0.3,nc
0.3,0.01,-5.665,655,4.324,0.114,-0.3,nc
0.3,0.01,-5.635,662,4.312,0.1155,0,nc
0.3,0.01,-5.601,670,4.298,0.1174,0.3,nc
0.3,0.011,-5.498,722,4.366,0.1139,-0.3,nc
0.3,0.011,-5.435,742,4.352,0.1158,0,nc
0.3,0.011,-5.344,774,4.332,0.1185,0.3,nc
0.3,0.012,-5.068,913,4.382,0.1168,-0.3,nc
0.3,0.012,-4.945,967,4.359,0.1198,0,nc
0.3,0.012,-4.832,1016,4.331,0.1239,0.3,nc
0.3,0.013,-5.107,901,4.432,0.1148,-0.3,nc
0.3,0.013,-5.08,908,4.419,0.1165,0,nc
0.3,0.013,-5.031,924,4.4,0.1191,0.3,nc
0.3,0.014,-5.22,854,4.485,0.1121,-0.3,nc
0.3,0.014,-5.185,865,4.472,0.1138,0,nc
0.3,0.014,-5.134,881,4.453,0.1162,0.3,nc
0.3,0.015,-5.182,877,4.522,0.1111,-0.3,nc
0.3,0.015,-5.15,887,4.51,0.1127,0,nc
0.3,0.015,-5.106,900,4.492,0.1151,0.3,nc
0.3,0.016,-5.126,909,4.556,0.1104,-0.3,nc
0.3,0.016,-5.094,919,4.543,0.112,0,nc
0.3,0.016,-5.05,932,4.525,0.1144,0.3,nc
0.3,0.017,-5.06,946,4.587,0.1098,-0.3,nc
0.3,0.017,-5.03,955,4.574,0.1114,0,nc
0.3,0.017,-4.989,968,4.555,0.1138,0.3,nc
0.3,0.018,-5.001,981,4.616,0.1092,-0.3,nc
0.3,0.018,-4.968,993,4.603,0.1109,0,nc
0.3,0.018,-4.927,1005,4.584,0.1134,0.3,nc
0.3,0.019,-4.94,1018,4.643,0.1087,-0.3,nc
0.3,0.019,-4.902,1033,4.629,0.1105,0,nc
0.3,0.019,-4.866,1043,4.61,0.113,0.3,nc
0.3,0.02,-4.881,1056,4.669,0.1083,-0.3,nc
0.3,0.02,-4.844,1070,4.655,0.1101,0,nc
0.3,0.02,-4.805,1082,4.635,0.1126,0.3,nc
0.3,0.022,-4.769,1130,4.717,0.1075,-0.3,nc
0.3,0.022,-4.733,1144,4.702,0.1094,0,nc
0.3,0.022,-4.689,1159,4.68,0.1121,0.3,nc
0.3,0.024,-4.664,1205,4.76,0.1069,-0.3,nc
0.3,0.024,-4.628,1219,4.744,0.1088,0,nc
0.3,0.024,-4.586,1232,4.721,0.1118,0.3,nc
0.3,0.026,-4.566,1278,4.799,0.1063,-0.3,nc
0.3,0.026,-4.529,1292,4.783,0.1084,0,nc
0.3,0.026,-4.49,1303,4.758,0.1115,0.3,nc
0.3,0.028,-4.477,1348,4.836,0.1058,-0.3,nc
0.3,0.028,-4.436,1366,4.817,0.1081,0,nc
0.3,0.028,-4.398,1375,4.791,0.1113,0.3,nc
0.3,0.03,-4.389,1420,4.868,0.1055,-0.3,nc
0.3,0.03,-4.349,1437,4.849,0.1078,0,nc
0.3,0.03,-4.313,1444,4.822,0.1113,0.3,nc
0.3,0.033,-4.273,1521,4.913,0.1051,-0.3,nc
0.3,0.033,-4.231,1540,4.892,0.1076,0,nc
0.3,0.033,-4.194,1546,4.862,0.1114,0.3,nc
0.3,0.035,-4.197,1590,4.94,0.1049,-0.3,nc
0.3,0.035,-4.158,1607,4.918,0.1076,0,nc
0.3,0.035,-4.12,1612,4.886,0.1117,0.3,nc
0.3,0.038,-4.092,1691,4.977,0.1048,-0.3,nc
0.3,0.038,-4.056,1703,4.953,0.1077,0,nc
0.3,0.038,-4.02,1704,4.918,0.1121,0.3,nc
0.3,0.04,-4.025,1757,4.999,0.1048,-0.3,nc
0.3,0.04,-3.993,1764,4.974,0.1079,0,nc
0.3,0.04,-3.96,1761,4.938,0.1124,0.3,nc
0.3,0.043,-3.93,1854,5.029,0.105,-0.3,nc
0.3,0.043,-3.903,1854,5.001,0.1083,0,nc
0.3,0.043,-3.878,1841,4.965,0.113,0.3,nc
0.3,0.045,-3.873,1914,5.047,0.1051,-0.3,nc
0.3,0.045,-3.848,1910,5.019,0.1087,0,nc
0.3,0.045,-3.826,1893,4.981,0.1135,0.3,nc
0.3,0.048,-3.791,2002,5.072,0.1056,-0.3,nc
0.3,0.048,-3.772,1990,5.042,0.1092,0,nc
0.3,0.048,-3.754,1967,5.003,0.1143,0.3,nc
0.3,0.05,-3.742,2058,5.087,0.1058,-0.3,nc
0.3,0.05,-3.724,2042,5.056,0.1098,0,nc
0.3,0.05,-3.709,2014,5.016,0.1148,0.3,nc
0.3,0.053,-3.672,2137,5.108,0.1063,-0.3,nc
0.3,0.053,-3.657,2114,5.075,0.1106,0,nc
0.3,0.053,-3.644,2080,5.034,0.1159,0.3,nc
0.3,0.055,-3.628,2187,5.121,0.1067,-0.3,nc
0.3,0.055,-3.615,2160,5.086,0.1111,0,nc
0.3,0.055,-3.606,2121,5.045,0.1165,0.3,nc
0.3,0.058,-3.568,2257,5.139,0.1074,-0.3,nc
0.3,0.058,-3.559,2223,5.103,0.112,0,nc
0.3,0.058,-3.554,2177,5.061,0.1175,0.3,nc
0.3,0.06,-3.531,2301,5.15,0.1079,-0.3,nc
0.3,0.06,-3.523,2263,5.112,0.1126,0,nc
0.3,0.06,-3.519,2213,5.07,0.1182,0.3,nc
0.3,0.063,-3.479,2363,5.165,0.1087,-0.3,nc
0.3,0.063,-3.472,2320,5.126,0.1136,0,nc
0.3,0.063,-3.47,2265,5.082,0.1195,0.3,nc
0.3,0.064,-3.462,2383,5.169,0.109,-0.3,nc
0.3,0.064,-3.456,2338,5.131,0.1139,0,nc
0.3,0.064,-3.455,2281,5.087,0.1198,0.3,nc
0.3,0.065,-3.444,2403,5.173,0.1093,-0.3,nc
0.3,0.065,-3.44,2355,5.134,0.1144,0,nc
0.3,0.065,-3.44,2298,5.091,0.1202,0.3,nc
0.3,0.066,-3.425,2372,5.138,0.1147,0,nc
0.3,0.066,-3.424,2314,5.094,0.1207,0.3,nc
0.3,0.067,-3.411,2388,5.142,0.1151,0,nc
0.3,0.067,-3.411,2328,5.098,0.121,0.3,nc
0.3,0.068,-3.395,2405,5.145,0.1155,0,nc
0.3,0.068,-3.397,2343,5.101,0.1215,0.3,nc
0.3,0.069,-3.383,2357,5.104,0.1219,0.3,nc
0.3,0.07,-3.369,2372,5.107,0.1224,0.3,nc
0.3,0.071,-3.356,2385,5.11,0.1228,0.3,nc
0.3,0.072,-3.343,2398,5.113,0.1233,0.3,nc
0.3,0.073,-3.331,2411,5.116,0.1237,0.3,nc
0.4,0.002,-7.159,274,3.606,0.1165,-0.3,nc
0.4,0.002,-7.172,271,3.595,0.1179,0,nc
0.4,0.002,-7.145,273,3.585,0.1193,0.3,nc
0.4,0.003,-6.849,327,3.776,0.1174,-0.3,nc
0.4,0.003,-6.867,322,3.766,0.1186,0,nc
0.4,0.003,-6.839,325,3.756,0.12,0.3,nc
0.4,0.004,-6.627,371,3.9,0.1174,-0.3,nc
0.4,0.004,-6.64,367,3.892,0.1185,0,nc
0.4,0.004,-6.612,370,3.881,0.12,0.3,nc
0.4,0.005,-6.455,411,4.001,0.1169,-0.3,nc
0.4,0.005,-6.458,408,3.993,0.118,0,nc
0.4,0.005,-6.429,412,3.982,0.1195,0.3,nc
0.4,0.006,-6.313,447,4.086,0.1161,-0.3,nc
0.4,0.006,-6.3,448,4.077,0.1172,0,nc
0.4,0.006,-6.273,452,4.066,0.1188,0.3,nc
0.4,0.007,-6.19,482,4.159,0.1153,-0.3,nc
0.4,0.007,-6.159,488,4.151,0.1164,0,nc
0.4,0.007,-6.134,492,4.138,0.1181,0.3,nc
0.4,0.008,-6.068,519,4.224,0.1143,-0.3,nc
0.4,0.008,-6.031,527,4.215,0.1156,0,nc
0.4,0.008,-6.01,530,4.202,0.1172,0.3,nc
0.4,0.009,-5.944,559,4.282,0.1134,-0.3,nc
0.4,0.009,-5.914,566,4.272,0.1147,0,nc
0.4,0.009,-5.895,568,4.259,0.1165,0.3,nc
0.4,0.01,-5.823,602,4.334,0.1127,-0.3,nc
0.4,0.01,-5.786,611,4.323,0.1141,0,nc
0.4,0.01,-5.764,614,4.309,0.1159,0.3,nc
0.4,0.011,-5.66,662,4.377,0.1124,-0.3,nc
0.4,0.011,-5.602,679,4.364,0.1141,0,nc
0.4,0.011,-5.509,709,4.345,0.1167,0.3,nc
0.4,0.012,-5.271,820,4.399,0.1145,-0.3,nc
0.4,0.012,-5.158,866,4.379,0.1171,0,nc
0.4,0.012,-5.046,910,4.355,0.1205,0.3,nc
0.4,0.013,-5.33,800,4.45,0.1124,-0.3,nc
0.4,0.013,-5.31,804,4.439,0.1139,0,nc
0.4,0.013,-5.273,814,4.422,0.116,0.3,nc
0.4,0.014,-5.402,775,4.498,0.1103,-0.3,nc
0.4,0.014,-5.37,784,4.487,0.1118,0,nc
0.4,0.014,-5.329,796,4.471,0.1139,0.3,nc
0.4,0.015,-5.356,799,4.536,0.1094,-0.3,nc
0.4,0.015,-5.325,808,4.524,0.1109,0,nc
0.4,0.015,-5.293,816,4.508,0.1129,0.3,nc
0.4,0.016,-5.297,830,4.569,0.1087,-0.3,nc
0.4,0.016,-5.275,835,4.558,0.1101,0,nc
0.4,0.016,-5.235,846,4.542,0.1122,0.3,nc
0.4,0.017,-5.23,865,4.601,0.1081,-0.3,nc
0.4,0.017,-5.212,868,4.59,0.1094,0,nc
0.4,0.017,-5.168,882,4.573,0.1116,0.3,nc
0.4,0.018,-5.177,894,4.631,0.1074,-0.3,nc
0.4,0.018,-5.142,906,4.618,0.1089,0,nc
0.4,0.018,-5.103,917,4.601,0.1111,0.3,nc
0.4,0.019,-5.113,930,4.658,0.1069,-0.3,nc
0.4,0.019,-5.075,943,4.646,0.1085,0,nc
0.4,0.019,-5.043,951,4.629,0.1106,0.3,nc
0.4,0.02,-5.048,968,4.684,0.1065,-0.3,nc
0.4,0.02,-5.015,979,4.672,0.108,0,nc
0.4,0.02,-4.986,986,4.654,0.1102,0.3,nc
0.4,0.022,-4.936,1036,4.733,0.1055,-0.3,nc
0.4,0.022,-4.902,1048,4.72,0.1072,0,nc
0.4,0.022,-4.861,1062,4.701,0.1096,0.3,nc
0.4,0.024,-4.832,1105,4.777,0.1048,-0.3,nc
0.4,0.024,-4.807,1112,4.764,0.1063,0,nc
0.4,0.024,-4.759,1130,4.744,0.1089,0.3,nc
0.4,0.026,-4.734,1172,4.818,0.1041,-0.3,nc
0.4,0.026,-4.702,1184,4.804,0.1058,0,nc
0.4,0.026,-4.656,1201,4.781,0.1085,0.3,nc
0.4,0.028,-4.651,1234,4.856,0.1033,-0.3,nc
0.4,0.028,-4.604,1255,4.839,0.1054,0,nc
0.4,0.028,-4.564,1268,4.816,0.1082,0.3,nc
0.4,0.03,-4.556,1306,4.889,0.103,-0.3,nc
0.4,0.03,-4.518,1322,4.873,0.105,0,nc
0.4,0.03,-4.478,1334,4.848,0.1079,0.3,nc
0.4,0.033,-4.445,1397,4.937,0.1022,-0.3,nc
0.4,0.033,-4.401,1418,4.919,0.1044,0,nc
0.4,0.033,-4.357,1431,4.891,0.1077,0.3,nc
0.4,0.035,-4.366,1464,4.965,0.1019,-0.3,nc
0.4,0.035,-4.33,1479,4.947,0.1041,0,nc
0.4,0.035,-4.289,1490,4.919,0.1075,0.3,nc
0.4,0.038,-4.261,1558,5.004,0.1016,-0.3,nc
0.4,0.038,-4.225,1572,4.984,0.1039,0,nc
0.4,0.038,-4.179,1585,4.952,0.1078,0.3,nc
0.4,0.04,-4.199,1616,5.028,0.1013,-0.3,nc
0.4,0.04,-4.16,1633,5.007,0.1039,0,nc
0.4,0.04,-4.116,1643,4.973,0.108,0.3,nc
0.4,0.043,-4.095,1715,5.059,0.1014,-0.3,nc
0.4,0.043,-4.061,1726,5.035,0.1042,0,nc
0.4,0.043,-4.034,1722,5.004,0.108,0.3,nc
0.4,0.045,-4.044,1769,5.081,0.1012,-0.3,nc
0.4,0.045,-4.004,1782,5.054,0.1044,0,nc
0.4,0.045,-3.981,1773,5.022,0.1083,0.3,nc
0.4,0.048,-3.952,1862,5.106,0.1015,-0.3,nc
0.4,0.048,-3.927,1861,5.08,0.1046,0,nc
0.4,0.048,-3.906,1847,5.046,0.1088,0.3,nc
0.4,0.05,-3.899,1919,5.123,0.1016,-0.3,nc
0.4,0.05,-3.873,1916,5.094,0.105,0,nc
0.4,0.05,-3.858,1895,5.06,0.1092,0.3,nc
0.4,0.053,-3.831,1995,5.148,0.1016,-0.3,nc
0.4,0.053,-3.802,1991,5.115,0.1055,0,nc
0.4,0.053,-3.785,1968,5.078,0.1101,0.3,nc
0.4,0.055,-3.783,2048,5.162,0.1019,-0.3,nc
0.4,0.055,-3.758,2039,5.128,0.1059,0,nc
0.4,0.055,-3.743,2011,5.09,0.1106,0.3,nc
0.4,0.058,-3.716,2124,5.181,0.1023,-0.3,nc
0.4,0.058,-3.699,2104,5.148,0.1063,0,nc
0.4,0.058,-3.689,2070,5.109,0.1111,0.3,nc
0.4,0.06,-3.674,2172,5.193,0.1027,-0.3,nc
0.4,0.06,-3.659,2148,5.158,0.1068,0,nc
0.4,0.06,-3.649,2111,5.118,0.1119,0.3,nc
0.4,0.063,-3.614,2242,5.209,0.1033,-0.3,nc
0.4,0.063,-3.599,2214,5.171,0.1078,0,nc
0.4,0.063,-3.594,2168,5.13,0.113,0.3,nc
0.4,0.064,-3.594,2265,5.213,0.1036,-0.3,nc
0.4,0.064,-3.582,2233,5.177,0.108,0,nc
0.4,0.064,-3.583,2181,5.137,0.113,0.3,nc
0.4,0.065,-3.571,2290,5.216,0.1041,-0.3,nc
0.4,0.065,-3.567,2250,5.181,0.1083,0,nc
0.4,0.065,-3.567,2199,5.141,0.1134,0.3,nc
0.4,0.066,-3.557,2308,5.223,0.1041,-0.3,nc
0.4,0.066,-3.549,2270,5.185,0.1086,0,nc
0.4,0.066,-3.547,2219,5.144,0.1139,0.3,nc
0.4,0.067,-3.538,2330,5.226,0.1044,-0.3,nc
0.4,0.067,-3.529,2290,5.188,0.1091,0,nc
0.4,0.067,-3.533,2234,5.149,0.1141,0.3,nc
0.4,0.068,-3.52,2351,5.231,0.1046,-0.3,nc
0.4,0.068,-3.515,2307,5.193,0.1093,0,nc
0.4,0.068,-3.517,2252,5.152,0.1145,0.3,nc
0.4,0.069,-3.503,2371,5.235,0.1049,-0.3,nc
0.4,0.069,-3.498,2326,5.196,0.1097,0,nc
0.4,0.069,-3.5,2269,5.155,0.1149,0.3,nc
0.4,0.07,-3.484,2393,5.237,0.1054,-0.3,nc
0.4,0.07,-3.481,2344,5.199,0.1101,0,nc
0.4,0.07,-3.482,2287,5.157,0.1156,0.3,nc
0.4,0.071,-3.466,2413,5.241,0.1057,-0.3,nc
0.4,0.071,-3.467,2362,5.204,0.1103,0,nc
0.4,0.071,-3.468,2303,5.161,0.1159,0.3,nc
0.4,0.072,-3.451,2380,5.207,0.1107,0,nc
0.4,0.072,-3.452,2319,5.163,0.1163,0.3,nc
0.4,0.073,-3.429,2400,5.206,0.1116,0,nc
0.4,0.073,-3.436,2334,5.165,0.1169,0.3,nc
0.4,0.074,-3.419,2413,5.211,0.1116,0,nc
0.4,0.074,-3.424,2348,5.169,0.1172,0.3,nc
0.4,0.075,-3.409,2363,5.171,0.1177,0.3,nc
0.4,0.077,-3.382,2391,5.175,0.1187,0.3,nc
0.4,0.08,-3.341,2431,5.18,0.1203,0.3,nc
0.6,0.003,-7.037,295,3.787,0.1158,-0.3,nc
0.6,0.003,-7.053,291,3.777,0.1172,0,nc
0.6,0.003,-7.025,294,3.768,0.1184,0.3,nc
0.6,0.004,-6.812,336,3.912,0.1159,-0.3,nc
0.6,0.004,-6.827,331,3.903,0.1171,0,nc
0.6,0.004,-6.799,335,3.893,0.1184,0.3,nc
0.6,0.005,-6.638,372,4.012,0.1154,-0.3,nc
0.6,0.005,-6.646,369,4.004,0.1165,0,nc
0.6,0.005,-6.618,372,3.994,0.1179,0.3,nc
0.6,0.006,-6.495,405,4.097,0.1147,-0.3,nc
0.6,0.006,-6.494,404,4.089,0.1157,0,nc
0.6,0.006,-6.467,407,4.078,0.1172,0.3,nc
0.6,0.007,-6.372,437,4.17,0.1138,-0.3,nc
0.6,0.007,-6.359,438,4.162,0.1149,0,nc
0.6,0.007,-6.333,442,4.151,0.1164,0.3,nc
0.6,0.008,-6.261,467,4.236,0.1129,-0.3,nc
0.6,0.008,-6.235,472,4.227,0.114,0,nc
0.6,0.008,-6.212,475,4.215,0.1155,0.3,nc
0.6,0.009,-6.153,499,4.294,0.1119,-0.3,nc
0.6,0.009,-6.122,506,4.285,0.1131,0,nc
0.6,0.009,-6.099,509,4.273,0.1147,0.3,nc
0.6,0.01,-6.04,535,4.346,0.1111,-0.3,nc
0.6,0.01,-6.009,542,4.337,0.1123,0,nc
0.6,0.01,-5.978,547,4.324,0.114,0.3,nc
0.6,0.011,-5.892,584,4.392,0.1106,-0.3,nc
0.6,0.011,-5.835,599,4.38,0.1121,0,nc
0.6,0.011,-5.75,623,4.362,0.1144,0.3,nc
0.6,0.012,-5.562,702,4.42,0.1118,-0.3,nc
0.6,0.012,-5.465,736,4.404,0.1138,0,nc
0.6,0.012,-5.369,769,4.384,0.1165,0.3,nc
0.6,0.013,-5.619,686,4.47,0.1098,-0.3,nc
0.6,0.013,-5.603,688,4.46,0.1111,0,nc
0.6,0.013,-5.576,693,4.447,0.1128,0.3,nc
0.6,0.014,-5.657,676,4.516,0.1081,-0.3,nc
0.6,0.014,-5.631,682,4.506,0.1094,0,nc
0.6,0.014,-5.597,690,4.491,0.1112,0.3,nc
0.6,0.015,-5.602,700,4.553,0.1073,-0.3,nc
0.6,0.015,-5.575,707,4.542,0.1086,0,nc
0.6,0.015,-5.542,715,4.528,0.1104,0.3,nc
0.6,0.016,-5.542,728,4.587,0.1065,-0.3,nc
0.6,0.016,-5.51,737,4.576,0.1079,0,nc
0.6,0.016,-5.476,745,4.561,0.1097,0.3,nc
0.6,0.017,-5.474,759,4.618,0.1059,-0.3,nc
0.6,0.017,-5.446,767,4.608,0.1072,0,nc
0.6,0.017,-5.415,774,4.593,0.109,0.3,nc
0.6,0.018,-5.409,790,4.648,0.1053,-0.3,nc
0.6,0.018,-5.383,797,4.637,0.1066,0,nc
0.6,0.018,-5.352,805,4.623,0.1084,0.3,nc
0.6,0.019,-5.352,819,4.677,0.1047,-0.3,nc
0.6,0.019,-5.326,826,4.666,0.106,0,nc
0.6,0.019,-5.283,839,4.65,0.1079,0.3,nc
0.6,0.02,-5.294,849,4.704,0.1041,-0.3,nc
0.6,0.02,-5.267,857,4.693,0.1054,0,nc
0.6,0.02,-5.227,869,4.677,0.1074,0.3,nc
0.6,0.022,-5.183,910,4.754,0.103,-0.3,nc
0.6,0.022,-5.154,919,4.742,0.1044,0,nc
0.6,0.022,-5.115,931,4.726,0.1064,0.3,nc
0.6,0.024,-5.079,970,4.8,0.1021,-0.3,nc
0.6,0.024,-5.045,982,4.787,0.1036,0,nc
0.6,0.024,-5.003,996,4.77,0.1057,0.3,nc
0.6,0.026,-4.983,1030,4.842,0.1013,-0.3,nc
0.6,0.026,-4.952,1041,4.829,0.1027,0,nc
