mass,age,temperature,luminosity,radius,gravity,metallicity,chemistry,eos
0.016,0.010608184,2349.520523,-2.95201584,0.20204565,4.03163623,0,ceq,SVCH
0.016,0.013433993,2336.900916,-2.97458357,0.19899912,4.0448331,0,ceq,SVCH
0.016,0.017012543,2317.422534,-3.0086945,0.19456316,4.06441351,0,ceq,SVCH
0.016,0.021544347,2284.797155,-3.06468047,0.18766787,4.09575451,0,ceq,SVCH
0.016,0.027283334,2216.114892,-3.17555008,0.1755767,4.15360211,0,ceq,SVCH
0.016,0.034551073,2060.222442,-3.39119612,0.15848973,4.24253258,0,ceq,SVCH
0.016,0.043754794,1864.228733,-3.65061695,0.1435895,4.32828963,0,ceq,SVCH
0.016,0.055410203,1684.587246,-3.88607506,0.13409157,4.38773135,0,ceq,SVCH
0.016,0.070170383,1536.670993,-4.08836972,0.12766908,4.43036417,0,ceq,SVCH
0.016,0.088862382,1395.238868,-4.28901632,0.1229173,4.46330882,0,ceq,SVCH
0.016,0.112533558,1291.357735,-4.44993626,0.11922549,4.48979656,0,ceq,SVCH
0.016,0.142510267,1194.280104,-4.60852912,0.11613447,4.51261289,0,ceq,SVCH
0.016,0.180472177,1101.625095,-4.76855645,0.11352329,4.53236479,0,ceq,SVCH
0.016,0.228546386,1019.433052,-4.92025088,0.11132466,4.5493519,0,ceq,SVCH
0.016,0.289426612,945.2173345,-5.06635268,0.10944565,4.56413765,0,ceq,SVCH
0.016,0.366524124,872.6695244,-5.2181296,0.10781286,4.57719349,0,ceq,SVCH
0.016,0.464158883,803.7128852,-5.37249324,0.10641388,4.58853808,0,ceq,SVCH
0.016,0.587801607,744.4714303,-5.51548952,0.10519499,4.59854449,0,ceq,SVCH
0.016,0.744380301,688.7799443,-5.65958633,0.10410816,4.60756483,0,ceq,SVCH
0.016,0.942668455,641.2196931,-5.79222551,0.1031102,4.61593099,0,ceq,SVCH
0.016,1.19377664,595.7266587,-5.92771521,0.10220627,4.62357922,0,ceq,SVCH
0.016,1.51177507,552.0852929,-6.06682657,0.10139115,4.63053415,0,ceq,SVCH
0.016,1.91448198,520.3647499,-6.17622928,0.10062369,4.63713379,0,ceq,SVCH
0.016,2.42446202,487.418775,-6.29625457,0.09988275,4.64355327,0,ceq,SVCH
0.016,3.07029063,454.1932705,-6.42495797,0.09919021,4.6495966,0,ceq,SVCH
0.016,3.88815518,425.7234426,-6.54308934,0.09854246,4.65528741,0,ceq,SVCH
0.016,4.92388263,398.5938975,-6.66290261,0.09792799,4.6607205,0,ceq,SVCH
0.016,6.23550734,378.2222892,-6.75936827,0.09732757,4.66606248,0,ceq,SVCH
0.016,7.89652287,357.0185327,-6.8649218,0.09673297,4.6713852,0,ceq,SVCH
0.016,10,340.2032407,-6.95402056,0.09614831,4.67665093,0,ceq,SVCH
0.017,0.001,2591.968774,-2.3522256,0.33117077,3.62876203,0,ceq,SVCH
0.017,0.00126638,2572.799341,-2.4290419,0.30767777,3.69267333,0,ceq,SVCH
0.017,0.001603719,2556.515758,-2.50158113,0.28664015,3.7541917,0,ceq,SVCH
0.017,0.002030918,2531.237721,-2.57971589,0.2672408,3.81506038,0,ceq,SVCH
0.017,0.002571914,2502.890321,-2.65545816,0.25049921,3.87125247,0,ceq,SVCH
0.017,0.003257021,2478.046097,-2.71969768,0.23733671,3.91813483,0,ceq,SVCH
0.017,0.004124626,2457.945149,-2.76776469,0.22824071,3.95207823,0,ceq,SVCH
0.017,0.005223345,2444.030589,-2.79903209,0.22268749,3.97347205,0,ceq,SVCH
0.017,0.006614741,2434.926143,-2.81861833,0.21935472,3.98656949,0,ceq,SVCH
0.017,0.008376776,2427.471386,-2.83424072,0.21676943,3.99686809,0,ceq,SVCH
0.017,0.010608184,2418.110344,-2.85310348,0.21375575,4.00902942,0,ceq,SVCH
0.017,0.013433993,2403.600286,-2.8816447,0.2093481,4.02712694,0,ceq,SVCH
0.017,0.017012543,2377.66577,-2.92983358,0.20239906,4.05644692,0,ceq,SVCH
0.017,0.021544347,2323.063438,-3.02569826,0.18986712,4.11196428,0,ceq,SVCH
0.017,0.027283334,2202.996908,-3.21679667,0.1694297,4.2108841,0,ceq,SVCH
0.017,0.034551073,2019.253438,-3.4659055,0.15139014,4.30867005,0,ceq,SVCH
0.017,0.043754794,1852.391092,-3.68316654,0.14008151,4.37610362,0,ceq,SVCH
0.017,0.055410203,1693.23141,-3.88923258,0.13224599,4.42609905,0,ceq,SVCH
0.017,0.070170383,1557.970696,-4.07248534,0.12649657,4.46470717,0,ceq,SVCH
0.017,0.088862382,1425.553985,-4.25793704,0.12203824,4.49587245,0,ceq,SVCH
0.017,0.112533558,1323.335644,-4.41252861,0.11853223,4.52119098,0,ceq,SVCH
0.017,0.142510267,1230.818316,-4.56066772,0.11553543,4.54343355,0,ceq,SVCH
0.017,0.180472177,1139.610684,-4.71410224,0.11294451,4.56313325,0,ceq,SVCH
0.017,0.228546386,1055.447269,-4.86439671,0.11075176,4.58016228,0,ceq,SVCH
0.017,0.289426612,978.7619958,-5.0103437,0.10886844,4.59505984,0,ceq,SVCH
0.017,0.366524124,908.2691658,-5.15349389,0.10721696,4.60833656,0,ceq,SVCH
0.017,0.464158883,838.5774315,-5.30393045,0.10577461,4.62010029,0,ceq,SVCH
0.017,0.587801607,776.4244095,-5.44802927,0.10452496,4.63042331,0,ceq,SVCH
0.017,0.744380301,718.057209,-5.59313099,0.1034097,4.63974084,0,ceq,SVCH
0.017,0.942668455,667.0671446,-5.72957678,0.10240187,4.64824737,0,ceq,SVCH
0.017,1.19377664,620.751779,-5.86239708,0.10147978,4.65610417,0,ceq,SVCH
0.017,1.51177507,576.9254103,-5.99679947,0.1006425,4.66330031,0,ceq,SVCH
0.017,1.91448198,538.503325,-6.12317097,0.09987633,4.669938,0,ceq,SVCH
0.017,2.42446202,506.0856525,-6.23747932,0.09913895,4.67637457,0,ceq,SVCH
0.017,3.07029063,472.7626799,-6.36192873,0.09843961,4.68252336,0,ceq,SVCH
0.017,3.88815518,441.5501616,-6.48634795,0.09778934,4.68828016,0,ceq,SVCH
0.017,4.92388263,413.7999643,-6.60459981,0.09717302,4.69377173,0,ceq,SVCH
0.017,6.23550734,390.1198936,-6.71223499,0.09658513,4.69904264,0,ceq,SVCH
0.017,7.89652287,369.6211161,-6.81127699,0.09600007,4.70432005,0,ceq,SVCH
0.017,10,349.0287532,-6.91608028,0.09542655,4.70952472,0,ceq,SVCH
0.018,0.001,2615.843696,-2.31241504,0.34040149,3.62970672,0,ceq,SVCH
0.018,0.00126638,2597.692708,-2.38973901,0.31577451,3.69493383,0,ceq,SVCH
0.018,0.001603719,2580.934902,-2.46301287,0.29401293,3.75695565,0,ceq,SVCH
0.018,0.002030918,2562.477974,-2.53489662,0.27457368,3.81637028,0,ceq,SVCH
0.018,0.002571914,2536.364074,-2.6068792,0.25796968,3.87055015,0,ceq,SVCH
0.018,0.003257021,2515.516011,-2.66284262,0.24589351,3.91219461,0,ceq,SVCH
0.018,0.004124626,2502.20641,-2.69899866,0.23838628,3.93912493,0,ceq,SVCH
0.018,0.005223345,2493.730457,-2.72054332,0.23412519,3.95479138,0,ceq,SVCH
0.018,0.006614741,2487.799456,-2.7351754,0.23132053,3.96525946,0,ceq,SVCH
0.018,0.008376776,2481.445425,-2.75034129,0.22847979,3.97599271,0,ceq,SVCH
0.018,0.010608184,2471.816739,-2.77255926,0.22444683,3.99146015,0,ceq,SVCH
0.018,0.013433993,2454.737765,-2.80931051,0.21815048,4.01617576,0,ceq,SVCH
0.018,0.017012543,2419.303613,-2.88021605,0.20698108,4.06182544,0,ceq,SVCH
0.018,0.021544347,2331.665674,-3.03629572,0.18618537,4.15379603,0,ceq,SVCH
0.018,0.027283334,2179.836985,-3.26802793,0.16314037,4.26856627,0,ceq,SVCH
0.018,0.034551073,2021.920809,-3.47962086,0.14862398,4.34951101,0,ceq,SVCH
0.018,0.043754794,1870.338357,-3.67440015,0.13879708,4.40892818,0,ceq,SVCH
0.018,0.055410203,1729.464384,-3.85724342,0.13151625,4.45572887,0,ceq,SVCH
0.018,0.070170383,1593.566717,-4.03694108,0.1259525,4.49327395,0,ceq,SVCH
0.018,0.088862382,1468.009717,-4.21045603,0.1215488,4.52418619,0,ceq,SVCH
0.018,0.112533558,1361.511149,-4.36640674,0.11808234,4.54931777,0,ceq,SVCH
0.018,0.142510267,1269.261904,-4.51041372,0.11511366,4.57143394,0,ceq,SVCH
0.018,0.180472177,1181.080411,-4.65543582,0.1125038,4.59135323,0,ceq,SVCH
0.018,0.228546386,1092.171134,-4.80876971,0.1102741,4.60874047,0,ceq,SVCH
0.018,0.289426612,1014.088383,-4.95282923,0.108356,4.62398092,0,ceq,SVCH
0.018,0.366524124,942.7959375,-5.09303093,0.1066821,4.63750417,0,ceq,SVCH
0.018,0.464158883,873.4654077,-5.23785954,0.10519994,4.64965624,0,ceq,SVCH
0.018,0.587801607,808.4411718,-5.38299511,0.10390688,4.66039858,0,ceq,SVCH
0.018,0.744380301,749.5610665,-5.52402051,0.10275867,4.67005015,0,ceq,SVCH
0.018,0.942668455,692.0751008,-5.67137731,0.10172901,4.67879726,0,ceq,SVCH
0.018,1.19377664,645.1185518,-5.80145384,0.10079089,4.68684428,0,ceq,SVCH
0.018,1.51177507,601.0688413,-5.93173063,0.09993493,4.6942522,0,ceq,SVCH
0.018,1.91448198,558.1611736,-6.06722213,0.0991512,4.70109083,0,ceq,SVCH
0.018,2.42446202,523.8027118,-6.18402444,0.09841839,4.70753426,0,ceq,SVCH
0.018,3.07029063,490.5977817,-6.30402368,0.09771646,4.71375133,0,ceq,SVCH
0.018,3.88815518,457.7188171,-6.43038471,0.09705918,4.71961354,0,ceq,SVCH
0.018,4.92388263,428.9114415,-6.54885271,0.09644313,4.72514414,0,ceq,SVCH
0.018,6.23550734,401.0904229,-6.67064319,0.09585683,4.73044063,0,ceq,SVCH
0.018,7.89652287,381.115359,-6.76454664,0.09528672,4.73562199,0,ceq,SVCH
0.018,10,360.6693236,-6.86553472,0.09471978,4.74080534,0,ceq,SVCH
0.019,0.001,2636.381849,-2.27650145,0.34926546,3.63085746,0,ceq,SVCH
0.019,0.00126638,2620.519606,-2.3522034,0.32400162,3.69607563,0,ceq,SVCH
0.019,0.001603719,2603.339062,-2.42662912,0.30133766,3.75906106,0,ceq,SVCH
0.019,0.002030918,2588.836579,-2.49423888,0.28190329,3.81697028,0,ceq,SVCH
0.019,0.002571914,2569.920862,-2.55734868,0.2660213,3.86733772,0,ceq,SVCH
0.019,0.003257021,2551.825551,-2.60569787,0.25519942,3.90340991,0,ceq,SVCH
0.019,0.004124626,2541.049669,-2.63417968,0.24906109,3.92455673,0,ceq,SVCH
0.019,0.005223345,2535.045201,-2.65037439,0.24562265,3.93663206,0,ceq,SVCH
0.019,0.006614741,2530.239999,-2.66343981,0.24287775,3.94639367,0,ceq,SVCH
0.019,0.008376776,2523.915053,-2.6804988,0.23934473,3.95912119,0,ceq,SVCH
0.019,0.010608184,2514.029745,-2.70694272,0.23399882,3.97874102,0,ceq,SVCH
0.019,0.013433993,2494.776322,-2.75439947,0.22499053,4.01284015,0,ceq,SVCH
0.019,0.017012543,2443.106753,-2.86203836,0.20726428,4.08411929,0,ceq,SVCH
0.019,0.021544347,2323.481821,-3.07318622,0.17970341,4.2080552,0,ceq,SVCH
0.019,0.027283334,2185.919911,-3.27836368,0.16031634,4.30721451,0,ceq,SVCH
0.019,0.034551073,2043.196151,-3.4679921,0.1475083,4.37953715,0,ceq,SVCH
0.019,0.043754794,1898.327466,-3.65158484,0.1383238,4.43537564,0,ceq,SVCH
0.019,0.055410203,1777.830919,-3.81120126,0.13123688,4.48105708,0,ceq,SVCH
0.019,0.070170383,1635.646004,-3.99331565,0.12571649,4.51838462,0,ceq,SVCH
0.019,0.088862382,1512.76505,-4.16023832,0.12127319,4.54963925,0,ceq,SVCH
0.019,0.112533558,1402.139513,-4.31765127,0.11776566,4.57513158,0,ceq,SVCH
0.019,0.142510267,1307.500222,-4.46135976,0.11478143,4.59742538,0,ceq,SVCH
0.019,0.180472177,1222.261222,-4.59858093,0.11215358,4.61754187,0,ceq,SVCH
0.019,0.228546386,1133.332214,-4.74776901,0.10985635,4.63551792,0,ceq,SVCH
0.019,0.289426612,1051.562915,-4.89349992,0.10789778,4.65114329,0,ceq,SVCH
0.019,0.366524124,976.8266934,-5.03545252,0.10618738,4.66502239,0,ceq,SVCH
0.019,0.464158883,907.3083618,-5.1762162,0.10466928,4.67752981,0,ceq,SVCH
0.019,0.587801607,841.1873317,-5.31884577,0.10333218,4.68869711,0,ceq,SVCH
0.019,0.744380301,780.0785673,-5.4598354,0.1021507,4.69868536,0,ceq,SVCH
0.019,0.942668455,720.4234574,-5.60713021,0.10108682,4.70777896,0,ceq,SVCH
0.019,1.19377664,668.8931141,-5.74427925,0.10013386,4.71600603,0,ceq,SVCH
0.019,1.51177507,623.9464396,-5.87270424,0.09926159,4.72360544,0,ceq,SVCH
0.019,1.91448198,581.065653,-6.00342676,0.09845935,4.73065394,0,ceq,SVCH
0.019,2.42446202,541.0535731,-6.13390981,0.09772045,4.73719695,0,ceq,SVCH
0.019,3.07029063,507.6975694,-6.25072523,0.0970183,4.74346048,0,ceq,SVCH
0.019,3.88815518,474.5457376,-6.3739812,0.09635533,4.74941637,0,ceq,SVCH
0.019,4.92388263,443.3107586,-6.49785374,0.09573657,4.75501213,0,ceq,SVCH
0.019,6.23550734,415.4739272,-6.61585557,0.09514886,4.76036068,0,ceq,SVCH
0.019,7.89652287,391.5785033,-6.72387747,0.0945902,4.76547556,0,ceq,SVCH
0.019,10,371.958069,-6.81829617,0.09403498,4.77058895,0,ceq,SVCH
0.02,0.001,2655.19841,-2.24320136,0.3577963,3.63217498,0,ceq,SVCH
0.02,0.00126638,2641.787875,-2.31671772,0.33209966,3.69691002,0,ceq,SVCH
0.02,0.001603719,2624.128381,-2.39159664,0.30878132,3.76014504,0,ceq,SVCH
0.02,0.002030918,2610.553224,-2.45719886,0.28931193,3.81671304,0,ceq,SVCH
0.02,0.002571914,2599.249817,-2.51028411,0.27452585,3.86227929,0,ceq,SVCH
0.02,0.003257021,2587.920338,-2.54802991,0.26516195,3.89242254,0,ceq,SVCH
0.02,0.004124626,2579.950277,-2.57023354,0.26006441,3.9092829,0,ceq,SVCH
0.02,0.005223345,2574.689494,-2.58420678,0.2569663,3.9196926,0,ceq,SVCH
0.02,0.006614741,2569.213273,-2.59847168,0.25386089,3.93025371,0,ceq,SVCH
0.02,0.008376776,2561.188272,-2.61932743,0.24939267,3.94567806,0,ceq,SVCH
0.02,0.010608184,2548.552244,-2.6530249,0.2422879,3.97078174,0,ceq,SVCH
0.02,0.013433993,2523.322746,-2.71895338,0.22909319,4.01942065,0,ceq,SVCH
0.02,0.017012543,2448.43546,-2.87852001,0.20248151,4.12667364,0,ceq,SVCH
0.02,0.021544347,2328.737825,-3.08661011,0.17614989,4.24767956,0,ceq,SVCH
0.02,0.027283334,2205.677316,-3.26927468,0.15911238,4.3360372,0,ceq,SVCH
0.02,0.034551073,2072.687388,-3.44502562,0.14717704,4.40376564,0,ceq,SVCH
0.02,0.043754794,1938.657709,-3.61558704,0.13823993,4.45817915,0,ceq,SVCH
0.02,0.055410203,1821.122647,-3.76931049,0.1312474,4.50326482,0,ceq,SVCH
0.02,0.070170383,1679.831585,-3.94732628,0.12567164,4.54097122,0,ceq,SVCH
0.02,0.088862382,1558.634059,-4.10926223,0.1211475,4.57281643,0,ceq,SVCH
0.02,0.112533558,1448.465648,-4.26276877,0.11754993,4.59899991,0,ceq,SVCH
0.02,0.142510267,1350.136092,-4.40763278,0.11451552,4.62171576,0,ceq,SVCH
0.02,0.180472177,1260.897135,-4.54674601,0.11186656,4.64204446,0,ceq,SVCH
0.02,0.228546386,1176.513354,-4.68562163,0.10950187,4.66060138,0,ceq,SVCH
0.02,0.289426612,1087.817881,-4.83800022,0.10747953,4.6767929,0,ceq,SVCH
0.02,0.366524124,1011.129235,-4.97929419,0.105726,4.69108116,0,ceq,SVCH
0.02,0.464158883,940.1855437,-5.11851554,0.10417364,4.70392907,0,ceq,SVCH
0.02,0.587801607,872.8440096,-5.25918307,0.10279687,4.71548487,0,ceq,SVCH
0.02,0.744380301,810.1313896,-5.399038,0.10157968,4.72583092,0,ceq,SVCH
0.02,0.942668455,750.1986143,-5.54199385,0.10048276,4.7352613,0,ceq,SVCH
0.02,1.19377664,691.9831468,-5.69081358,0.09950341,4.74376842,0,ceq,SVCH
0.02,1.51177507,646.1951175,-5.81749357,0.09861649,4.75154521,0,ceq,SVCH
0.02,1.91448198,603.0771887,-5.94467987,0.09779903,4.75877514,0,ceq,SVCH
0.02,2.42446202,560.060787,-6.07997303,0.0970433,4.76551316,0,ceq,SVCH
0.02,3.07029063,524.3096246,-6.20088407,0.09634122,4.77181993,0,ceq,SVCH
0.02,3.88815518,490.6702285,-6.32209402,0.09567533,4.77784433,0,ceq,SVCH
0.02,4.92388263,458.1252108,-6.44698621,0.09505105,4.78353035,0,ceq,SVCH
0.02,6.23550734,429.2823477,-6.56535166,0.09446391,4.78891239,0,ceq,SVCH
0.02,7.89652287,401.5388166,-6.68653845,0.093906,4.79405751,0,ceq,SVCH
0.02,10,382.423723,-6.77628877,0.09336698,4.79905759,0,ceq,SVCH
0.021,0.001,2672.818061,-2.21214344,0.36595015,3.63379277,0,ceq,SVCH
0.021,0.00126638,2660.78437,-2.28521746,0.33946839,3.69903794,0,ceq,SVCH
0.021,0.001603719,2644.459998,-2.36126868,0.31486238,3.76439395,0,ceq,SVCH
0.021,0.002030918,2628.314929,-2.43132578,0.29403743,3.82382936,0,ceq,SVCH
0.021,0.002571914,2618.650404,-2.4812048,0.2796823,3.86730589,0,ceq,SVCH
0.021,0.003257021,2612.567608,-2.50956936,0.27196233,3.89161648,0,ceq,SVCH
0.021,0.004124626,2609.114102,-2.5231549,0.26844418,3.90292592,0,ceq,SVCH
0.021,0.005223345,2606.441871,-2.53298242,0.26597812,3.91094222,0,ceq,SVCH
0.021,0.006614741,2602.826059,-2.54513506,0.26300865,3.92069381,0,ceq,SVCH
0.021,0.008376776,2596.476624,-2.56382733,0.25866464,3.93515985,0,ceq,SVCH
0.021,0.010608184,2583.473525,-2.59814624,0.25115565,3.96074794,0,ceq,SVCH
0.021,0.013433993,2555.723058,-2.67052123,0.2361247,4.01435087,0,ceq,SVCH
0.021,0.017012543,2475.666057,-2.8516685,0.20426986,4.14022678,0,ceq,SVCH
0.021,0.021544347,2363.064951,-3.05255919,0.17790829,4.26024278,0,ceq,SVCH
0.021,0.027283334,2247.09486,-3.22850888,0.16067098,4.34876048,0,ceq,SVCH
0.021,0.034551073,2120.387277,-3.3983019,0.14840569,4.41773321,0,ceq,SVCH
0.021,0.043754794,1995.626727,-3.55977106,0.13911807,4.47386805,0,ceq,SVCH
0.021,0.055410203,1864.656598,-3.72424738,0.13185837,4.5204201,0,ceq,SVCH
0.021,0.070170383,1738.809829,-3.88491145,0.12603051,4.55968351,0,ceq,SVCH
0.021,0.088862382,1610.131926,-4.05156004,0.12132012,4.59276923,0,ceq,SVCH
0.021,0.112533558,1497.004124,-4.20561043,0.11753834,4.62027559,0,ceq,SVCH
0.021,0.142510267,1395.105429,-4.35163818,0.11439278,4.64383722,0,ceq,SVCH
0.021,0.180472177,1299.419798,-4.49599596,0.11166872,4.66477131,0,ceq,SVCH
0.021,0.228546386,1218.839945,-4.62624679,0.10924601,4.68382259,0,ceq,SVCH
0.021,0.289426612,1129.003974,-4.77632007,0.10712213,4.70087513,0,ceq,SVCH
0.021,0.366524124,1047.510469,-4.92125886,0.10531452,4.71565772,0,ceq,SVCH
0.021,0.464158883,972.9986333,-5.06269502,0.10371933,4.72891448,0,ceq,SVCH
0.021,0.587801607,903.946843,-5.20251028,0.10230129,4.74087154,0,ceq,SVCH
0.021,0.744380301,840.5719212,-5.33952693,0.10104648,4.75159151,0,ceq,SVCH
0.021,0.942668455,779.2284103,-5.48091052,0.0999167,4.76135739,0,ceq,SVCH
0.021,1.19377664,718.1892406,-5.63148145,0.09890066,4.7702352,0,ceq,SVCH
0.021,1.51177507,667.8982861,-5.76557138,0.09799894,4.77819081,0,ceq,SVCH
0.021,1.91448198,624.1499525,-5.89064963,0.0971685,4.78558252,0,ceq,SVCH
0.021,2.42446202,581.0511763,-6.02186656,0.09639694,4.79250702,0,ceq,SVCH
0.021,3.07029063,540.570542,-6.15374738,0.09568697,4.79892793,0,ceq,SVCH
0.021,3.88815518,506.400337,-6.27326715,0.09501852,4.80501704,0,ceq,SVCH
0.021,4.92388263,473.4700841,-6.39583822,0.09438989,4.81078261,0,ceq,SVCH
0.021,6.23550734,442.5323159,-6.51865571,0.09380071,4.81622131,0,ceq,SVCH
0.021,7.89652287,414.9008025,-6.63585543,0.09324215,4.82140892,0,ceq,SVCH
0.021,10,392.0962166,-6.73896154,0.09271538,4.82632996,0,ceq,SVCH
0.022,0.001,2689.662248,-2.18190432,0.3741761,3.63468729,0,ceq,SVCH
0.022,0.00126638,2678.546343,-2.25454274,0.34702524,3.70011737,0,ceq,SVCH
0.022,0.001603719,2664.954264,-2.32766267,0.32227083,3.76439687,0,ceq,SVCH
0.022,0.002030918,2648.991792,-2.39440188,0.30204022,3.82070877,0,ceq,SVCH
0.022,0.002571914,2639.461278,-2.43802808,0.28932113,3.85807686,0,ceq,SVCH
0.022,0.003257021,2635.36174,-2.45963722,0.28308587,3.87700131,0,ceq,SVCH
0.022,0.004124626,2633.400275,-2.47040587,0.28002493,3.88644421,0,ceq,SVCH
0.022,0.005223345,2631.557339,-2.47980616,0.27739242,3.89464793,0,ceq,SVCH
0.022,0.006614741,2628.901923,-2.49285594,0.27380913,3.90594162,0,ceq,SVCH
0.022,0.008376776,2624.034192,-2.51425296,0.26813372,3.92413406,0,ceq,SVCH
0.022,0.010608184,2611.975944,-2.55644877,0.25778278,3.95832971,0,ceq,SVCH
0.022,0.013433993,2569.838197,-2.66694703,0.23449755,4.04056033,0,ceq,SVCH
0.022,0.017012543,2479.247706,-2.86980283,0.19947318,4.18106872,0,ceq,SVCH
0.022,0.021544347,2378.152831,-3.04888019,0.17640078,4.28783851,0,ceq,SVCH
0.022,0.027283334,2271.932653,-3.21085771,0.16040351,4.3704107,0,ceq,SVCH
0.022,0.034551073,2154.57094,-3.36944229,0.14859023,4.4368586,0,ceq,SVCH
0.022,0.043754794,2033.638725,-3.5253628,0.13938028,4.49243612,0,ceq,SVCH
0.022,0.055410203,1900.206141,-3.690136,0.13205732,4.539314,0,ceq,SVCH
0.022,0.070170383,1792.783968,-3.83069721,0.12618919,4.57879373,0,ceq,SVCH
0.022,0.088862382,1656.444736,-4.00188329,0.12137651,4.61256902,0,ceq,SVCH
0.022,0.112533558,1541.779558,-4.15498788,0.11745966,4.64106049,0,ceq,SVCH
0.022,0.142510267,1438.688299,-4.29942547,0.11423226,4.66525941,0,ceq,SVCH
0.022,0.180472177,1341.694692,-4.44217185,0.11143874,4.68676515,0,ceq,SVCH
0.022,0.228546386,1254.95197,-4.57761549,0.10898566,4.70609904,0,ceq,SVCH
0.022,0.289426612,1171.631626,-4.71468885,0.10678534,4.72381442,0,ceq,SVCH
0.022,0.366524124,1081.571806,-4.86901421,0.1049115,4.73919133,0,ceq,SVCH
0.022,0.464158883,1004.829052,-5.01051142,0.10327713,4.75282916,0,ceq,SVCH
0.022,0.587801607,934.5317116,-5.14880313,0.10182418,4.76513547,0,ceq,SVCH
0.022,0.744380301,869.5328339,-5.28509632,0.10053603,4.7761939,0,ceq,SVCH
0.022,0.942668455,807.3450788,-5.42407386,0.09937545,4.78627887,0,ceq,SVCH
0.022,1.19377664,745.6953833,-5.57125885,0.09832635,4.7954972,0,ceq,SVCH
0.022,1.51177507,688.7307262,-5.71750703,0.09740191,4.80370199,0,ceq,SVCH
0.022,1.91448198,644.4270377,-5.84054709,0.09656105,4.81123295,0,ceq,SVCH
0.022,2.42446202,601.2668816,-5.96806628,0.09577718,4.81831287,0,ceq,SVCH
0.022,3.07029063,558.0244439,-6.10431656,0.09505204,4.824914,0,ceq,SVCH
0.022,3.88815518,521.978368,-6.22646608,0.09438142,4.83106392,0,ceq,SVCH
0.022,4.92388263,488.2540951,-6.3483258,0.09374946,4.83689939,0,ceq,SVCH
0.022,6.23550734,456.0423504,-6.47241447,0.09315609,4.84241438,0,ceq,SVCH
0.022,7.89652287,427.8465917,-6.58848207,0.09259905,4.84762383,0,ceq,SVCH
0.022,10,401.4188932,-6.70416344,0.09207545,4.85254921,0,ceq,SVCH
0.023,0.001,2704.961111,-2.15321821,0.38237368,3.63516622,0,ceq,SVCH
0.023,0.00126638,2695.32319,-2.22513332,0.35451578,3.70087174,0,ceq,SVCH
0.023,0.001603719,2683.745915,-2.295261,0.32984974,3.76351265,0,ceq,SVCH
0.023,0.002030918,2670.78301,-2.35571118,0.31066559,3.81555805,0,ceq,SVCH
0.023,0.002571914,2661.331443,-2.3940174,0.29937509,3.84771123,0,ceq,SVCH
0.023,0.003257021,2657.153536,-2.41205256,0.2941461,3.86301655,0,ceq,SVCH
0.023,0.004124626,2655.049246,-2.42188091,0.29130021,3.87146116,0,ceq,SVCH
0.023,0.005223345,2652.897414,-2.43233568,0.28828178,3.88050835,0,ceq,SVCH
0.023,0.006614741,2649.93952,-2.44752416,0.2839161,3.89376246,0,ceq,SVCH
0.023,0.008376776,2645.144316,-2.47290809,0.27673601,3.91601108,0,ceq,SVCH
0.023,0.010608184,2633.409424,-2.52611784,0.26261724,3.96149604,0,ceq,SVCH
0.023,0.013433993,2577.138206,-2.67985486,0.22973263,4.07769673,0,ceq,SVCH
0.023,0.017012543,2491.198061,-2.87097259,0.1972927,4.2099208,0,ceq,SVCH
0.023,0.021544347,2398.798746,-3.03555418,0.17606344,4.30880569,0,ceq,SVCH
0.023,0.027283334,2300.906037,-3.18697305,0.16074704,4.38785862,0,ceq,SVCH
0.023,0.034551073,2190.615534,-3.33751008,0.14912054,4.45306917,0,ceq,SVCH
0.023,0.043754794,2072.305961,-3.48957795,0.13987275,4.5086772,0,ceq,SVCH
0.023,0.055410203,1946.787709,-3.64572341,0.13241357,4.55627914,0,ceq,SVCH
0.023,0.070170383,1833.745684,-3.78945144,0.12648054,4.59609543,0,ceq,SVCH
0.023,0.088862382,1703.362051,-3.95227449,0.12152705,4.63079736,0,ceq,SVCH
0.023,0.112533558,1586.602383,-4.10519479,0.11746086,4.66035649,0,ceq,SVCH
0.023,0.142510267,1480.814863,-4.2500068,0.1141361,4.68529716,0,ceq,SVCH
0.023,0.180472177,1384.125378,-4.38947738,0.11126013,4.70746359,0,ceq,SVCH
0.023,0.228546386,1288.835043,-4.53319106,0.10874963,4.72728651,0,ceq,SVCH
0.023,0.289426612,1211.931154,-4.65824234,0.10650174,4.74542906,0,ceq,SVCH
0.023,0.366524124,1118.310659,-4.8140834,0.1045374,4.76159905,0,ceq,SVCH
0.023,0.464158883,1038.315603,-4.95706001,0.10286092,4.77564184,0,ceq,SVCH
0.023,0.587801607,964.6047055,-5.09762364,0.10137153,4.78831039,0,ceq,SVCH
0.023,0.744380301,897.3019135,-5.23468459,0.10005032,4.79970552,0,ceq,SVCH
0.023,0.942668455,835.380409,-5.36925128,0.09886182,4.8100849,0,ceq,SVCH
0.023,1.19377664,772.5534757,-5.51458856,0.09778332,4.81961251,0,ceq,SVCH
0.023,1.51177507,711.2020912,-5.66688511,0.09682671,4.82815172,0,ceq,SVCH
0.023,1.91448198,664.0235159,-5.79378384,0.09597688,4.83580882,0,ceq,SVCH
0.023,2.42446202,620.8135442,-5.91788691,0.09518297,4.8430236,0,ceq,SVCH
0.023,3.07029063,577.3792092,-6.05065257,0.09444352,4.84979776,0,ceq,SVCH
