age,mass,luminosity,temperature,gravity,radius
0.01,0.002,-5.348,718.0,3.465,0.137
0.01,0.003,-4.975,883.0,3.628,0.1392
0.01,0.004,-4.697,1027.0,3.738,0.1416
0.01,0.005,-4.4719999999999995,1159.0,3.821,0.1439
0.01,0.006,-4.284,1282.0,3.886,0.1461
0.01,0.006999999999999999,-4.127,1393.0,3.94,0.1483
0.01,0.008,-3.9810000000000003,1504.0,3.985,0.1505
0.01,0.009000000000000001,-3.859,1601.0,4.024,0.1528
0.01,0.01,-3.7439999999999998,1697.0,4.055,0.1553
0.01,0.011000000000000001,-3.638,1787.0,4.081,0.1582
0.01,0.012,-3.5260000000000002,1882.0,4.0969999999999995,0.1621
0.01,0.013000000000000001,-3.398,1988.0,4.099,0.1684
0.01,0.013999999999999999,-3.2439999999999998,2114.0,4.083,0.1779
0.01,0.015,-3.0989999999999998,2225.0,4.0569999999999995,0.1898
0.01,0.016,-2.975,2316.0,4.031000000000001,0.202
0.01,0.017,-2.877,2384.0,4.01,0.2134
0.01,0.018000000000000002,-2.793,2441.0,3.991,0.2243
