age,mass,luminosity,temperature,gravity,radius
0.15,0.002,-6.707000000000001,348.0,3.5660000000000003,0.1219
0.15,0.003,-6.399,414.0,3.738,0.1226
0.15,0.004,-6.1579999999999995,476.0,3.862,0.1226
0.15,0.005,-5.955,535.0,3.9619999999999997,0.1223
0.15,0.006,-5.7829999999999995,592.0,4.045,0.1217
0.15,0.006999999999999999,-5.636,646.0,4.1160000000000005,0.1211
0.15,0.008,-5.504,699.0,4.178999999999999,0.1205
0.15,0.009000000000000001,-5.376,755.0,4.234,0.1199
0.15,0.01,-5.244,815.0,4.282,0.1195
0.15,0.011000000000000001,-5.033,917.0,4.3180000000000005,0.1204
0.15,0.012,-4.519,1201.0,4.309,0.127
0.15,0.013000000000000001,-4.454,1249.0,4.3469999999999995,0.1266
0.15,0.013999999999999999,-4.651,1140.0,4.417,0.1211
0.15,0.015,-4.665,1139.0,4.46,0.1194
0.15,0.016,-4.633,1165.0,4.495,0.1184
0.15,0.017,-4.581,1203.0,4.525,0.1179
0.15,0.018000000000000002,-4.531000000000001,1240.0,4.553,0.1174
0.15,0.019,-4.4639999999999995,1290.0,4.577,0.1174
0.15,0.02,-4.413,1330.0,4.602,0.1171
0.15,0.022000000000000002,-4.301,1419.0,4.644,0.117
0.15,0.024,-4.203,1502.0,4.6819999999999995,0.1169
0.15,0.026000000000000002,-4.106,1587.0,4.716,0.1171
0.15,0.027999999999999997,-4.0169999999999995,1667.0,4.745,0.1174
0.15,0.03,-3.9360000000000004,1744.0,4.772,0.1178
0.15,0.033,-3.827,1852.0,4.809,0.1185
0.15,0.035,-3.762,1919.0,4.831,0.119
0.15,0.038,-3.67,2014.0,4.859,0.12
0.15,0.04,-3.614,2073.0,4.876,0.1208
0.15,0.043,-3.534,2158.0,4.897,0.1222
0.15,0.045,-3.488,2208.0,4.91,0.1231
0.15,0.048,-3.425,2277.0,4.928999999999999,0.1245
0.15,0.05,-3.385,2320.0,4.939,0.1255
0.15,0.053,-3.332,2379.0,4.954,0.127
0.15,0.055,-3.298,2415.0,4.9639999999999995,0.128
