age,mass,luminosity,temperature,gravity,radius
0.8,0.003,-7.19,270.0,3.785,0.116
0.8,0.004,-6.9639999999999995,308.0,3.912,0.1159
0.8,0.005,-6.784,342.0,4.012,0.1154
0.8,0.006,-6.632000000000001,375.0,4.0969999999999995,0.1146
0.8,0.006999999999999999,-6.5,406.0,4.17,0.1138
0.8,0.008,-6.38,436.0,4.235,0.1129
0.8,0.009000000000000001,-6.268,467.0,4.293,0.112
0.8,0.01,-6.147,503.0,4.345,0.1112
0.8,0.011000000000000001,-5.981,554.0,4.388999999999999,0.1109
0.8,0.012,-5.722,641.0,4.422,0.1115
0.8,0.013000000000000001,-5.7829999999999995,625.0,4.4719999999999995,0.1096
0.8,0.013999999999999999,-5.769,633.0,4.515,0.1083
0.8,0.015,-5.704,660.0,4.551,0.1075
0.8,0.016,-5.643,686.0,4.585,0.1067
0.8,0.017,-5.5729999999999995,716.0,4.617,0.1061
0.8,0.018000000000000002,-5.494,751.0,4.645,0.1056
0.8,0.019,-5.437,779.0,4.6739999999999995,0.105
0.8,0.02,-5.36,815.0,4.7,0.1046
0.8,0.022000000000000002,-5.228,884.0,4.748,0.1037
0.8,0.024,-5.099,955.0,4.792,0.103
0.8,0.026000000000000002,-4.96,1037.0,4.83,0.1026
0.8,0.027999999999999997,-4.823,1123.0,4.864,0.1024
0.8,0.03,-4.72,1192.0,4.895,0.1023
0.8,0.033,-4.629,1255.0,4.936,0.1024
0.8,0.035,-4.593,1282.0,4.961,0.1024
0.8,0.038,-4.5489999999999995,1315.0,4.996,0.1024
0.8,0.04,-4.526,1333.0,5.02,0.1022
0.8,0.043,-4.495,1359.0,5.055,0.1019
0.8,0.045,-4.474,1378.0,5.077,0.1016
0.8,0.048,-4.436,1412.0,5.109,0.1011
0.8,0.05,-4.387,1455.0,5.13,0.1007
0.8,0.053,-4.302,1530.0,5.1579999999999995,0.1004
0.8,0.055,-4.252,1577.0,5.176,0.1002
0.8,0.057999999999999996,-4.1930000000000005,1634.0,5.202999999999999,0.0998
0.8,0.06,-4.146,1681.0,5.218999999999999,0.0996
0.8,0.063,-4.044,1782.0,5.24,0.0996
0.8,0.064,-4.023,1804.0,5.247000000000001,0.0997
0.8,0.065,-3.992,1834.0,5.251,0.0999
0.8,0.066,-3.958,1870.0,5.257000000000001,0.1
0.8,0.067,-3.964,1863.0,5.263999999999999,0.0999
0.8,0.068,-3.945,1883.0,5.27,0.1
0.8,0.069,-3.903,1927.0,5.275,0.1002
0.8,0.07,-3.8360000000000003,2002.0,5.279,0.1004
0.8,0.071,-3.805,2034.0,5.2829999999999995,0.1007
0.8,0.07200000000000001,-3.7769999999999997,2064.0,5.2860000000000005,0.101
0.8,0.073,-3.748,2095.0,5.289,0.1013
0.8,0.07400000000000001,-3.7110000000000003,2134.0,5.29,0.102
0.8,0.075,-3.681,2166.0,5.292000000000001,0.1024
0.8,0.077,-3.617,2236.0,5.294,0.1035
0.8,0.08,-3.532,2327.0,5.295,0.1054
0.8,0.085,-3.398,2470.0,5.29,0.1092
